date,time,PRICE_DASH_DASH_ON_PCAR,PRICE_PCAR_DASH_ON_PCAR,BETA_DASH_ON_PCAR,SPREAD_DASH_ON_PCAR,Z_DASH_ON_PCAR,Z_VOL_DASH_ON_PCAR,market_close,SIGNAL_DASH_ON_PCAR,POS_DASH_ON_PCAR,POS_BETA_DASH_ON_PCAR,PAIR_BASE_DASH_ON_PCAR,PAIR_RET_DASH_ON_PCAR,SL_DASH_ON_PCAR,LOSS_DASH_ON_PCAR,COOLDOWN_DASH_ON_PCAR,CAPITAL_DASH_ON_PCAR,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-07-02,15:19:00.000000000,106.275,101.0,,,,,0,0.0,1.0,0.6517393736196142,172.10067673558103,-0.00005446093571168097,0.0,-0.003972268584163885,0.0,0.6052838914911186,0.40472482121795417,1.0100087127090727,-0.00003263837835481545
2024-07-02,15:20:00.000000000,106.25,101.06,,,,,0,0.0,1.0,0.6517393736196142,172.11478109799822,-0.0003724817568014222,0.0,-0.004026513186411562,0.0,0.6050584342838524,0.40472482121795417,1.0097832555018065,-0.00022322303206817024
2024-07-02,15:21:00.000000000,106.16,101.14,0.6961688816341954,35.749479311517476,-1.4117236754360611,0.48647751572206294,0,1.0,1.0,0.6517393736196142,172.07692024788778,-0.0008258392973735487,0.0,-0.004397495140507579,0.0,0.6045587532516135,0.40472482121795417,1.0092835744695676,-0.0004948398871899876
2024-07-02,15:22:00.000000000,106.115,101.12,,,,,0,0.0,1.0,0.6517393736196142,172.0188854604154,-0.00018576118448401669,0.0,-0.005219702813584082,0.0,0.6044464497015193,0.40472482121795417,1.0091712709194733,-0.00011127056154986494
2024-07-02,15:23:00.000000000,106.1879,101.04,,,,,0,0.0,1.0,0.6517393736196142,172.03964631052582,0.0007268919895330185,0.0,-0.005404494379890767,0.0,0.6048858169839091,0.40472482121795417,1.0096106382018633,0.00043537434630852893
2024-07-02,15:24:00.000000000,106.22,101.14,,,,,0,0.0,1.0,0.6517393736196142,172.1369202478878,-0.00019224602044498991,0.0,-0.004681530874029782,0.0,0.6047695300927703,0.40472482121795417,1.0094943513107246,-0.00011517993842233835
2024-07-02,15:25:00.000000000,106.175,101.05,,,,,0,0.0,1.0,0.6517393736196142,172.03326370426203,0.00007933535470545721,0.0,-0.004872876888794675,0.0,0.6048175096979553,0.40472482121795417,1.0095423309159095,0.000047528354292009064
2024-07-02,15:26:00.000000000,106.23,101.03,,,,,0,0.0,1.0,0.6517393736196142,172.07522891678963,0.0003954746076860814,0.0,-0.004793928125505498,0.0,0.6050566996653248,0.40472482121795417,1.009781520883279,0.00023692911138504236
2024-07-02,15:27:00.000000000,106.25,101.06,,,,,0,0.0,1.0,0.6517393736196142,172.11478109799822,2.602459367448376e-6,0.0,-0.00440034939466416,0.0,0.6050582743008006,0.40472482121795417,1.0097830955187548,1.5593823448164508e-6
2024-07-02,15:28:00.000000000,106.265,101.12,0.7000872294414804,35.4721793588775,-1.408218243964507,0.48342546071598214,0,1.0,1.0,0.6517393736196142,172.1688854604154,-0.0001400481833309374,0.0,-0.004397758387027384,0.0,0.6049735369886754,0.40472482121795417,1.0096983582066295,-0.00008391635045325747
2024-07-02,15:29:00.000000000,106.31,101.12,,,,,0,0.0,1.0,0.6517393736196142,172.21388546041538,0.00026137126856378464,0.0,-0.004537190672285529,0.0,0.6051316596894856,0.40472482121795417,1.0098564809074397,0.00015660390009064715
2024-07-02,15:30:00.000000000,106.345,101.15,,,,,0,0.0,1.0,0.6517393736196142,172.26843764162396,0.00008970135451107917,0.0,-0.004277005295003633,0.0,0.6051859408190173,0.40472482121795417,1.0099107620369714,0.000053751330568158005
2024-07-02,15:31:00.000000000,106.4772,101.23,,,,,0,0.0,1.0,0.6517393736196142,172.45277679151354,0.000464744739120356,0.0,-0.004187687593660616,0.0,0.6054671978012026,0.40472482121795417,1.010192019019157,0.00027849686601835684
2024-07-02,15:32:00.000000000,106.48,101.25,,,,,0,0.0,1.0,0.6517393736196142,172.46861157898593,-0.0000593483483583337,0.0,-0.003724889060318426,0.0,0.605431264323028,0.40472482121795417,1.0101560855409821,-0.00003557093849311447
2024-07-02,15:33:00.000000000,106.42,101.15,,,,,0,0.0,1.0,0.6517393736196142,172.34343764162398,0.000029999298507660215,0.0,-0.0037840163426632323,0.0,0.6054494268362522,0.40472482121795417,1.0101742480542064,0.000017979907743225474
2024-07-02,15:34:00.000000000,106.415,101.0801,,,,,0,0.0,1.0,0.6517393736196142,172.292881059408,0.00023532420364242313,0.0,-0.0037541305619913645,0.0,0.6055919037404682,0.40472482121795417,1.0103167249584224,0.0001410419088493107
2024-07-02,15:35:00.000000000,106.465,101.045,0.7037104613134891,35.35857643657849,-1.3943503176080074,0.48165462755667093,0,1.0,1.0,0.6517393736196142,172.32000500739392,0.00042297773167380206,0.0,-0.003519689796133818,0.0,0.6058480556302324,0.40472482121795417,1.0105728768481865,0.0002535362262509065
2024-07-02,15:36:00.000000000,106.56,101.02,,,,,0,0.0,1.0,0.6517393736196142,172.3987115230534,0.0006458535347403079,0.0,-0.0030982008148662254,0.0,0.6062393447384766,0.40472482121795417,1.0109641659564308,0.00038719533960245527
2024-07-02,15:37:00.000000000,106.59,101.06,,,,,0,0.0,1.0,0.6517393736196142,172.45478109799822,0.000022798459573617834,0.0,-0.002454348264073647,0.0,0.6062531660616696,0.40472482121795417,1.0109779872796238,0.000013671427394241094
2024-07-02,15:38:00.000000000,106.59,101.05,,,,,0,0.0,1.0,0.6517393736196142,172.44826370426202,0.00003779189938781554,0.0,-0.0024316057598597896,0.0,0.606276077520325,0.40472482121795417,1.011000898738279,0.000022662668172266262
2024-07-02,15:39:00.000000000,106.52,101.115,,,,,0,0.0,1.0,0.6517393736196142,172.4206267635473,-0.0006515754747057462,0.0,-0.0023939057554720478,0.0,0.6058810428973119,0.40472482121795417,1.010605864115266,-0.000390736173930257
2024-07-02,15:40:00.000000000,106.58,101.12,,,,,0,0.0,1.0,0.6517393736196142,172.4838854604154,0.00032908651474579094,0.0,-0.003043921419898843,0.0,0.6060804301780696,0.40472482121795417,1.0108052513960237,0.00019729479892964912
2024-07-02,15:41:00.000000000,106.57,101.06,,,,,0,0.0,1.0,0.6517393736196142,172.4347810979982,0.00016873670453029912,0.0,-0.002715836618644274,0.0,0.6061826981925381,0.40472482121795417,1.0109075194104924,0.00010117479536975352
2024-07-02,15:42:00.000000000,106.63,101.02,0.7069529395355081,35.21361404812298,-1.3830221508511547,0.4820482503573336,0,1.0,1.0,0.6517393736196142,172.4687115230534,0.0004991427738461081,0.0,-0.0025475581754349497,0.0,0.6064852699059714,0.40472482121795417,1.0112100911239255,0.0002993070163426105
2024-07-02,15:43:00.000000000,106.61,100.99,,,,,0,0.0,1.0,0.6517393736196142,172.42915934184484,-2.5965219282958178e-6,0.0,-0.0020496869968431586,0.0,0.606483695153669,0.40472482121795417,1.0112085163716231,-1.557294884770623e-6
2024-07-02,15:44:00.000000000,106.46,100.95,,,,,0,0.0,1.0,0.6517393736196142,172.25308976690005,-0.0007187324088817595,0.0,-0.0020522781967141634,0.0,0.6060477956665037,0.40472482121795417,1.010772616884458,-0.0004310678560434158
2024-07-02,15:45:00.000000000,106.42,100.95,,,,,0,0.0,1.0,0.6517393736196142,172.21308976690005,-0.00023221644415273877,0.0,-0.0027695355667438637,0.0,0.6059070614024075,0.40472482121795417,1.0106318826203617,-0.00013923434583142056
2024-07-02,15:46:00.000000000,106.465,100.97,,,,,0,0.0,1.0,0.6517393736196142,172.27112455437245,0.00018561430243703306,0.0,-0.0030011088791952467,0.0,0.6060195264189513,0.40472482121795417,1.0107443476369053,0.00011128188065075393
2024-07-02,15:47:00.000000000,106.48,101.0,,,,,0,0.0,1.0,0.6517393736196142,172.30567673558105,-0.00002642451670511017,0.0,-0.0028160516254894796,0.0,0.6060035126458518,0.40472482121795417,1.010728333863806,-0.00001584354454890943
2024-07-02,15:48:00.000000000,106.44,100.975,,,,,0,0.0,1.0,0.6517393736196142,172.24938325124054,-0.00013758406634444229,0.0,-0.0028424017293913195,0.0,0.605920136218363,0.40472482121795417,1.0106449574363172,-0.00008249143186681983
2024-07-02,15:49:00.000000000,106.475,101.0,0.7102289814752955,34.74187287099515,-1.3943840233479945,0.4826543348456414,0,1.0,1.0,0.6517393736196142,172.30067673558102,0.00010860135059071579,0.0,-0.0029795947265475187,0.0,0.6059859399635065,0.40472482121795417,1.0107107611814605,0.00006511064509759626
2024-07-02,15:50:00.000000000,106.475,100.98,,,,,0,0.0,1.0,0.6517393736196142,172.28764194810864,0.00007565140032732466,0.0,-0.0028713169639683622,0.0,0.6060317836484433,0.40472482121795417,1.0107566048663976,0.000045357867649008074
2024-07-02,15:51:00.000000000,106.63,100.98,,,,,0,0.0,1.0,0.6517393736196142,172.44264194810864,0.0008996582589869425,0.0,-0.0027958827827901933,0.0,0.6065770051478112,0.40472482121795417,1.0113018263657654,0.0005394191803869753
2024-07-02,15:52:00.000000000,106.6,100.99,,,,,0,0.0,1.0,0.6517393736196142,172.41915934184482,-0.0002117654503761258,0.0,-0.0018987398628400598,0.0,0.6064485530951282,0.40472482121795417,1.0111733743130824,-0.00012701653387157236
2024-07-02,15:53:00.000000000,106.65,100.98,,,,,0,0.0,1.0,0.6517393736196142,172.46264194810865,0.00032779068145290577,0.0,-0.002110103225714033,0.0,0.6066473412796134,0.40472482121795417,1.0113721624975676,0.00019659159302943166
2024-07-02,15:54:00.000000000,106.56,100.98,,,,,0,0.0,1.0,0.6517393736196142,172.37264194810865,-0.0005218521471280895,0.0,-0.001783004216435402,0.0,0.6063307610620171,0.40472482121795417,1.0110555822799712,-0.00031302049763225263
2024-07-02,15:55:00.000000000,106.54,100.92,,,,,0,0.0,1.0,0.6517393736196142,172.31353758569148,0.00011083175497729143,0.0,-0.00230392589898476,0.0,0.6063979617643623,0.40472482121795417,1.0111227829823166,0.00006646588330377323
2024-07-02,15:56:00.000000000,106.44,100.84,0.7137155232662941,34.4689266338269,-1.3924795562443708,0.48456944761303966,0,1.0,1.0,0.6517393736196142,172.1613984358019,-0.0002777544398485682,0.0,-0.002193349492158214,0.0,0.6062295320381672,0.40472482121795417,1.0109543532561214,-0.00016657692718430832
2024-07-02,15:57:00.000000000,106.43,100.8,,,,,0,0.0,1.0,0.6517393736196142,172.1253288608571,0.00009334017434111606,0.0,-0.0024704947194471583,0.0,0.6062861176083784,0.40472482121795417,1.0110109388263324,0.00005597242845712065
2024-07-02,15:58:00.000000000,106.28,100.9,,,,,0,0.0,1.0,0.6517393736196142,172.04050279821908,-0.0012501003703872336,0.0,-0.002377385141513866,0.0,0.6055281991081956,0.40472482121795417,1.0102530203261497,-0.0007496639957848067
2024-07-02,15:59:00.000000000,106.16,100.88,,,,,0,0.0,1.0,0.6517393736196142,171.90746801074667,-0.0006217443612859822,0.0,-0.003624513541855001,0.0,0.6051517153648004,0.40472482121795417,1.0098765365827544,-0.0003726628238871574
2024-07-02,16:00:00.000000000,106.1589,100.93,,,,,0,0.0,1.0,0.6517393736196142,171.93895497942765,-0.00019595989092734505,0.0,-0.004244004382283895,0.0,0.605033129900663,0.40472482121795417,1.0097579511186172,-0.00011742570486735488
2024-07-02,16:01:00.000000000,106.29,100.93,,,,,0,0.0,1.0,0.6517393736196142,172.07005497942765,0.0007624799162917417,0.0,-0.004439132618575425,0.0,0.6054944555109034,0.40472482121795417,1.0102192767288576,0.0004568675193191703
2024-07-02,16:02:00.000000000,106.28,100.94,,,,,0,0.0,1.0,0.6517393736196142,172.06657237316386,-0.000095992261629538,0.0,-0.0036800374517510503,0.0,0.6054363327287148,0.40472482121795417,1.0101611539466688,-0.00005753481796244928
2024-07-02,16:03:00.000000000,106.3,100.915,0.7171581034059199,33.92798999479159,-1.4090699453798645,0.487280693927603,0,1.0,1.0,0.6517393736196142,172.07027888882337,0.00021092699087284382,0.0,-0.003775676458262711,0.0,0.6055640355925422,0.40472482121795417,1.0102888568104964,0.00012641830793892753
2024-07-02,16:04:00.000000000,106.35,100.9133,,,,,0,0.0,1.0,0.6517393736196142,172.11917093188822,0.00029701792352052026,0.0,-0.0035655458594638922,0.0,0.6057438989649526,0.40472482121795417,1.0104687201829068,0.00017803163045687265
2024-07-02,16:05:00.000000000,106.41,100.91,,,,,0,0.0,1.0,0.6517393736196142,172.17702019195525,0.0003610913275752445,0.0,-0.0032695869669708832,0.0,0.6059626278336006,0.40472482121795417,1.0106874490515547,0.00021646278037022284
2024-07-02,16:06:00.000000000,106.43,100.915,,,,,0,0.0,1.0,0.6517393736196142,172.2002788888234,0.00009723308669905066,0.0,-0.002909676258894045,0.0,0.6060215474503291,0.40472482121795417,1.0107463686682832,0.00005829657505268104
2024-07-02,16:07:00.000000000,106.34,100.89,,,,,0,0.0,1.0,0.6517393736196142,172.09398540448288,-0.0004280278530042106,0.0,-0.0028127260889988515,0.0,0.6057621533484996,0.40472482121795417,1.0104869745664538,-0.00025663619466787587
2024-07-02,16:08:00.000000000,106.255,100.89,,,,,0,0.0,1.0,0.6517393736196142,172.00898540448287,-0.000493916157500957,0.0,-0.0032395500168942437,0.0,0.6054629576333582,0.40472482121795417,1.0101877788513125,-0.0002960906203364203
2024-07-02,16:09:00.000000000,106.13,100.88,,,,,0,0.0,1.0,0.6517393736196142,171.87746801074667,-0.0006888163777327229,0.0,-0.003731866108298787,0.0,0.6050459048320298,0.40472482121795417,1.009770726049984,-0.00041284680933555183
2024-07-02,16:10:00.000000000,106.075,100.87,0.7208089093172323,33.36700531717078,-1.426758667011736,0.4906916704779886,0,1.0,1.0,0.6517393736196142,171.8159506170105,-0.00028207656783012496,0.0,-0.004418111915536649,0.0,0.6048752355598151,0.40472482121795417,1.0096000567777694,-0.00016901784515200205
2024-07-02,16:11:00.000000000,106.02,100.88,,,,,0,0.0,1.0,0.6517393736196142,171.76746801074665,-0.0003580423907982932,0.0,-0.00469894223752132,0.0,0.6046586645843406,0.40472482121795417,1.0093834858022948,-0.00021451165144134254
2024-07-02,16:12:00.000000000,106.01,100.86,,,,,0,0.0,1.0,0.6517393736196142,171.7444332232743,0.000017667999112599174,0.0,-0.0050553022078067,0.0,0.6046693476930899,0.40472482121795417,1.0093941689110442,0.000010583795851304595
2024-07-02,16:13:00.000000000,106.025,100.81,,,,,0,0.0,1.0,0.6517393736196142,171.7268462545933,0.00027708012299370303,0.0,-0.005037723525769033,0.0,0.6048368895503192,0.40472482121795417,1.0095617107682733,0.0001659825887540662
2024-07-02,16:14:00.000000000,105.98,100.83,,,,,0,0.0,1.0,0.6517393736196142,171.6948810420657,-0.0003379482517623059,0.0,-0.004762039255829409,0.0,0.6046324859808944,0.40472482121795417,1.0093573071988486,-0.00020246763248289967
2024-07-02,16:15:00.000000000,106.0899,100.81,,,,,0,0.0,1.0,0.6517393736196142,171.7917462545933,0.0007160072957694595,0.0,-0.005098378184750452,0.0,0.6050654072521159,0.40472482121795417,1.0097902284700702,0.0004289078487210402
2024-07-02,16:16:00.000000000,106.0,100.824,,,,,0,0.0,1.0,0.6517393736196142,171.710970605824,-0.0005764208897668982,0.0,-0.004386021364957804,0.0,0.6047166349117005,0.40472482121795417,1.0094414561296547,-0.0003453908847423084
2024-07-02,16:17:00.000000000,105.96,100.81,0.7247966049078871,32.89325425923589,-1.4381523646708931,0.493919652648092,0,1.0,1.0,0.6517393736196142,171.66184625459329,-0.0001798117421408207,0.0,-0.004959914060386983,0.0,0.6046078997600755,0.40472482121795417,1.0093327209780296,-0.00010771813557374014
2024-07-02,16:18:00.000000000,105.99,100.77,,,,,0,0.0,1.0,0.6517393736196142,171.6657766796485,0.00032662805491226406,0.0,-0.005138833951739752,0.0,0.6048053816623588,0.40472482121795417,1.0095302028803128,0.00019565590035745071
2024-07-02,16:19:00.000000000,106.03,100.78,,,,,0,0.0,1.0,0.6517393736196142,171.71229407338473,0.00019504531952391424,0.0,-0.004813884384165523,0.0,0.6049233461212749,0.40472482121795417,1.009648167339229,0.00011685084664098388
2024-07-02,16:20:00.000000000,106.07,100.7305,,,,,0,0.0,1.0,0.6517393736196142,171.72003297439056,0.0004208265889411459,0.0,-0.004619777990259477,0.0,0.605177913949594,0.40472482121795417,1.009902735167548,0.0002521351858537829
2024-07-02,16:21:00.000000000,106.13,100.7554,,,,,0,0.0,1.0,0.6517393736196142,171.79626128479367,0.0002549014744447922,0.0,-0.004200895526731641,0.0,0.6053321746921612,0.40472482121795417,1.0100569959101153,0.00015274811840341234
2024-07-02,16:22:00.000000000,106.13,100.7359,,,,,0,0.0,1.0,0.6517393736196142,171.7835523670081,0.0000739766843035066,0.0,-0.00394706486675056,0.0,0.6053769551593471,0.40472482121795417,1.0101017763773013,0.00004433459435184992
2024-07-02,16:23:00.000000000,106.1127,100.745,,,,,0,0.0,1.0,0.6517393736196142,171.77218319530806,-0.0001352331348365203,0.0,-0.003873380173218699,0.0,0.6052950881359431,0.40472482121795417,1.0100199093538973,-0.00008104829168558858
2024-07-02,16:24:00.000000000,106.105,100.755,0.7281630703333563,32.73892984856269,-1.4275080162779406,0.49662082615078573,0,1.0,1.0,0.6517393736196142,171.77100058904423,-0.00008276889465870896,0.0,-0.004008089498711898,0.0,0.6052449885305557,0.40472482121795417,1.00996980974851,-0.000049602591912693465
2024-07-02,16:25:00.000000000,106.1995,100.7888,,,,,0,0.0,1.0,0.6517393736196142,171.88752937987257,0.00042190596156005,0.0,-0.004090526648233173,0.0,0.6055003449994211,0.40472482121795417,1.0102251662173751,0.00025283574459398394
2024-07-02,16:26:00.000000000,106.13,100.815,,,,,0,0.0,1.0,0.6517393736196142,171.8351049514614,-0.0005036756994598819,0.0,-0.00367034650425202,0.0,0.6051953691896303,0.40472482121795417,1.0099201904075845,-0.0003018889451472895
2024-07-02,16:27:00.000000000,106.22,100.8,,,,,0,0.0,1.0,0.6517393736196142,171.9153288608571,0.0005806502148236375,0.0,-0.004172173539369051,0.0,0.6055467760107606,0.40472482121795417,1.0102715972287148,0.0003479550408716038
2024-07-02,16:28:00.000000000,106.18,100.795,,,,,0,0.0,1.0,0.6517393736196142,171.872070163989,-0.0002137174350615463,0.0,-0.0035939458980073224,0.0,0.6054173601069818,0.40472482121795417,1.010142181324936,-0.00012810011103330784
2024-07-02,16:29:00.000000000,106.14,100.75,,,,,0,0.0,1.0,0.6517393736196142,171.80274189217613,-0.00006209111333177956,0.0,-0.0038068952441697723,0.0,0.6053797690690623,0.40472482121795417,1.0101045902870165,-0.00003721361073176274
2024-07-02,16:30:00.000000000,106.22,100.68,,,,,0,0.0,1.0,0.6517393736196142,171.83712013602275,0.0007311976210030753,0.0,-0.003868749983137465,0.0,0.605822421316009,0.40472482121795417,1.0105472425339632,0.0004382241712424563
2024-07-02,16:31:00.000000000,106.325,100.6717,0.7313014447639112,32.703640343160956,-1.4092280350301851,0.4990927672984999,0,1.0,1.0,0.6517393736196142,171.93671069922172,0.0006425237848123354,0.0,-0.0031403811829182615,0.0,0.6062116766310772,0.40472482121795417,1.0109364978490314,0.0003851925953428037
2024-07-02,16:32:00.000000000,106.39,100.635,,,,,0,0.0,1.0,0.6517393736196142,171.97779186420988,0.0005171602658340336,0.0,-0.002499875167709331,0.0,0.6065251852229154,0.40472482121795417,1.0112500064408696,0.00031011699795710154
2024-07-02,16:33:00.000000000,106.37,100.58,,,,,0,0.0,1.0,0.6517393736196142,171.9219461986608,0.00009213785906491301,0.0,-0.0019840077379815746,0.0,0.6065810691549508,0.40472482121795417,1.0113058903729049,0.00005526223157411547
2024-07-02,16:34:00.000000000,106.34,100.59,,,,,0,0.0,1.0,0.6517393736196142,171.89846359239698,-0.00021240681916195458,0.0,-0.001892052681142009,0.0,0.6064522271994878,0.40472482121795417,1.011177048417442,-0.00012740156730947345
2024-07-02,16:35:00.000000000,106.47,100.52,,,,,0,0.0,1.0,0.6517393736196142,171.9828418362436,0.0010216598361797657,0.0,-0.0021040576154123247,0.0,0.6070718150825793,0.40472482121795417,1.0117966363005335,0.000612739266640952
2024-07-02,16:36:00.000000000,106.47,100.56,,,,,0,0.0,1.0,0.6517393736196142,172.00891141118842,-0.0001515824175623716,0.0,-0.0010845474103909902,0.0,0.6069797936692152,0.40472482121795417,1.0117046148871693,-0.00009094852667294382
2024-07-02,16:37:00.000000000,106.475,100.56,,,,,0,0.0,1.0,0.6517393736196142,172.01391141118842,0.00002906826139979992,0.0,-0.0012359654296348888,0.0,0.6069974375165219,0.40472482121795417,1.011722258734476,0.00001743972207609643
2024-07-02,16:38:00.000000000,106.44,100.62,0.7346553078851165,32.51898292059957,-1.4017890344682469,0.5006582770005491,0,1.0,1.0,0.6517393736196142,172.01801577360558,-0.000430804472784948,0.0,-0.0012069330956013813,0.0,0.6067359403054707,0.40472482121795417,1.0114607615234248,-0.00025846738943787167
2024-07-02,16:39:00.000000000,106.381,100.57,,,,,0,0.0,1.0,0.6517393736196142,171.9264288049246,-0.00015354805251196379,0.0,-0.0016372176162104957,0.0,0.6066427771834478,0.40472482121795417,1.0113675984014021,-0.00009210749993144382
2024-07-02,16:40:00.000000000,106.33,100.565,,,,,0,0.0,1.0,0.6517393736196142,171.87217010805648,-0.0002776844925108617,0.0,-0.0017905142771459381,0.0,0.6064743218917302,0.40472482121795417,1.0111991431096845,-0.00016656188312130207
2024-07-02,16:41:00.000000000,106.37,100.53,,,,,0,0.0,1.0,0.6517393736196142,171.88935922997982,0.000365451125898975,0.0,-0.0020677015716084046,0.0,0.6066959586154944,0.40472482121795417,1.0114207798334487,0.000219182072368651
2024-07-02,16:42:00.000000000,106.37,100.55,,,,,0,0.0,1.0,0.6517393736196142,171.9023940174522,-0.00007583242808504781,0.0,-0.0017030060895767418,0.0,0.6066499513878432,0.40472482121795417,1.0113747726057973,-0.00004548772238882894
2024-07-02,16:43:00.000000000,106.43,100.655,,,,,0,0.0,1.0,0.6517393736196142,172.03082665168228,-0.000049054780640258214,0.0,-0.0017787093745751381,0.0,0.6066201923075525,0.40472482121795417,1.0113450135255067,-0.000029424384606714188
2024-07-02,16:44:00.000000000,106.44,100.65,,,,,0,0.0,1.0,0.6517393736196142,172.03756795481416,0.00007707163376560396,0.0,-0.001827676901017039,0.0,0.6066669455168489,0.40472482121795417,1.011391766734803,0.00004622874357513045
2024-07-02,16:45:00.000000000,106.385,100.77,0.7380225564974914,32.0144669817478,-1.4166793928342623,0.49996630341686255,0,1.0,1.0,0.6517393736196142,172.06077667964854,-0.0007743002090644201,0.0,-0.0017507461292961546,0.0,0.6061972031741026,0.40472482121795417,1.0109220243920567,-0.000464451420504184
2024-07-02,16:46:00.000000000,106.385,100.77,,,,,0,0.0,1.0,0.6517393736196142,172.06077667964854,0.0,0.0,-0.0025236907352667037,0.0,0.6061972031741026,0.40472482121795417,1.0109220243920567,0.0
2024-07-02,16:47:00.000000000,106.48,100.78,,,,,0,0.0,1.0,0.6517393736196142,172.16229407338471,0.0005142520449534931,0.0,-0.0025236907352667037,0.0,0.60650894132548,0.40472482121795417,1.0112337625434342,0.0003083701253467091
2024-07-02,16:48:00.000000000,106.415,100.75,,,,,0,0.0,1.0,0.6517393736196142,172.07774189217614,-0.0002639824186591621,0.0,-0.0020107365034346403,0.0,0.6063488336282106,0.40472482121795417,1.0110736548461647,-0.00015832906613678054
2024-07-02,16:49:00.000000000,106.35,100.75,,,,,0,0.0,1.0,0.6517393736196142,172.0127418921761,-0.0003777362445907787,0.0,-0.0022741881230082805,0.0,0.6061197936968838,0.40472482121795417,1.010844614914838,-0.00022653140078263923
2024-07-02,16:50:00.000000000,106.31,100.75,,,,,0,0.0,1.0,0.6517393736196142,171.97274189217615,-0.00023254091272532302,0.0,-0.002651065324318025,0.0,0.6059788460468367,0.40472482121795417,1.0107036672647909,-0.00013943552546798126
2024-07-02,16:51:00.000000000,106.3,100.7916,,,,,0,0.0,1.0,0.6517393736196142,171.9898542501187,-0.0002158037229287105,0.0,-0.002882989755893073,0.0,0.6058480735558438,0.40472482121795417,1.010572894773798,-0.00012938756950077788
2024-07-02,16:52:00.000000000,106.27,100.78,0.7410212414593256,31.589879285729168,-1.4259097849349958,0.4982158713174607,0,1.0,1.0,0.6517393736196142,171.95229407338473,-0.0001304717848843496,0.0,-0.0030981713188992233,0.0,0.6057690274763182,0.40472482121795417,1.0104938486942725,-0.00007821907745028343
2024-07-02,16:53:00.000000000,106.24,100.8,,,,,0,0.0,1.0,0.6517393736196142,171.9353288608571,-0.0002502716681058829,0.0,-0.003228238879841694,0.0,0.6056174206513248,0.40472482121795417,1.010342241869279,-0.00015003240760891442
2024-07-02,16:54:00.000000000,106.325,100.835,,,,,0,0.0,1.0,0.6517393736196142,172.0431397389338,0.00036170065998267686,0.0,-0.0034777026112180476,0.0,0.6058364728720714,0.40472482121795417,1.0105612940900257,0.00021680992011333594
2024-07-02,16:55:00.000000000,106.29,100.825,,,,,0,0.0,1.0,0.6517393736196142,172.0016223451976,-0.00016555502478630713,0.0,-0.003117259838565145,0.0,0.6057361735997886,0.40472482121795417,1.0104609948177428,-0.00009925105272635664
2024-07-02,16:56:00.000000000,106.22,100.8018,,,,,0,0.0,1.0,0.6517393736196142,171.91650199172963,-0.00031906470290090174,0.0,-0.0032822987853217134,0.0,0.6055429045675227,0.40472482121795417,1.0102677257854769,-0.00019126817685898712
2024-07-02,16:57:00.000000000,106.19,100.83,,,,,0,0.0,1.0,0.6517393736196142,171.9048810420657,-0.0002814101600228811,0.0,-0.00360031622253576,0.0,0.6053724986418476,0.40472482121795417,1.0100973198598018,-0.00016867402701851848
2024-07-02,16:58:00.000000000,106.26,100.835,,,,,0,0.0,1.0,0.6517393736196142,171.9781397389338,0.0003882455386218726,0.0,-0.003880713216994347,0.0,0.6056075318136497,0.40472482121795417,1.010332353031604,0.0002326836901565099
2024-07-02,16:59:00.000000000,106.31,100.82,0.7437335435916786,31.326784135086967,-1.423903258068448,0.49608875564623206,0,1.0,1.0,0.6517393736196142,172.0183636483295,0.00034757958595809556,0.0,-0.0034939743479656116,0.0,0.6058180286288105,0.40472482121795417,1.0105428498467646,0.00020834413005680087
2024-07-02,17:00:00.000000000,106.355,100.765,,,,,0,0.0,1.0,0.6517393736196142,172.0275179827804,0.0004699827613425989,0.0,-0.003147609196164858,0.0,0.6061027526587766,0.40472482121795417,1.0108275738767307,0.00028175354465110437
2024-07-02,17:01:00.000000000,106.355,100.79,,,,,0,0.0,1.0,0.6517393736196142,172.04381146712092,-0.000094714406924856,0.0,-0.002679105756884015,0.0,0.6060453459960229,0.40472482121795417,1.010770167213977,-0.00005679174592903223
2024-07-02,17:02:00.000000000,106.385,100.82,,,,,0,0.0,1.0,0.6517393736196142,172.0933636483295,0.00006072766408930855,0.0,-0.0027735664138960336,0.0,0.6060821497142175,0.40472482121795417,1.0108069709321716,0.00003641155960907759
2024-07-02,17:03:00.000000000,106.4007,100.819,,,,,0,0.0,1.0,0.6517393736196142,172.10841190895587,0.00009501667598884816,0.0,-0.0027130071820161694,0.0,0.6061397376254595,0.40472482121795417,1.0108645588434135,0.000056972214179308094
2024-07-02,17:04:00.000000000,106.565,100.855,,,,,0,0.0,1.0,0.6517393736196142,172.2961745264062,0.0008183062116928538,0.0,-0.0026182482869517854,0.0,0.6066357455379123,0.40472482121795417,1.0113605667558665,0.0004906769241375693
2024-07-02,17:05:00.000000000,106.74,100.845,,,,,0,0.0,1.0,0.6517393736196142,172.46465713266997,0.0010535195818197403,0.0,-0.0018020846040958105,0.0,0.6072748481748683,0.40472482121795417,1.0119996693928224,0.0006319236264134008
