date,time,PRICE_MDLZ_MDLZ_ON_ZM,PRICE_ZM_MDLZ_ON_ZM,BETA_MDLZ_ON_ZM,SPREAD_MDLZ_ON_ZM,Z_MDLZ_ON_ZM,Z_VOL_MDLZ_ON_ZM,market_close,SIGNAL_MDLZ_ON_ZM,POS_MDLZ_ON_ZM,POS_BETA_MDLZ_ON_ZM,PAIR_BASE_MDLZ_ON_ZM,PAIR_RET_MDLZ_ON_ZM,SL_MDLZ_ON_ZM,LOSS_MDLZ_ON_ZM,COOLDOWN_MDLZ_ON_ZM,CAPITAL_MDLZ_ON_ZM,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-10-13,14:36:00.000000000,61.42,62.91,,,,,0,0.0,1.0,0.6026276625796005,99.33130625288267,-0.0006816815884767177,0.0,-0.0017255581768543804,0.0,0.6585341148849292,0.3521873585189842,1.0107214734039134,-0.0004442541785235232
2023-10-13,14:37:00.000000000,61.44,62.94,,,,,0,0.0,1.0,0.6026276625796005,99.36938508276006,0.000019341033507763807,0.0,-0.0024060634840921136,0.0,0.6585468516153112,0.3521873585189842,1.0107342101342955,0.00001260162242250776
2023-10-13,14:38:00.000000000,61.41,63.0,0.5889083563763978,24.308773548286936,-0.1603791875337433,0.41799634352116966,0,0.0,1.0,0.6026276625796005,99.37554274251482,-0.0006657750744827462,0.0,-0.0023867689863387165,0.0,0.6581084075361266,0.3521873585189842,1.0102957660551108,-0.0004337877107438966
2023-10-13,14:39:00.000000000,61.355,62.975,,,,,0,0.0,1.0,0.6026276625796005,99.30547705095034,-0.00040185248133923086,0.0,-0.003050955009521905,0.0,0.657843945039568,0.3521873585189842,1.0100313035585522,-0.0002617674006407963
2023-10-13,14:40:00.000000000,61.37,62.9,,,,,0,0.0,1.0,0.6026276625796005,99.27527997625687,0.0006061808117853527,0.0,-0.003451581457020181,0.0,0.6582427174162002,0.3521873585189842,1.0104300759351843,0.0003948118986284359
2023-10-13,14:41:00.000000000,61.375,62.855,0.5881697007771893,24.405593457649765,-0.057860985033797205,0.43604885064690235,0,0.0,1.0,0.6026276625796005,99.2531617314408,0.0003235271139377714,0.0,-0.0028474929276842698,0.0,0.6584556767828363,0.3521873585189842,1.0106430353018205,0.00021076111223147575
2023-10-13,14:42:00.000000000,61.42,62.8688,,,,,0,0.0,1.0,0.6026276625796005,99.30647799318439,0.0003695976794740191,0.0,-0.0025248870549154923,0.0,0.6586990404730118,0.3521873585189842,1.010886398991996,0.00024080083835223347
2023-10-13,14:43:00.000000000,61.455,62.91,,,,,0,0.0,1.0,0.6026276625796005,99.36630625288267,0.00010242776208839026,0.0,-0.0021562225678379843,0.0,0.6587665095416172,0.3521873585189842,1.0109538680606014,0.00006674248330238392
2023-10-13,14:44:00.000000000,61.445,62.935,0.5873577643566272,24.479639100215664,0.03337391251985361,0.455759833832323,0,0.0,1.0,0.6026276625796005,99.37137194444716,-0.0002522554426115169,0.0,-0.0020540156628017225,0.0,0.6586003321041751,0.3521873585189842,1.0107876906231592,-0.00016437687484293961
2023-10-13,14:45:00.000000000,61.46,62.893,,,,,0,0.0,1.0,0.6026276625796005,99.36106158261882,0.00040565367106818145,0.0,-0.0023057529687831035,0.0,0.6588674957466599,0.3521873585189842,1.0110548542656441,0.00026431232291739194
2023-10-13,14:46:00.000000000,61.475,62.86,,,,,0,0.0,1.0,0.6026276625796005,99.35617486975369,0.000351110508578003,0.0,-0.0019010346348712348,0.0,0.6590988310481771,0.3521873585189842,1.0112861895671612,0.00022880588579450836
2023-10-13,14:47:00.000000000,61.53,62.879,0.5863313103838915,24.662073534371288,0.21917043166857345,0.48047107616472984,0,0.0,1.0,0.6026276625796005,99.4226247953427,0.00043832277629532717,0.0,-0.0015505915995306374,0.0,0.6593877290776552,0.3521873585189842,1.0115750875966394,0.00028567386013827626
2023-10-13,14:48:00.000000000,61.575,62.78,,,,,0,0.0,1.0,0.6026276625796005,99.40796465674732,0.0010526792951887592,0.0,-0.0011129484828500402,0.0,0.6600818528875568,0.3521873585189842,1.012269211406541,0.0006861812023769561
2023-10-13,14:49:00.000000000,61.58,62.74,,,,,0,0.0,1.0,0.6026276625796005,99.38885955024413,0.00029278445246997987,0.0,-0.00006144076548564303,0.0,0.66027511459144,0.3521873585189842,1.0124624731104241,0.00019091927493732896
2023-10-13,14:50:00.000000000,61.59,62.64,0.5847867933362993,24.95895526541421,0.5144387075428604,0.5146813959668218,0,0.0,1.0,0.6026276625796005,99.33859678398619,0.0007069481084290094,0.0,0.0,0.0,0.6607418948347431,0.3521873585189842,1.0129292533537273,0.0004610346118499999
2023-10-13,14:51:00.000000000,61.57,62.56,,,,,0,0.0,1.0,0.6026276625796005,99.27038657097981,0.00028398038546599775,0.0,0.0,0.0,0.6609295325727318,0.3521873585189842,1.013116891091716,0.00018524268833933465
2023-10-13,14:52:00.000000000,61.5,62.46,,,,,0,0.0,1.0,0.6026276625796005,99.14012380472185,-0.00009808800064540455,0.0,0.0,0.0,0.6608647033163143,0.3521873585189842,1.0130520618352985,-0.00006398990776645628
2023-10-13,14:53:00.000000000,61.475,62.44,0.5831385473973228,25.063829100511164,0.6554650646177305,0.5511470422621321,0,0.0,1.0,0.6026276625796005,99.10307125147025,-0.00013059744381506617,0.0,-0.0000980880006452578,0.0,0.6607783960753536,0.3521873585189842,1.0129657545943378,-0.00008519526706687194
2023-10-13,14:54:00.000000000,61.49,62.46,,,,,0,0.0,1.0,0.6026276625796005,99.13012380472185,0.00002974122508200399,0.0,-0.00022867263441816998,0.0,0.6607980484343606,0.3521873585189842,1.0129854069533448,0.00001940081282895651
2023-10-13,14:55:00.000000000,61.44,62.44,,,,,0,0.0,1.0,0.6026276625796005,99.06807125147026,-0.0003828043917625371,0.0,-0.00019893821034044912,0.0,0.6605450920393519,0.3521873585189842,1.0127324505583362,-0.0002497137602104802
2023-10-13,14:56:00.000000000,61.505,62.545,0.5816396415176165,25.126348621280677,0.7634820889355697,0.5882695988049746,0,0.0,1.0,0.6026276625796005,99.19634715604113,0.000017403139148336417,0.0,-0.0005816664476823163,0.0,0.6605565875975025,0.3521873585189842,1.0127439461164867,0.000011351031700584498
2023-10-13,14:57:00.000000000,61.4765,62.49,,,,,0,0.0,1.0,0.6026276625796005,99.13470263459925,0.00004682149670863633,0.0,-0.0005642734313560105,0.0,0.6605875158455945,0.3521873585189842,1.0127748743645788,0.00003053905995759581
2023-10-13,14:58:00.000000000,61.505,62.5,,,,,0,0.0,1.0,0.6026276625796005,99.16922891122503,0.00022669885294403677,0.0,-0.0005174783547740036,0.0,0.6607372702777058,0.3521873585189842,1.01292462879669,0.0001478654693177879
2023-10-13,14:59:00.000000000,61.505,62.535,0.5801825187809796,25.223286188031445,0.9036210789961576,0.6270988399746903,0,0.0,1.0,0.6026276625796005,99.19032087941531,-0.0002126866208586228,0.0,-0.000290896813579522,0.0,0.660596740300415,0.3521873585189842,1.0127840988193992,-0.00013873685494022602
2023-10-13,15:00:00.000000000,61.55,62.53,,,,,0,0.0,1.0,0.6026276625796005,99.23230774110242,0.00048405064009479637,0.0,-0.0005035215645778912,0.0,0.6609165025754019,0.3521873585189842,1.013103861094386,0.00031572600257015704
2023-10-13,15:01:00.000000000,61.595,62.505,,,,,0,0.0,1.0,0.6026276625796005,99.26224204953793,0.0006053037859524615,0.0,-0.000019714654418856448,0.0,0.6613165578366091,0.3521873585189842,1.0135039163555932,0.000394880798080238
2023-10-13,15:02:00.000000000,61.57,62.4961,0.5785120727747355,25.415251648662853,1.1327269331808105,0.6712076962725333,0,0.0,1.0,0.6026276625796005,99.23187866334098,-0.00019782561221251863,0.0,0.0,0.0,0.6611857324836888,0.3521873585189842,1.013373091002673,-0.00012908223718623835
2023-10-13,15:03:00.000000000,61.59,62.43,,,,,0,0.0,1.0,0.6026276625796005,99.21204497484447,0.0006029684140064048,0.0,-0.00019782561221248773,0.0,0.6615844065961681,0.3521873585189842,1.0137717651151523,0.00039341296509543867
2023-10-13,15:04:00.000000000,61.57,62.49,,,,,0,0.0,1.0,0.6026276625796005,99.22820263459924,-0.0005660367122663404,0.0,0.0,0.0,0.6612099255337718,0.3521873585189842,1.0133972840527559,-0.00036939385696337914
2023-10-13,15:05:00.000000000,61.57,62.425,0.5766797798647515,25.570764741942888,1.325093776756223,0.7187980307573416,0,0.0,1.0,0.6026276625796005,99.18903183653157,0.00039475468695047847,0.0,-0.0005660367122662935,0.0,0.6614709412509344,0.3521873585189842,1.0136582997699186,0.0002575650450915962
2023-10-13,15:06:00.000000000,61.575,62.52,,,,,0,0.0,1.0,0.6026276625796005,99.25128146447663,-0.0005267682018630482,0.0,-0.00017150547096100865,0.0,0.661122499392627,0.3521873585189842,1.013309857911611,-0.00034374686063992475
2023-10-13,15:07:00.000000000,61.51,62.4662,,,,,0,0.0,1.0,0.6026276625796005,99.15386009622983,-0.00032824394075836756,0.0,-0.0006981833291954676,0.0,0.6609054899381024,0.3521873585189842,1.0130928484570867,-0.00021415902828741417
2023-10-13,15:08:00.000000000,61.495,62.48,0.5751751534910534,25.55805640987898,1.34531423396546,0.7621710365440705,0,0.0,1.0,0.6026276625796005,99.14717635797344,-0.00023515233517854437,0.0,-0.0010261980955064143,0.0,0.6607500764688111,0.3521873585189842,1.0129374349877953,-0.00015340496137947003
2023-10-13,15:09:00.000000000,61.57,62.54,,,,,0,0.0,1.0,0.6026276625796005,99.25833401772822,0.00039176446240872694,0.0,-0.0012611091178064138,0.0,0.6610089348673055,0.3521873585189842,1.0131962933862897,0.00025555220841205853
2023-10-13,15:10:00.000000000,61.57,62.515,,,,,0,0.0,1.0,0.6026276625796005,99.24326832616373,0.00015178263582175884,0.0,-0.0008698387131332863,0.0,0.6611092645457414,0.3521873585189842,1.0132966230647256,0.00009902294263291546
2023-10-13,15:11:00.000000000,61.52,62.4371,0.5735791104620628,25.70738372216914,1.5262155093240366,0.8085611355479879,0,-1.0,1.0,0.6026276625796005,99.14632363124878,-0.00003078601840285333,0.0,-0.0007181881037241489,0.0,0.6610889116237567,0.3521873585189842,1.013276270142741,-0.00002008584803440767
2023-10-13,15:12:00.000000000,61.53,62.44,,,,,0,0.0,1.0,0.6026276625796005,99.15807125147026,0.00008323434975976848,0.0,-0.0007489520119748905,0.0,0.6611439369294492,0.3521873585189842,1.0133312954484333,0.000054304346518048034
2023-10-13,15:13:00.000000000,61.55,62.46,,,,,0,0.0,1.0,0.6026276625796005,99.19012380472185,0.00008014926720637951,0.0,-0.0006657800007487946,0.0,0.661196927131512,0.3521873585189842,1.0133842856504962,0.000052293067727176544
2023-10-13,15:14:00.000000000,61.545,62.47,0.5720446927039591,25.809368046783682,1.6561386391303492,0.855758163957219,0,-1.0,1.0,0.6026276625796005,99.19115008134764,-0.00011116304933233492,0.0,-0.0005856840953215592,0.0,0.6611234264648829,0.3521873585189842,1.013310784983867,-0.00007252990565378216
2023-10-13,15:15:00.000000000,61.59,62.36,,,,,0,0.0,1.0,0.6026276625796005,99.16986103846389,0.001121965445430215,0.0,-0.0006967820382239864,0.0,0.6618651841045409,0.3521873585189842,1.0140525426235252,0.0007320139592415712
2023-10-13,15:16:00.000000000,61.665,62.34,,,,,0,0.0,1.0,0.6026276625796005,99.2328084852123,0.0008778125968919565,0.0,0.0,0.0,0.6624461777005921,0.3521873585189842,1.0146335362195762,0.0005729422999600075
2023-10-13,15:17:00.000000000,61.675,62.31,0.5698806536257276,26.16573647258091,2.0297374301506936,0.9135006115773221,0,-1.0,1.0,0.6026276625796005,99.22472965533491,0.00028295913726521493,0.0,0.0,0.0,0.662633622899519,0.3521873585189842,1.0148209814185032,0.0001847417734933112
2023-10-13,15:18:00.000000000,61.675,62.305,,,,,0,0.0,1.0,0.6026276625796005,99.221716517022,0.0000303668079859538,0.0,0.0,0.0,0.6626537449675106,0.3521873585189842,1.0148411034864948,0.000019828194686610915
2023-10-13,15:19:00.000000000,61.685,62.29,,,,,0,0.0,1.0,0.6026276625796005,99.22267710208331,0.00019188757871808126,0.0,0.0,0.0,0.662780899990161,0.3521873585189842,1.0149682585091453,0.000125295499180749
2023-10-13,15:20:00.000000000,61.625,62.42,0.5680299190750526,26.168572451335216,2.0261464618687177,0.9654126901809534,0,-1.0,1.0,0.6026276625796005,99.24101869821867,-0.001394253815516637,0.0,0.0,0.0,0.6618568151914982,0.3521873585189842,1.0140441737104824,-0.0009104568452419036
2023-10-13,15:21:00.000000000,61.64,62.44,,,,,0,0.0,1.0,0.6026276625796005,99.26807125147026,0.00002969988405067391,0.0,-0.0013942538155166107,0.0,0.6618764722621676,0.3521873585189842,1.0140638307811518,0.000019384826794570456
2023-10-13,15:22:00.000000000,61.62,62.41,,,,,0,0.0,1.0,0.6026276625796005,99.22999242159287,-0.00001935335398778188,0.0,-0.0013645953406424827,0.0,0.6618636627325037,0.3521873585189842,1.014051021251488,-0.000012631877082139316
2023-10-13,15:23:00.000000000,61.57,62.27,0.5660594068168242,26.321480737516353,2.154040795735037,1.0170412520934033,0,-1.0,1.0,0.6026276625796005,99.09562454883172,0.00034634561509516075,0.0,-0.0013839222851335098,0.0,0.662092896309882,0.3521873585189842,1.0142802548288663,0.00022605724226326874
2023-10-13,15:24:00.000000000,61.54,62.3,,,,,0,0.0,1.0,0.6026276625796005,99.08370337870912,-0.0004851761124295767,0.0,-0.0010380559854533677,0.0,0.6617716646523831,0.3521873585189842,1.0139590231713673,-0.00031670897266276437
2023-10-13,15:25:00.000000000,61.52,62.3092,,,,,0,0.0,1.0,0.6026276625796005,99.06924755320485,-0.0002578039942461111,0.0,-0.0015227284579154565,0.0,0.6616010572739568,0.3521873585189842,1.0137884157929409,-0.0001682586520043346
2023-10-13,15:26:00.000000000,61.45,62.26,0.5643799752574319,26.311702740472292,2.107158146217089,1.0622037477251343,0,-1.0,1.0,0.6026276625796005,98.96959827220593,-0.0004072981272963898,0.0,-0.0017801398866831297,0.0,0.6613315884023119,0.3521873585189842,1.013518946921296,-0.00026580385753781875
2023-10-13,15:27:00.000000000,61.4,62.2968,,,,,0,0.0,1.0,0.6026276625796005,98.94177497018886,-0.0007292815090996422,0.0,-0.002186712966337212,0.0,0.6608492915035066,0.3521873585189842,1.0130366500224908,-0.0004758637224002903
2023-10-13,15:28:00.000000000,61.44,62.32,,,,,0,0.0,1.0,0.6026276625796005,98.9957559319607,0.00026297323083193083,0.0,-0.0029143997461047455,0.0,0.6610230771767862,0.3521873585189842,1.0132104356957705,0.00017154924580062219
2023-10-13,15:29:00.000000000,61.5,62.36,0.5627748298628035,26.405361609755573,2.1562478663354594,1.105171332673707,0,-1.0,1.0,0.6026276625796005,99.07986103846389,0.00036259022580207613,0.0,-0.0026521929243900066,0.0,0.6612627576836001,0.3521873585189842,1.0134501162025842,0.00023655550551952037
2023-10-13,15:30:00.000000000,61.49,62.4,,,,,0,0.0,1.0,0.6026276625796005,99.09396614496708,-0.0003442183522032137,0.0,-0.00229056435781938,0.0,0.6610351389067769,0.3521873585189842,1.013222497425761,-0.00022459790885019827
2023-10-13,15:31:00.000000000,61.455,62.4112,,,,,0,0.0,1.0,0.6026276625796005,99.06571557478796,-0.00042131152324471666,0.0,-0.0026339942557337404,0.0,0.6607566371854857,0.3521873585189842,1.01294399570447,-0.0002748672892664287
2023-10-13,15:32:00.000000000,61.44,62.465,0.5614459821280358,26.36927672637224,2.070318170198734,1.1415144512740718,0,-1.0,1.0,0.6026276625796005,99.08313694303475,-0.0004786859709399728,0.0,-0.0030541960468464247,0.0,0.6604403422530596,0.3521873585189842,1.0126277007720437,-0.00031225312926236277
2023-10-13,15:33:00.000000000,61.425,62.42,,,,,0,0.0,1.0,0.6026276625796005,99.04101869821866,0.00012230380658059454,0.0,-0.003531420016986253,0.0,0.6605211166209365,0.3521873585189842,1.0127084751399207,0.00007976709289646
2023-10-13,15:34:00.000000000,61.34,62.39,,,,,0,0.0,1.0,0.6026276625796005,98.93793986834129,-0.000675691455946306,0.0,-0.003409548116516392,0.0,0.6600748081459636,0.3521873585189842,1.0122621666649478,-0.0004407077514693269
2023-10-13,15:35:00.000000000,61.345,62.3783,0.5602133327443347,26.39984466607406,2.044957131658115,1.1739292139653612,0,-1.0,1.0,0.6026276625796005,98.9358891246891,0.00012180103677326425,0.0,-0.004082935769931684,0.0,0.6601552059419437,0.3521873585189842,1.0123425644609279,0.00007942388703995207
2023-10-13,15:36:00.000000000,61.355,62.385,,,,,0,0.0,1.0,0.6026276625796005,98.94992673002838,0.00006026523553253695,0.0,-0.003961632038968377,0.0,0.6601949903509178,0.3521873585189842,1.012382348869902,0.000039299354162100936
2023-10-13,15:37:00.000000000,61.35,62.4,,,,,0,0.0,1.0,0.6026276625796005,98.95396614496707,-0.00014188403572039222,0.0,-0.0039016055521238213,0.0,0.6601013192213244,0.3521873585189842,1.0122886777403086,-0.00009252544722645181
2023-10-13,15:38:00.000000000,61.33,62.41,0.5590901846563802,26.43718157559531,2.0218085315608714,1.202953717396695,0,-1.0,1.0,0.6026276625796005,98.93999242159288,-0.0002630139815484618,0.0,-0.004042936012302656,0.0,0.6599277033451306,0.3521873585189842,1.0121150618641148,-0.00017150826637847593
2023-10-13,15:39:00.000000000,61.36,62.42,,,,,0,0.0,1.0,0.6026276625796005,98.97601869821867,0.00024230569244487534,0.0,-0.004304886645153383,0.0,0.6600876075842531,0.3521873585189842,1.0122749661032373,0.00015799017833800067
2023-10-13,15:40:00.000000000,61.375,62.38,,,,,0,0.0,1.0,0.6026276625796005,98.96691359171548,0.00039509678220558486,0.0,-0.004063624051248049,0.0,0.6603484060739834,0.3521873585189842,1.0125357645929676,0.0002576360163624408
2023-10-13,15:41:00.000000000,61.39,62.38,0.5577771154079308,26.595863540853273,2.097329713194108,1.2314358116465527,0,-1.0,1.0,0.6026276625796005,98.98191359171548,0.0001515658057386991,0.0,-0.0036701327938293282,0.0,0.6604484923122182,0.3521873585189842,1.0126358508312023,0.00009884711408193908
2023-10-13,15:42:00.000000000,61.39,62.3927,,,,,0,0.0,1.0,0.6026276625796005,98.98956696303024,-0.0000773209067903927,0.0,-0.0035191232547246987,0.0,0.6603974258359043,0.3521873585189842,1.0125847843548885,-0.000050429259710579385
2023-10-13,15:43:00.000000000,61.4,62.45,,,,,0,0.0,1.0,0.6026276625796005,99.03409752809605,-0.00024780960073275405,0.0,-0.0035961720597139646,0.0,0.660233773013483,0.3521873585189842,1.0124211315324672,-0.00016161888362329043
2023-10-13,15:44:00.000000000,61.425,62.44,0.5565073161254654,26.676683181125938,2.088703991507065,1.256834153211486,0,-1.0,1.0,0.6026276625796005,99.05307125147026,0.00031328883081902935,0.0,-0.0038430904944843913,0.0,0.6604406168802976,0.3521873585189842,1.012627975399282,0.00020430615321284952
2023-10-13,15:45:00.000000000,61.46,62.46,,,,,0,0.0,1.0,0.6026276625796005,99.10012380472185,0.00023166820027370298,0.0,-0.0035310056609930696,0.0,0.6605936199693979,0.3521873585189842,1.012780978488382,0.0001510950643446593
2023-10-13,15:46:00.000000000,61.465,62.39,,,,,0,0.0,1.0,0.6026276625796005,99.06293986834129,0.00047612388934602793,0.0,-0.00330015548244611,0.0,0.6609081443730149,0.3521873585189842,1.013095502891999,0.0003105552042321541
2023-10-13,15:47:00.000000000,61.44,62.3925,0.5551254388335826,26.804336057575696,2.112087854751331,1.280419001928604,0,-1.0,1.0,0.6026276625796005,99.03944643749773,-0.0002675730115791164,0.0,-0.002825602875963784,0.0,0.6607313031904479,0.3521873585189842,1.0129186617094321,-0.00017455529321971664
2023-10-13,15:48:00.000000000,61.44,62.3501,,,,,0,0.0,1.0,0.6026276625796005,99.01389502460435,0.00025799228299911147,0.0,-0.003092419832471771,0.0,0.660901766767807,0.3521873585189842,1.013089125286791,0.00016828950221064003
2023-10-13,15:49:00.000000000,61.43,62.37,,,,,0,0.0,1.0,0.6026276625796005,99.01588731508969,-0.000222113173912321,0.0,-0.0028352253699253094,0.0,0.660754971778746,0.3521873585189842,1.0129423302977303,-0.00014489839580424655
2023-10-13,15:50:00.000000000,61.41,62.295,0.5536777964776323,26.91864166842589,2.1168824365714247,1.3019839293962332,0,-1.0,1.0,0.6026276625796005,98.95069024039621,0.000254475068362348,0.0,-0.003056708802931851,0.0,0.6609231174453601,0.3521873585189842,1.0131104759643443,0.0001659972750518065
2023-10-13,15:51:00.000000000,61.39,62.34,,,,,0,0.0,1.0,0.6026276625796005,98.9578084852123,-0.0004761790413144611,0.0,-0.0028030115907510256,0.0,0.6606083997089124,0.3521873585189842,1.0127957582278966,-0.0003106450322194006
2023-10-13,15:52:00.000000000,61.32,62.215,,,,,0,0.0,1.0,0.6026276625796005,98.81248002738985,0.00005384575410478867,0.0,-0.0032778558966934934,0.0,0.6606439706663627,0.3521873585189842,1.0128313291853468,0.00003512155058039936
2023-10-13,15:53:00.000000000,61.335,62.23,0.5522932803023323,26.965789166785868,2.065939001673222,1.3203854744537993,0,-1.0,1.0,0.6026276625796005,98.83651944232854,0.00006032218865131688,0.0,-0.0032241866412112685,0.0,0.6606838221565926,0.3521873585189842,1.0128711806755768,0.00003934662078636207
2023-10-13,15:54:00.000000000,61.35,62.2,,,,,0,0.0,1.0,0.6026276625796005,98.83344061245116,0.000334682261820077,0.0,-0.0031640589425547816,0.0,0.6609049413125399,0.3521873585189842,1.013092299831524,0.0002183092580437043
2023-10-13,15:55:00.000000000,61.29,62.17,,,,,0,0.0,1.0,0.6026276625796005,98.75536178257377,-0.0004241597769220221,0.0,-0.0028304356351381843,0.0,0.6606246120200661,0.3521873585189842,1.0128119705390501,-0.000276706567131553
2023-10-13,15:56:00.000000000,61.295,62.255,0.5510860202296901,26.987139810600645,1.997866499046086,1.3353605965854756,0,-1.0,1.0,0.6026276625796005,98.81158513389303,-0.00046805915633250635,0.0,-0.003253394855112668,0.0,0.6603154006215114,0.3521873585189842,1.0125027591404956,-0.00030529990516401794
2023-10-13,15:57:00.000000000,61.27,62.25,,,,,0,0.0,1.0,0.6026276625796005,98.78357199558013,-0.00022251299437521434,0.0,-0.0037199312301942067,0.0,0.660168471864487,0.3521873585189842,1.0123558303834712,-0.0001451144263044821
2023-10-13,15:58:00.000000000,61.275,62.21,,,,,0,0.0,1.0,0.6026276625796005,98.76446688907694,0.00029463508876236146,0.0,-0.0039416164915324625,0.0,0.6603629806607929,0.3521873585189842,1.0125503391797772,0.00019213481116844567
2023-10-13,15:59:00.000000000,61.285,62.21,0.5498532089712368,27.078631869899354,1.9841700733024603,1.3482449027186532,0,-1.0,1.0,0.6026276625796005,98.77446688907695,0.00010125098950039472,0.0,-0.0036481427412949907,0.0,0.6604298430660143,0.3521873585189842,1.0126172015849986,0.00006603366038622796
2023-10-13,16:00:00.000000000,61.28,62.19,,,,,0,0.0,1.0,0.6026276625796005,98.75741433582536,0.00007140057014448105,0.0,-0.0035472611298569268,0.0,0.6604769981333497,0.3521873585189842,1.012664356652334,0.00004656751560364122
2023-10-13,16:01:00.000000000,61.305,62.23,,,,,0,0.0,1.0,0.6026276625796005,98.80651944232854,9.061532269133403e-6,0.0,-0.0034761138361795174,0.0,0.6604829830669814,0.3521873585189842,1.0126703415859657,5.910086192410694e-6
2023-10-13,16:02:00.000000000,61.325,62.22,0.5485446671007989,27.194550812988297,1.9853066510039246,1.3593676376950061,0,-1.0,1.0,0.6026276625796005,98.82049316570274,0.00026340647128030264,0.0,-0.003467083802827897,0.0,0.6606569585588917,0.3521873585189842,1.0128443170778758,0.00017179874315036196
2023-10-13,16:03:00.000000000,61.38,62.27,,,,,0,0.0,1.0,0.6026276625796005,98.90562454883172,0.00025165445014849403,0.0,-0.0032045905838578026,0.0,0.6608232158225347,0.3521873585189842,1.0130105743415188,0.00016414888333737926
2023-10-13,16:04:00.000000000,61.355,62.29,,,,,0,0.0,1.0,0.6026276625796005,98.89267710208331,-0.0003746253402737242,0.0,-0.0029537425831905884,0.0,0.6605756547004463,0.3521873585189842,1.0127630132194305,-0.0002443815774076755
2023-10-13,16:05:00.000000000,61.38,62.34,0.5472991623450337,27.2613702194106,1.9497420261973308,1.3680929929299235,0,-1.0,1.0,0.6026276625796005,98.9478084852123,-0.00005188840346266647,0.0,-0.003327261376644075,0.0,0.6605413784843576,0.3521873585189842,1.0127287370033418,-0.00003384426133395068
2023-10-13,16:06:00.000000000,61.395,62.34,,,,,0,0.0,1.0,0.6026276625796005,98.96280848521229,0.00015159507046830966,0.0,-0.0033789771338260666,0.0,0.660641513301176,0.3521873585189842,1.0128288718201603,0.00009887624707370804
2023-10-13,16:07:00.000000000,61.42,62.36,,,,,0,0.0,1.0,0.6026276625796005,98.99986103846389,0.00013083144007923505,0.0,-0.0032278942996346593,0.0,0.6607279459817373,0.3521873585189842,1.0129153045007215,0.00008533789168732867
2023-10-13,16:08:00.000000000,61.408,62.38,0.5460797323262112,27.343546297490946,1.9258312509366944,1.374905407418527,0,-1.0,1.0,0.6026276625796005,98.99991359171548,-0.00024295542437426408,0.0,-0.003097485169615055,0.0,0.6605674185432254,0.3521873585189842,1.0127547770622096,-0.0001584806131358049
2023-10-13,16:09:00.000000000,61.43,62.375,,,,,0,0.0,1.0,0.6026276625796005,99.01890045340258,0.000252658183279326,0.0,-0.003339688043165423,0.0,0.6607343163071281,0.3521873585189842,1.0129216748261123,0.00016479582983236883
2023-10-13,16:10:00.000000000,61.445,62.38,,,,,0,0.0,1.0,0.6026276625796005,99.03691359171549,0.00012105629967833116,0.0,-0.0030878736593997758,0.0,0.6608143023585307,0.3521873585189842,1.013001660877515,0.00007896568253060922
2023-10-13,16:11:00.000000000,61.455,62.39,0.5447787806163,27.466251877349038,1.928337549872665,1.38027746824196,0,-1.0,1.0,0.6026276625796005,99.05293986834127,0.00004012365925076707,0.0,-0.002967191166280636,0.0,0.6608408166464265,0.3521873585189842,1.0130281751654107,0.0000261739826494625
2023-10-13,16:12:00.000000000,61.465,62.37,,,,,0,0.0,1.0,0.6026276625796005,99.05088731508968,0.0002226340104686397,0.0,-0.0029271865615971837,0.0,0.6609879422877178,0.3521873585189842,1.0131753008067022,0.00014523351363595285
2023-10-13,16:13:00.000000000,61.455,62.4,,,,,0,0.0,1.0,0.6026276625796005,99.05896614496707,-0.0002834788323306275,0.0,-0.0027052042424121625,0.0,0.6608005661976535,0.3521873585189842,1.0129879247166378,-0.00018493945708622256
2023-10-13,16:14:00.000000000,61.455,62.38,0.5434549712291882,27.55427889472324,1.9066997761701934,1.3841771310416424,0,0.0,1.0,0.6026276625796005,99.04691359171548,0.00012167049304708568,0.0,-0.002987916206602992,0.0,0.6608809661283486,0.3521873585189842,1.0130683246473327,0.00007936909091720267
2023-10-13,16:15:00.000000000,61.44,62.45,,,,,0,0.0,1.0,0.6026276625796005,99.07409752809605,-0.0005773419312821279,0.0,-0.0028666092547938726,0.0,0.6604994118350165,0.3521873585189842,1.0126867703540006,-0.0003766323396449227
2023-10-13,16:16:00.000000000,61.485,62.46,,,,,0,0.0,1.0,0.6026276625796005,99.12512380472185,0.00039337954467011865,0.0,-0.003442296172352588,0.0,0.6607592387928991,0.3521873585189842,1.0129465973118834,0.00025657188924470747
2023-10-13,16:17:00.000000000,61.475,62.455,0.5422062897742997,27.611506172146115,1.8664467627641637,1.3860097471378943,0,0.0,1.0,0.6026276625796005,99.11211066640895,-0.00007048527576984937,0.0,-0.003050270756583151,0.0,0.6607126649957353,0.3521873585189842,1.0129000235147196,-0.00004597853162977129
2023-10-13,16:18:00.000000000,61.485,62.43,,,,,0,0.0,1.0,0.6026276625796005,99.10704497484446,0.00025290240916018154,0.0,-0.003120541033177604,0.0,0.6608797608204754,0.3521873585189842,1.0130671193394596,0.0001649677370527978
