date,time,PRICE_COST_COST_ON_INTU,PRICE_INTU_COST_ON_INTU,PRICE_FAST_FAST_ON_MU,PRICE_MU_FAST_ON_MU,BETA_FAST_ON_MU,SPREAD_FAST_ON_MU,Z_FAST_ON_MU,Z_VOL_FAST_ON_MU,BETA_COST_ON_INTU,SPREAD_COST_ON_INTU,Z_COST_ON_INTU,Z_VOL_COST_ON_INTU,market_close,SIGNAL_FAST_ON_MU,SIGNAL_COST_ON_INTU,POS_FAST_ON_MU,POS_COST_ON_INTU,POS_BETA_FAST_ON_MU,POS_BETA_COST_ON_INTU,PAIR_BASE_FAST_ON_MU,PAIR_BASE_COST_ON_INTU,PAIR_RET_FAST_ON_MU,PAIR_RET_COST_ON_INTU,SL_FAST_ON_MU,SL_COST_ON_INTU,LOSS_FAST_ON_MU,LOSS_COST_ON_INTU,COOLDOWN_FAST_ON_MU,COOLDOWN_COST_ON_INTU,CAPITAL_FAST_ON_MU,CAPITAL_COST_ON_INTU,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-05-01,14:18:00.000000000,493.5299,443.132,27.235,62.68,,,,,-0.039531072645634366,511.04738328360526,1.3105817695633326,1.3622920225715618,0,0.0,-1.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.92403945100075,510.05837188145136,-0.00012672506670496436,-0.0007143056438450703,0.0,0.0,-0.0038981307756631445,-0.007610476812300426,0.0,0.0,0.9270776162211022,0.047039968407650734,0.002450761136241056,0.976568345764994,-0.00015472589716582599
2023-05-01,14:19:00.000000000,493.51,442.21,27.23,62.63,-0.08954755991190097,32.83836367728236,1.0773593467658509,1.5488431965921707,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.913703586729056,510.0040820132525,0.0003046766964949577,0.00010643853957066025,0.0,0.0,-0.0040243618514855806,-0.008319346249606174,0.0,0.0,0.9273600751666068,0.047044975273189495,0.002450761136241056,0.9768558115760373,0.00029436322843143584
2023-05-01,14:20:00.000000000,493.6506,442.21,27.2,62.67,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.88797227814641,510.1446820132525,0.0007587289461572889,-0.0002756840679489949,0.0,0.0,-0.003720911284265105,-0.00821379320910054,0.0,0.0,0.9280636900991462,0.047032005723029624,0.002450761136241056,0.9775464569584169,0.000707008520802416
2023-05-01,14:21:00.000000000,493.0,441.025,27.165,62.66,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.85190510529207,509.44988245379955,0.001064306018616432,0.0013619657010066114,0.0,0.0,-0.0029650055012052645,-0.008487212865124327,0.0,0.0,0.9290514338701781,0.04709606170167394,0.002450761136241056,0.9785982567080931,0.0010759588377505787
2023-05-01,14:22:00.000000000,492.665,440.67,27.185,62.64,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.86977075958339,509.10164123556683,-0.0005277591980643747,0.0006835632517086628,0.0,0.0,-0.0019038551557890582,-0.007136806456937039,0.0,0.0,0.9285611184304782,0.04712825483875341,0.002450761136241056,0.9781401344054726,-0.0004681413434778759
2023-05-01,14:23:00.000000000,492.92,440.52,27.1975,62.69,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.88760662385509,509.3510463546234,-0.0005266012692647556,-0.0004898925850077414,0.0,0.0,-0.0024306095767832048,-0.006458121663856953,0.0,0.0,0.9280721369669228,0.04710516705616355,0.002450761136241056,0.9776280651593274,-0.0005235131737605902
2023-05-01,14:24:00.000000000,492.965,440.23,27.1875,62.69,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.87760662385509,509.3852295847994,0.0002950931327491757,-0.00006711133788892706,0.0,0.0,-0.0029559308839597342,-0.00694485046294846,0.0,0.0,0.9283460046812376,0.04710200576538093,0.002450761136241056,0.9778987715828596,0.000276901240031505
2023-05-01,14:25:00.000000000,493.48,440.07,27.185,62.66,,,,,-0.039664130411164795,510.9349938700413,1.3064501156385717,1.3620689205334977,0,0.0,-1.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.87190510529207,509.89426171179315,0.00016829756087315142,-0.0009993068063804515,0.0,0.0,-0.0026617100261152604,-0.007011495722631378,0.0,0.0,0.9285022430494719,0.04705493641042541,0.002450761136241056,0.9780079405961384,0.00011163631293045486
2023-05-01,14:26:00.000000000,493.025,440.315,27.175,62.71,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.86724096956377,509.448400017334,0.0001376992440728209,0.0008744199100463065,0.0,0.0,-0.002493860424547134,-0.00800379589361333,0.0,0.0,0.9286300971064598,0.047096082183688645,0.002450761136241056,0.9781769404263896,0.00017280005942302615
2023-05-01,14:27:00.000000000,493.78,440.73,27.185,62.72,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.878308142418106,510.21887918794414,-0.0003267810585540591,-0.00151237921364348,0.0,0.0,-0.002356504583169494,-0.007136374662052414,0.0,0.0,0.9283266383803221,0.04702485504794999,0.002450761136241056,0.9778022545645132,-0.000383045077420311
2023-05-01,14:28:00.000000000,493.8519,440.37,27.18,62.68,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.86903945100075,510.27735147367997,0.0002735877889294305,-0.00011460235620621298,0.0,0.0,-0.00268251558066146,-0.008637960970996228,0.0,0.0,0.928580617212721,0.04701946588876124,0.002450761136241056,0.9780508442377233,0.0002542330742740818
2023-05-01,14:29:00.000000000,493.54,440.415,27.17,62.785,-0.08692089060279755,32.62732811649664,1.0343003102026902,1.5483641375727422,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.87024476597132,509.967129937963,-0.000035587515622138204,0.0006079469034262039,0.0,0.0,-0.0024096616952384853,-0.008751573396522327,0.0,0.0,0.9285475713354995,0.04704805122744907,0.002450761136241056,0.9780463836991896,-4.560640747795173e-6
2023-05-01,14:30:00.000000000,493.48,440.57,27.165,62.79,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.865778352398486,509.91291131493784,0.00013186835830967183,0.00010631787784395888,0.0,0.0,-0.0024451634569874203,-0.008148946985042649,0.0,0.0,0.9286700173793438,0.047053053276412266,0.002450761136241056,0.9781738317919971,0.00013030884315064567
2023-05-01,14:31:00.000000000,493.26,440.27,27.145,62.71,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.837240969563766,509.68172155305103,0.0008426613597292174,0.0004533906805588225,0.0,0.0,-0.002313617538368673,-0.008043495485948737,0.0,0.0,0.9294525717189285,0.04707438669225963,0.002450761136241056,0.9789777195474292,0.0008218250471486702
2023-05-01,14:32:00.000000000,493.325,441.295,27.15,62.82,,,,,-0.03987825379869128,510.92307401009344,1.3035370001110118,1.361849210053494,0,0.0,-1.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.8539798709615,509.78495323949767,-0.0004946887192366984,-0.0002025414726117244,0.0,0.0,-0.0014729057747402408,-0.007593751651282399,0.0,0.0,0.9289927820166335,0.04706485217665669,0.002450761136241056,0.9785083953295313,-0.00047940234851808335
2023-05-01,14:33:00.000000000,493.19,441.46,27.1575,62.9205,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.87220495814762,509.6561076085354,-0.000538344007280215,0.0002527450646463358,0.0,0.0,-0.0019668658641057712,-0.00779475507425198,0.0,0.0,0.9284926643196282,0.04707674758576265,0.002450761136241056,0.9780201730416319,-0.0004989454257415293
2023-05-01,14:34:00.000000000,492.95,441.3,27.145,62.93,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.86071877235924,509.4101397355291,0.0003391035748210196,0.00048261537404201995,0.0,0.0,-0.0025041510209350415,-0.00754398009548074,0.0,0.0,0.928807519501294,0.047099467547907434,0.002450761136241056,0.9783577481854425,0.0003451617391088713
2023-05-01,14:35:00.000000000,493.05,441.705,27.155,62.97,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.8749874637766,509.5252459140764,-0.0004213936364813463,-0.00022595973179295265,0.0,0.0,-0.0021658966126770762,-0.007065005562214233,0.0,0.0,0.9284161259230602,0.04708882496485272,0.002450761136241056,0.977955712024154,-0.00041092960323990685
2023-05-01,14:36:00.000000000,493.0,441.955,27.165,63.0,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.888188982339614,509.4845707156487,-0.00038971286932967694,0.00007982960364347308,0.0,0.0,-0.00258637755410851,-0.0072893688872451845,0.0,0.0,0.9280543102106948,0.0470925840470857,0.002450761136241056,0.9775976553940215,-0.0003661276535635167
2023-05-01,14:37:00.000000000,493.2,442.33,27.165,63.02,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.8903233280483,509.6985579180072,-0.00006298199380896862,-0.00042000722820306855,0.0,0.0,-0.00297508247882039,-0.007210121191030705,0.0,0.0,0.9279958594998748,0.047072804821391166,0.002450761136241056,0.977519425457507,-0.00008002263107207144
2023-05-01,14:38:00.000000000,493.18,442.385,27.1702,62.96,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.889120290922264,509.6806093743532,0.000035497953630812855,0.00003521403656181479,0.0,0.0,-0.0030378770960030055,-0.007627100116217367,0.0,0.0,0.9280288014538649,0.047074462444861215,0.002450761136241056,0.9775540250349671,0.000035395283775470945
2023-05-01,14:39:00.000000000,493.06,442.385,27.13,62.9875,-0.08451455678378018,32.45336064541836,0.9984793776937043,1.5478854723998758,-0.04018274482493748,510.83624356938,1.2997329037848409,1.3616429249165003,0,0.0,-1.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.85185501627169,509.5606093743532,0.0010996235467509098,0.00023544156436970952,0.0,0.0,-0.003002486980792529,-0.007592154660637895,0.0,0.0,0.9290492837760066,0.04708554572994109,0.002450761136241056,0.9785855906421888,0.0010552517618499084
2023-05-01,14:40:00.000000000,493.04,442.03,27.12,62.9,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.832517253796226,509.5273681561205,0.0005712467593333035,0.00006523506256406208,0.0,0.0,-0.0019061650394245344,-0.007358500605038509,0.0,0.0,0.9295800001686245,0.04708861735846265,0.002450761136241056,0.9791193786633282,0.0005454689157942379
2023-05-01,14:41:00.000000000,492.92,442.1977,27.09,62.89,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.80145008094188,509.4136232330152,0.0009182637112482854,0.0002232361404195176,0.0,0.0,-0.0013360071706928212,-0.007293745574721733,0.0,0.0,0.9304335997494816,0.04709912923965944,0.002450761136241056,0.9799834901253821,0.0008825394337854506
2023-05-01,14:42:00.000000000,492.64,442.64,27.12,62.9,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.832517253796226,509.150120671957,-0.0009191076944908655,0.0005172664197432986,0.0,0.0,-0.00041897026634729606,-0.007072137661913613,0.0,0.0,0.9295784310687389,0.04712349203761426,0.002450761136241056,0.9791526842425943,-0.0008477753871971221
2023-05-01,14:43:00.000000000,492.215,442.41,27.12,62.89,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.831450080941885,508.7165418545104,0.00003154281563904892,0.0008515736319071327,0.0,0.0,-0.0013376928820426626,-0.0065585294214987044,0.0,0.0,0.9296077525898121,0.047163621160876884,0.002450761136241056,0.97922213488693,0.00007092933048480036
2023-05-01,14:44:00.000000000,492.18,442.37,27.105,62.89,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.816450080941884,508.68004988625887,0.0004433744330826201,0.00007173340209954424,0.0,0.0,-0.0013061922610037024,-0.005712540860310922,0.0,0.0,0.9300199169001057,0.047167004367878095,0.002450761136241056,0.9796376824042248,0.00042436491424161036
2023-05-01,14:45:00.000000000,492.7072,443.1184,27.12,62.935,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.83625235878641,509.23516461224585,-0.0005855812126089027,-0.0010912846417136,0.0,0.0,-0.0008633969601744562,-0.005641217238201768,0.0,0.0,0.9294753147094169,0.04711553174041579,0.002450761136241056,0.9790416075860737,-0.0006084645669082097
2023-05-01,14:46:00.000000000,493.0,443.615,27.13,62.945,,,,,-0.04056168686959518,510.99377272065544,1.2988652819137503,1.3614489193833947,0,0.0,-1.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.84731953164075,509.5464873980892,-0.00032708033788693457,-0.000611353668163116,0.0,0.0,-0.0014484725837443646,-0.00672634570618269,0.0,0.0,0.9291713016094242,0.04708672748725883,0.002450761136241056,0.9787087902329241,-0.00033994199079056593
2023-05-01,14:47:00.000000000,492.9701,443.48,27.13,62.89,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.84145008094188,509.5115520052401,0.00017340961648027784,0.00006856173815952353,0.0,0.0,-0.0017750791547291866,-0.007333587198225078,0.0,0.0,0.9293324288484808,0.0470899558351396,0.002450761136241056,0.9788731458198614,0.00016793104197844824
2023-05-01,14:48:00.000000000,493.035,444.1307,27.155,62.865,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.86378214880604,509.6007225987727,-0.0006599028059005117,-0.00017501191716189912,0.0,0.0,-0.001601977354044326,-0.007265528263550869,0.0,0.0,0.9287191597710692,0.04708171453168983,0.002450761136241056,0.9782516354390001,-0.0006349243346958755
2023-05-01,14:49:00.000000000,493.19,444.59,27.175,62.905,-0.08204336625240949,32.33593795410782,0.9736023418602773,1.547406923235285,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.88805084022339,509.7728541242214,-0.0007166562586161192,-0.0003377772397396008,0.0,0.0,-0.0022608230105940486,-0.007439268626681983,0.0,0.0,0.9280535873727226,0.04706581140011311,0.002450761136241056,0.9775701599090767,-0.0006966260062704122
2023-05-01,14:50:00.000000000,493.27,444.485,27.19,62.8339,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.89546324122904,509.848937707561,-0.00021873199614204323,-0.00014924997030354978,0.0,0.0,-0.0029758590362499726,-0.007774533050799226,0.0,0.0,0.9278505923590298,0.04705878682915933,0.002450761136241056,0.9773601403244302,-0.00021483837504413742
2023-05-01,14:51:00.000000000,493.9059,444.44,27.175,62.8001,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.87685619698137,510.48315924327795,0.0005489538265119032,-0.001243940094429965,0.0,0.0,-0.0031939401168047388,-0.007922622672275725,0.0,0.0,0.9283599394921367,0.047000248517427304,0.002450761136241056,0.977810949145805,0.00046125149039245893
2023-05-01,14:52:00.000000000,494.205,444.18,27.165,62.785,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.86524476597131,510.7725614496427,0.0003427540897698338,-0.0005669182246751112,0.0,0.0,-0.002646739615941529,-0.00915670749871067,0.0,0.0,0.9286781386581761,0.04697360321997851,0.002450761136241056,0.9781025030143956,0.00029816997738190966
2023-05-01,14:53:00.000000000,493.84,443.13,27.16,62.78,,,,,-0.040841858516007,511.9382527641982,1.3074207641522402,1.3612640774043703,0,0.0,-1.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.85971117954415,510.3683972830388,0.00016340016041233255,0.0007912801060746448,0.0,0.0,-0.0023048927069997394,-0.009718434619026883,0.0,0.0,0.9288298848150042,0.04701077249771712,0.002450761136241056,0.9782914184489624,0.000193144822740529
2023-05-01,14:54:00.000000000,494.04,444.47,27.1575,62.8,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.85934552525283,510.6183782194667,0.000010799096583637261,-0.0004898048894850935,0.0,0.0,-0.0021418691664254474,-0.008934844516928608,0.0,0.0,0.9288399153386401,0.04698774639148926,0.002450761136241056,0.9782784228663703,-0.000013283958488207662
2023-05-01,14:55:00.000000000,494.03,444.47,27.165,62.845,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.87164780309735,510.60837821946666,-0.00036333477962091317,0.000019584097295749295,0.0,0.0,-0.0021310932000938587,-0.009420273075882557,0.0,0.0,0.9285024354926974,0.04698866660408631,0.002450761136241056,0.9779418632330248,-0.0003440325632036655
2023-05-01,14:56:00.000000000,494.52,444.11,27.1625,62.86,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.870748562378864,511.08495050520247,0.000026548478648472925,-0.0009333420798884254,0.0,0.0,-0.002493653679436547,-0.009400873466131054,0.0,0.0,0.9285270858197813,0.04694481010426687,0.002450761136241056,0.9779226570602892,-0.000019639380885124726
2023-05-01,14:57:00.000000000,494.405,444.04,27.17,62.85,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.87718138952452,510.9673395607622,-0.0001899227923413526,0.00023012014797937132,0.0,0.0,-0.002467171403499391,-0.010325441315225836,0.0,0.0,0.9283507373628779,0.046955613050914925,0.002450761136241056,0.9777571115500339,-0.00016928282524205463
2023-05-01,14:58:00.000000000,494.2534,444.61,27.175,62.81,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.87791269810717,510.8370001083472,-0.000021587055140013918,0.0002550837251692901,0.0,0.0,-0.0026566256237584573,-0.010097697259329852,0.0,0.0,0.9283306970043211,0.04696759066360957,0.002450761136241056,0.9777490488041718,-8.2461643764348e-6
2023-05-01,14:59:00.000000000,494.27,445.09,27.2,62.82,-0.07946716460134877,32.19212728025673,0.9437303191535669,1.5469252792361212,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.90397987096151,510.8715037273661,-0.0007694444780772,-0.00006754330444265777,0.0,0.0,-0.0026781553301746808,-0.009845189292392975,0.0,0.0,0.9276163980756815,0.04696441831733444,0.002450761136241056,0.9770315775292571,-0.000733799000666096
2023-05-01,15:00:00.000000000,494.765,445.67,27.2225,62.9305,,,,,-0.04114468515340037,513.1019518323159,1.3185697104359697,1.361086204733324,0,0.0,-1.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.93827213100196,511.388137267014,-0.0010114523478060198,-0.0010112788360252863,0.0,0.0,-0.0034455391164217586,-0.009912067620217901,0.0,0.0,0.9266781582919845,0.04691692419504388,0.002450761136241056,0.9760458436232695,-0.0010089069060391078
2023-05-01,15:01:00.000000000,495.07,445.32,27.2125,62.9082,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.92589233553678,511.68008254481265,0.0003647738876449899,-0.0005708878570373247,0.0,0.0,-0.004453506465599055,-0.010913322592037589,0.0,0.0,0.9270161862863803,0.04689013989273139,0.002450761136241056,0.9763570873153528,0.0003188822473008484
2023-05-01,15:02:00.000000000,495.46,444.25,27.2125,62.83,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.917547043815844,512.0301723940829,0.0002459859165500602,-0.0006841967495179981,0.0,0.0,-0.004090357100821285,-0.011477980165727097,0.0,0.0,0.9272442192126206,0.04685805781143234,0.002450761136241056,0.9765530381602939,0.00020069588011080097
2023-05-01,15:03:00.000000000,495.59,444.915,27.2,62.83,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.90504704381584,512.1849763662655,0.0003685408023125881,-0.0003023336915063755,0.0,0.0,-0.0038453773545117365,-0.012154323718524762,0.0,0.0,0.9275859465411089,0.04684389104183739,0.002450761136241056,0.9768805987191874,0.00033542526221676136
2023-05-01,15:04:00.000000000,495.26,444.74,27.21,62.7799,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.9097005078156,511.8484490051648,-0.00013724989066510174,0.0006570426244990014,0.0,0.0,-0.003478253730654579,-0.012452982748473507,0.0,0.0,0.9274586354713636,0.04687466947494927,0.002450761136241056,0.976784066082554,-0.00009881723187052445
2023-05-01,15:05:00.000000000,495.175,444.93,27.21,62.82,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.913979870961505,511.7705358543598,-0.0001261987891906773,0.0001522191792442111,0.0,0.0,-0.00361502623137544,-0.011804122264442385,0.0,0.0,0.9273415913145427,0.04688180469866409,0.002450761136241056,0.9766741571494479,-0.00011252121827378346
2023-05-01,15:06:00.000000000,495.585,444.86,27.185,62.83,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.89004704381584,512.1779249099195,0.0007056920844066575,-0.0007960385114387,0.0,0.0,-0.003740768808632833,-0.011653699899000891,0.0,0.0,0.9279960089350745,0.04684448497663821,0.002450761136241056,0.9772912550479538,0.0006318360058864644
2023-05-01,15:07:00.000000000,495.5,444.855,27.195,62.825,,,,,-0.04138718400054713,513.9112957385634,1.325439515426527,1.3609153128723084,0,0.0,-1.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.89951345738868,512.0927384138881,-0.00027932724792618295,0.00016632207654471962,0.0,0.0,-0.0030377165551640495,-0.012440461616519238,0.0,0.0,0.9277367943638122,0.046852276248654186,0.002450761136241056,0.9770398317487075,-0.00025726547531010693
2023-05-01,15:08:00.000000000,495.38,444.29,27.2,62.76,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.897576833835465,511.95166436233455,0.00005712835836560128,0.0002754853583562309,0.0,0.0,-0.0033161952860848443,-0.012276208663383859,0.0,0.0,0.9277897944438697,0.04686518336476635,0.002450761136241056,0.9771057389448771,0.00006745599721523274
2023-05-01,15:09:00.000000000,494.88,444.375,27.2,62.72,-0.07702904509003015,32.03126170804669,0.9106645860614051,1.5464458639040417,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.89330814241811,511.45483479486916,0.00012592910219758744,0.000970461865934604,0.0,0.0,-0.00325925637651181,-0.012004105220770556,0.0,0.0,0.927906630179712,0.04691066423806188,0.002450761136241056,0.977268055554015,0.00016611979918691223
2023-05-01,15:10:00.000000000,495.41,444.35,27.195,62.69,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.88510662385509,511.98390231471194,0.0002419804679011373,-0.0010344364425745986,0.0,0.0,-0.003133737709543727,-0.011045292881187496,0.0,0.0,0.9281311654602515,0.04686213813742865,0.002450761136241056,0.9774440647339212,0.0001801032776073435
2023-05-01,15:11:00.000000000,495.98,444.62,27.195,62.655,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.8813715188649,512.5639731004101,0.00011022851518946844,-0.0011329863753051397,0.0,0.0,-0.0028925155449596174,-0.012068303670286884,0.0,0.0,0.9282334719805213,0.04680904397340128,0.002450761136241056,0.9774932770901636,0.00005034800252824868
2023-05-01,15:12:00.000000000,495.6835,444.37,27.1975,62.67,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.88547227814641,512.2581482988377,-0.0001210328595825306,0.0005966568421157341,0.0,0.0,-0.0027826058674638166,-0.013187616821960457,0.0,0.0,0.9281211252290473,0.046836972909760896,0.002450761136241056,0.9774088592750493,-0.0000863615301433746
2023-05-01,15:13:00.000000000,495.545,444.235,27.185,62.63,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.868703586729055,512.1146129059887,0.0004948637362852671,0.00028020128781879006,0.0,0.0,-0.002903301940301084,-0.012598828461652944,0.0,0.0,0.9285804187168035,0.04685009668988774,0.002450761136241056,0.9778812765429323,0.00048333638824743914
2023-05-01,15:14:00.000000000,495.605,444.595,27.1975,62.57,,,,,-0.04157463784746062,514.0888761137918,1.3247281027897586,1.3607528311067287,0,0.0,-1.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.874800549603016,512.1880406202529,-0.00018001760410901393,-0.00014338140801633024,0.0,0.0,-0.0024098749428614896,-0.012322157381794208,0.0,0.0,0.9284132578946036,0.04684337925705864,0.002450761136241056,0.9777073982879033,-0.00017781121205604785
2023-05-01,15:15:00.000000000,495.25,443.38,27.17,62.47,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.83662882105962,511.7877220846112,0.0011268473296987072,0.0007815850896419245,0.0,0.0,-0.00258945872705707,-0.012463772021535369,0.0,0.0,0.9294594378951191,0.0468799913438344,0.002450761136241056,0.9787901903751945,0.0011074807137466107
2023-05-01,15:16:00.000000000,495.02,442.545,27.145,62.4431,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.80875812608144,511.52657724735946,0.0008236841538076017,0.0005102600667871171,0.0,0.0,-0.0014655293220102728,-0.011691928430266119,0.0,0.0,0.9302250189057203,0.04690391233134849,0.002450761136241056,0.9795796923733099,0.0008066100435811507
2023-05-01,15:17:00.000000000,494.54,442.79,27.175,62.4801,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.8427066656425,511.05571555290044,-0.001004134474104513,0.0009205028935013136,0.0,0.0,-0.0006430523014820944,-0.011187634287660675,0.0,0.0,0.9292909478955625,0.04694708751836603,0.002450761136241056,0.9786887965501696,-0.0009094674277922532
2023-05-01,15:18:00.000000000,494.59,442.64,27.175,62.45,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.83949447535094,511.100120671957,0.00009491528923200579,-0.00008688899801950887,0.0,0.0,-0.0016465410646019363,-0.010277429643892555,0.0,0.0,0.9293791518146627,0.046943008332971624,0.002450761136241056,0.9787729212838754,0.0000859565716929806
2023-05-01,15:19:00.000000000,495.11,442.5,27.185,62.54,-0.07461783906090719,31.851599654869133,0.874070390100075,1.545964714597203,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.859099031039996,511.61489878307646,-0.0005793394964377171,-0.0010071962230075208,0.0,0.0,-0.001551782057291451,-0.010363425646348068,0.0,0.0,0.9288407257648507,0.04689572751228205,0.002450761136241056,0.9781872144133738,-0.0005984093529409777
2023-05-01,15:20:00.000000000,494.99,442.635,27.1945,62.62,,,,,,,,,0,0.0,0.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.877136413874716,511.49993417592555,-0.0005327189249242696,0.00022470926359721658,0.0,0.0,-0.002130222545093541,-0.01136018386618709,0.0,0.0,0.9283459147319953,0.04690626541667719,0.002450761136241056,0.9777029412849136,-0.0004950720284669977
2023-05-01,15:21:00.000000000,495.19,442.045,27.1875,62.56,,,,,-0.041707379761120544,513.6265386865045,1.3163696517159331,1.3605923864058092,0,0.0,-1.0,-1.0,-1.0,-0.1067172854339622,-0.03729920628943834,33.86373337674868,511.6779276442148,0.0003956366607347031,-0.00034798336499494286,0.0,0.0,-0.0026618066601536983,-0.011138027341140777,0.0,0.0,0.9287132024097067,0.04688994281659815,0.002450761136241056,0.9780539063625459,0.00035896903119772826
