date,time,PRICE_ANSS_ANSS_ON_NXPI,PRICE_NXPI_ANSS_ON_NXPI,BETA_ANSS_ON_NXPI,SPREAD_ANSS_ON_NXPI,Z_ANSS_ON_NXPI,market_close,SIGNAL_ANSS_ON_NXPI,POS_ANSS_ON_NXPI,POS_BETA_ANSS_ON_NXPI,PAIR_BASE_ANSS_ON_NXPI,PAIR_RET_ANSS_ON_NXPI,SL_ANSS_ON_NXPI,LOSS_ANSS_ON_NXPI,COOLDOWN_ANSS_ON_NXPI,CAPITAL_ANSS_ON_NXPI,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-01-31,19:36:00.000000000,264.04,183.84,0.06896362717676302,251.3617267798239,0.962204370437347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:37:00.000000000,264.04,183.835,0.06964418666657235,251.2369609441507,0.9561869567748638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:38:00.000000000,264.04,184.01,0.07034330921063595,251.0961276721509,0.950022158159832,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:39:00.000000000,264.04,183.795,0.07103326150792239,250.98444170115144,0.9441395913608206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:40:00.000000000,264.005,183.905,0.07168151746552036,250.82241053050348,0.9379508552956047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:41:00.000000000,264.005,184.1329,0.07234429098790683,250.68403590195285,0.9320618875823417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:42:00.000000000,263.85,184.19,0.07273514104491267,250.45291437093755,0.9254800697314363,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:43:00.000000000,263.74,184.27,0.0729240654551043,250.30228245858794,0.9197009217525696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:44:00.000000000,263.74,184.025,0.07316653618947642,250.27552817773162,0.9150751689066264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:45:00.000000000,263.77,183.815,0.07349477566026706,250.260557812008,0.9106620346059044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:46:00.000000000,263.77,183.34,0.0738709787324722,250.22649475918854,0.906069433515194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:47:00.000000000,263.77,183.32,0.07425577717432733,250.1574309284023,0.9012377549540528,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:48:00.000000000,263.9,183.2804,0.07479365400501412,250.19178917649938,0.8975328913126673,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:49:00.000000000,263.9,183.3,0.07533888214133233,250.09038290349375,0.8927582626162774,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:50:00.000000000,263.84,183.305,0.07582376293568162,249.94112513507486,0.8877435665411213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:51:00.000000000,263.94,183.5335,0.07644177897383671,249.91037275870534,0.8839183320555344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:52:00.000000000,263.94,183.49,0.07706389996521047,249.79954499538354,0.8795110644966692,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:53:00.000000000,263.945,183.32,0.07768634013560691,249.70354012634053,0.875396775832664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:54:00.000000000,263.945,183.12,0.078296031265257,249.60743075470614,0.8714480724211575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:55:00.000000000,263.675,183.25,0.07863793720168645,249.26459800779097,0.8653142376156341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:56:00.000000000,263.675,183.19,0.07899306510896746,249.20426040268825,0.8620448880425956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:57:00.000000000,263.665,183.26,0.07933827319439608,249.125468054395,0.8587868143248266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:58:00.000000000,263.665,183.08,0.07970764737923765,249.0721239178092,0.8559365726119884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,19:59:00.000000000,263.665,183.0899,0.08008300598085209,249.0026104432664,0.8530078484236537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:00:00.000000000,263.68,183.06,0.08048116040533933,248.94711877619858,0.8502684313949762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:01:00.000000000,263.65,182.99,0.08086422492736822,248.85265548054088,0.8471882408687316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:02:00.000000000,263.73,182.88,0.08132360573625443,248.8575389829538,0.8452013241947851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:03:00.000000000,263.8,182.9697,0.08184687284020668,248.82450223048926,0.8428874650756043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:04:00.000000000,263.82,183.07,0.08239726812444667,248.73553212445754,0.8400592229921432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:05:00.000000000,263.82,182.9,0.08294483474228771,248.64938972563556,0.8373609081270725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:06:00.000000000,264.05,182.95,0.08368996167649538,248.73892151128518,0.8366468825818495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:07:00.000000000,263.71,183.025,0.08415901539192301,248.30679620789326,0.830215482715957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:08:00.000000000,263.71,183.19,0.0846283496123534,248.20693263451295,0.8274971099602542,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:09:00.000000000,263.54,183.175,0.08493956187750519,247.981195753088,0.8233999929439911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:10:00.000000000,263.035,183.01,0.08485082756098991,247.50645004806327,0.8164301634181738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:11:00.000000000,262.89,182.85,0.08474020666574905,247.39525321116778,0.8136951020118003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:12:00.000000000,262.77,182.53,0.08475167460136286,247.30027683501322,0.8112064467051137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:13:00.000000000,262.77,182.45,0.08481772713170888,247.2950056848197,0.8098942948074923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:14:00.000000000,262.77,182.44,0.08489524767921544,247.2817110134039,0.8085601197303282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:15:00.000000000,262.58,182.375,0.08493963732654736,247.0891336425709,0.8049982842809186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:16:00.000000000,262.35,182.45,0.08483023375419414,246.8727238515473,0.801075250243988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:17:00.000000000,262.24,182.33,0.0847910765223216,246.7800430176851,0.7986764755757192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:18:00.000000000,262.18,182.355,0.0847104183680715,246.73263165849033,0.7968310393120792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:19:00.000000000,262.145,182.41,0.0845663088142946,246.71925960918452,0.7953921710795314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:20:00.000000000,262.34,182.595,0.08434800823441371,246.93847543643722,0.7971285780333843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:21:00.000000000,262.25,182.335,0.08433088118401347,246.8735287793129,0.7950082015183181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:22:00.000000000,261.96,182.495,0.08403053286105411,246.6248479055219,0.79026391875405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:23:00.000000000,262.155,182.54,0.08378639679732063,246.86063112861706,0.7923635275747422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:24:00.000000000,262.155,182.38,0.08370792827637072,246.8883480409555,0.791557977363467,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:25:00.000000000,262.1475,182.36,0.08365193954671903,246.8927323042603,0.790407486174017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:26:00.000000000,261.89,182.24,0.08364017832030325,246.6474139029079,0.7855101525975875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:27:00.000000000,262.15,182.08,0.08386335922964133,246.88015955146687,0.7878646478938086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:28:00.000000000,262.085,182.15,0.08400895735154223,246.78276841841657,0.7852053092281632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:29:00.000000000,262.13,182.11,0.08420739246588296,246.79499175803804,0.7842281958439528,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:30:00.000000000,262.16,182.44,0.08410496264998141,246.81589061413743,0.7834293270425811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:31:00.000000000,262.16,182.55,0.08390285078651408,246.84353458892187,0.7827869648081325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:32:00.000000000,262.1,182.49,0.08373733684611927,246.81877339895172,0.7812731324148467,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:33:00.000000000,262.495,182.52,0.083743503641757,247.2101357153065,0.7866173395628618,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:34:00.000000000,262.47,182.465,0.08378414390870614,247.18232618169796,0.7848357837375936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:35:00.000000000,262.75,182.39,0.08399725446295545,247.42974075850157,0.7876995549709976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:36:00.000000000,263.24,182.09,0.08445979675289977,247.8607156092645,0.7937604814248099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:37:00.000000000,263.24,182.2325,0.08490380808816045,247.76776679257432,0.7904055826536888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:38:00.000000000,263.32,182.21,0.08537667199973477,247.76351659492832,0.7883586344585453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:39:00.000000000,263.415,182.19,0.08587931266118719,247.76864802625832,0.786258565465681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:40:00.000000000,264.02,182.46,0.0866448075980635,248.21078840565733,0.7921087042995083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:41:00.000000000,264.06,182.31,0.08737084340087804,248.13142153958592,0.7880000796984739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:42:00.000000000,263.87,182.43,0.08806811893135934,247.80373306335213,0.7788047129641332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:43:00.000000000,264.065,182.54,0.08889550120817892,247.83801520945903,0.7762633488397344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:44:00.000000000,264.09,182.68,0.0897952599979034,247.68620190358297,0.7698594749337881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:45:00.000000000,264.22,182.69,0.09078114869676987,247.63519194458715,0.7652688625586579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:46:00.000000000,264.59,182.71,0.0920079567929137,247.7792262143667,0.7644303915745967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:47:00.000000000,264.86,182.93,0.09360393427529339,247.73703230302058,0.759722090253154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:48:00.000000000,264.81,182.83,0.09507644033795978,247.42717441301082,0.7494383103902669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:49:00.000000000,265.075,182.91,0.09681915253011276,247.36580881071706,0.7440816924979843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:50:00.000000000,265.66,182.99,0.09911614143461824,247.52273727887922,0.7431597577120482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:51:00.000000000,265.34,182.9325,0.1010850079454201,246.84826678402442,0.7246612602812745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:52:00.000000000,265.35,182.685,0.10275362723863954,246.57845360790915,0.7145197477771806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:53:00.000000000,265.76,183.13,0.10533673617280608,246.469683504674,0.7076924288460911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:54:00.000000000,266.8,183.905,0.1104948191549082,246.47945028331662,0.7033386442628742,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:55:00.000000000,266.11,183.515,0.11401728691519776,245.1861175917575,0.6704398022287721,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:56:00.000000000,266.14,183.75,0.11794577622629061,244.4674636184191,0.6498135397598572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:57:00.000000000,266.29,183.68,0.12193439714674544,243.89308993208581,0.6321770183632771,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:58:00.000000000,266.415,183.96,0.12655523853961595,243.13389831825228,0.6101921940930594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-01-31,20:59:00.000000000,266.47,184.32,0.13184697753659871,242.16796510045415,0.5832575069190103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:29:00.000000000,266.36,183.74,0.1359628488223265,241.37818615738576,0.5600248989811788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:30:00.000000000,265.7,184.08,0.13962829323963502,239.99722378044797,0.5228484687992618,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:31:00.000000000,266.65,184.0,0.14455411133239618,240.05204351483908,0.5187081990553116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:32:00.000000000,266.554,184.62,0.15034357382298283,238.79756940080088,0.4837209135820809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:33:00.000000000,266.554,184.345,0.15563814236684712,237.86288664538355,0.4558913384849434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:34:00.000000000,266.51,184.4701,0.1610150006697462,236.80754672495183,0.4248222175132185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:35:00.000000000,266.505,184.71,0.16669629741487244,235.7145269044989,0.39245147155150917,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:36:00.000000000,266.505,184.225,0.17159660154732473,234.8926160799441,0.3662996549326787,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:37:00.000000000,266.505,184.26,0.17651781941799413,233.9798265940404,0.33758064594070264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:38:00.000000000,266.505,184.93,0.18235721383779283,232.78168044497698,0.3013917657296798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:39:00.000000000,266.505,185.185,0.18845579909300633,231.60581284496163,0.26529534319867376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:40:00.000000000,266.67,185.59,0.1953351450780355,230.4177504249674,0.22842485220822698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:41:00.000000000,266.67,185.63,0.2021463549549641,229.14557212971005,0.18891512290374898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:42:00.000000000,266.59,186.58,0.209543515618977,227.49337085581124,0.13903714615823523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:43:00.000000000,266.49,186.73,0.2165598819531272,226.05177324289258,0.09394139072821245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:44:00.000000000,266.49,186.805,0.22343175954953318,224.75183015734945,0.051936935631901396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:45:00.000000000,266.44,188.13,0.23039694607929434,223.09542253410234,-0.0001643335613823072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:46:00.000000000,266.23,187.825,0.23630082412839973,221.84679770808333,-0.04209145225997397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:47:00.000000000,266.165,187.85,0.24176611062299885,220.74923611946969,-0.08056448859563281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:48:00.000000000,266.31,187.7416,0.24751120400431717,219.8418505423031,-0.11442825379147148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:49:00.000000000,266.5,187.84,0.25367654815537855,218.8493971944937,-0.1511985390946872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:50:00.000000000,266.86,187.89,0.2607832828994473,217.86142897602286,-0.18847023306769065,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:51:00.000000000,267.04,187.294,0.26798887870720567,216.84729095141265,-0.22710331522941052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:52:00.000000000,267.5,187.5,0.2763993031091878,215.67513066702728,-0.27093465707192366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:53:00.000000000,267.09,187.65,0.28342646750468947,213.905023372745,-0.3327617580937036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:54:00.000000000,267.92,187.96,0.2928036486782871,212.88462619442916,-0.37376491190197547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:55:00.000000000,268.17,188.06,0.3026547167004046,211.25275397732193,-0.43353636083722663,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:56:00.000000000,268.17,188.26,0.3122514380998967,209.38554426331348,-0.501430239647402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:57:00.000000000,267.565,188.39,0.3196940836856539,207.33783157445967,-0.5759468126161007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:58:00.000000000,267.72,188.325,0.3273201619508473,206.0774305006067,-0.6278141276563137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,14:59:00.000000000,267.28,188.54,0.3333637853141743,204.42759191686554,-0.6925396286706591,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,15:00:00.000000000,266.752,188.64,0.3375910903404892,203.06881671817013,-0.7492529823988254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,15:01:00.000000000,266.29,188.72,0.340266858884267,202.07483839136114,-0.7951670290347993,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,15:02:00.000000000,266.16,188.28,0.34279243814255156,201.6190397465204,-0.8246456910245744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,15:03:00.000000000,265.95,187.86,0.344973368350802,201.14330302161832,-0.8550683166488876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,15:04:00.000000000,266.145,187.73,0.3476537715598663,200.8799574650663,-0.8788105128034761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,15:05:00.000000000,266.625,188.11,0.35127942391365,200.54582756760328,-0.9050762924914548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,15:06:00.000000000,266.625,188.1684,0.3547871326283912,199.86527291272785,-0.9431132279594401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
2023-02-01,15:07:00.000000000,266.625,188.14,0.3582174608677187,199.2299669123474,-0.9803016256644502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899117184200564,0.9899117184200564,0.0
