date,time,PRICE_FAST_FAST_ON_PCAR,PRICE_PCAR_FAST_ON_PCAR,PRICE_INTC_INTC_ON_MU,PRICE_MU_INTC_ON_MU,PRICE_ISRG_ISRG_ON_PCAR,PRICE_PCAR_ISRG_ON_PCAR,PRICE_MELI_MELI_ON_TSLA,PRICE_TSLA_MELI_ON_TSLA,BETA_MELI_ON_TSLA,SPREAD_MELI_ON_TSLA,Z_MELI_ON_TSLA,BETA_ISRG_ON_PCAR,SPREAD_ISRG_ON_PCAR,Z_ISRG_ON_PCAR,BETA_INTC_ON_MU,SPREAD_INTC_ON_MU,Z_INTC_ON_MU,BETA_FAST_ON_PCAR,SPREAD_FAST_ON_PCAR,Z_FAST_ON_PCAR,market_close,SIGNAL_MELI_ON_TSLA,SIGNAL_ISRG_ON_PCAR,SIGNAL_INTC_ON_MU,SIGNAL_FAST_ON_PCAR,POS_MELI_ON_TSLA,POS_ISRG_ON_PCAR,POS_INTC_ON_MU,POS_FAST_ON_PCAR,POS_BETA_MELI_ON_TSLA,POS_BETA_ISRG_ON_PCAR,POS_BETA_INTC_ON_MU,POS_BETA_FAST_ON_PCAR,PAIR_BASE_MELI_ON_TSLA,PAIR_BASE_ISRG_ON_PCAR,PAIR_BASE_INTC_ON_MU,PAIR_BASE_FAST_ON_PCAR,PAIR_RET_MELI_ON_TSLA,PAIR_RET_ISRG_ON_PCAR,PAIR_RET_INTC_ON_MU,PAIR_RET_FAST_ON_PCAR,SL_MELI_ON_TSLA,SL_ISRG_ON_PCAR,SL_INTC_ON_MU,SL_FAST_ON_PCAR,LOSS_MELI_ON_TSLA,LOSS_ISRG_ON_PCAR,LOSS_INTC_ON_MU,LOSS_FAST_ON_PCAR,COOLDOWN_MELI_ON_TSLA,COOLDOWN_ISRG_ON_PCAR,COOLDOWN_INTC_ON_MU,COOLDOWN_FAST_ON_PCAR,CAPITAL_MELI_ON_TSLA,CAPITAL_ISRG_ON_PCAR,CAPITAL_INTC_ON_MU,CAPITAL_FAST_ON_PCAR,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-08-09,19:58:00.000000000,27.4675,53.4133,54.105,80.23,343.9491,53.4133,1755.225,237.95,,,,0.38175214386573003,323.5584582140566,-1.112626988183057,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11929327664531626,0.0,0.0,0.0,63.67589958525372,0.0,0.0,0.0,0.00011870682362859638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0308845001579454,1.0308845001579454,0.0
2021-08-09,19:59:00.000000000,27.485,53.2667,54.04,80.21,343.7933,53.2667,1754.14,237.91,1.4891551983304638,1399.8550867651995,0.4262204932434546,0.3807315158829597,323.51298856291714,-1.1066308898152675,-0.06155730608519316,58.97751152109334,1.4221688299852573,0.035095705556739576,25.61556758082082,0.7672918578477593,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.97751152109334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7216191501105618,0.0,0.30926535004738365,1.0308845001579454,0.0
2021-08-10,13:29:00.000000000,27.435,53.1733,54.24,79.63,345.0,53.1733,1772.67,237.77,1.4866907474122435,1419.179540987791,0.4320552163627231,0.35017699427013416,326.37993363057586,-1.0880535473632713,-0.06252563521800884,59.218916332410046,1.4692507107817991,0.04000935216963566,25.307570714278313,0.7160949041875899,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,59.14180828356393,0.0,0.0,0.0,-0.0027857527086715237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719608897608512,0.0,0.30926535004738365,1.0288742476558956,-0.0019500268960701058
2021-08-10,13:30:00.000000000,27.425,53.2067,54.13,79.0963,343.9467,53.2067,1790.0,237.0005,,,,0.34480437603783937,325.6007970054675,-1.0853942269452639,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.99895514930627,0.0,0.0,0.0,0.002415433995063752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027857527086715406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7213470654029459,0.0,0.30926535004738365,1.0306124154503296,0.0016893879873016765
2021-08-10,13:31:00.000000000,27.38,53.2,54.29,79.22,344.2317,53.2,1785.92,236.4434,1.4788949518361567,1436.2450493450228,0.4372272790799073,0.32956170756204434,326.69901715769925,-1.0746226195644144,-0.06384348819035233,59.34768113443971,1.4908114207722365,0.046827636631826104,24.88876973118685,0.6466401471526411,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,59.166569788069,0.0,0.0,0.0,-0.002840976392523441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037704751540224013,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,-5.649163561942008e-6
2021-08-10,13:32:00.000000000,27.395,53.3233,54.3,78.72,344.09,53.3233,1783.02,236.3333,,,,0.3212258351208107,326.96117842610244,-1.0675387956742513,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,59.1457911350264,0.0,0.0,0.0,0.0003511890771600516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0032169527248355756,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:33:00.000000000,27.435,53.3067,54.36,78.6,343.9,53.3067,1776.57,236.2967,1.4727735189422397,1428.5584776265612,0.43521559397993415,0.31587191366896294,327.0619106596227,-1.0611975889799774,-0.06568526281651947,59.52286165737843,1.522422966122369,0.05095522391512989,24.718745165323345,0.6192460870237484,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,59.19840425829618,0.0,0.0,0.0,-0.0008895497424265844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:34:00.000000000,27.395,53.2333,54.33,78.28,343.965,53.2333,1781.91,236.5967,,,,0.3098912662844602,327.4684652544994,-1.0535731343122143,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,59.14870592034892,0.0,0.0,0.0,0.0008395215811969728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:35:00.000000000,27.44,53.2333,54.29,78.41,343.965,53.2333,1786.0,236.2433,1.464964199664747,1439.9120230893413,0.438727306148452,0.30183158684569145,327.89750858796725,-1.0458985140513732,-0.06672237701848599,59.52170158201949,1.5146637363030833,0.05501217609325405,24.51152032637498,0.5857883299453005,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,59.116708370139996,0.0,0.0,0.0,0.0005409678827464015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:36:00.000000000,27.42,53.1867,54.32,78.1843,344.04,53.1867,1788.85,236.3633,,,,0.29108097777238323,328.5583633595136,-1.0372686211331639,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,59.13281488615657,0.0,0.0,0.0,-0.00027245285572608067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:37:00.000000000,27.4175,53.16,54.26,78.1148,343.74,53.16,1785.15,236.3667,1.4667210785052942,1438.4659788532626,0.4385228185713905,0.28382682470609033,328.6517659986242,-1.031143194503039,-0.06729271641617664,59.516557084306356,1.5060936635541295,0.05997444730467002,24.229258381283742,0.5398790995738717,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,59.068536653383646,0.0,0.0,0.0,0.0010870145941246031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:38:00.000000000,27.43,53.1933,54.2863,78.12,342.8709,53.1933,1793.96,236.33,,,,0.29404416230731184,327.22972066113846,-1.0316036038953929,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,59.095156751375285,0.0,0.0,0.0,-0.0004506645923505238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:39:00.000000000,27.43,53.2076,54.26,78.05,342.0033,53.2076,1797.68,236.255,1.4622073935786082,1452.2261922300859,0.44272802366833,0.3220739088393365,324.86652028804014,-1.0361301637702507,-0.06774313770186845,59.54735189763083,1.5055256138714987,0.06366985497659534,24.042279824347304,0.5101928402104325,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,59.064547739949326,0.0,0.0,0.0,0.00051796142202883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:40:00.000000000,27.425,53.2333,54.11,77.69,342.0033,53.2333,1801.735,236.3033,,,,0.34433157969830686,323.67339371844616,-1.0355783779877985,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.89238710975866,0.0,0.0,0.0,0.0029147879189503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:41:00.000000000,27.405,53.2533,54.15,77.82,342.0033,53.2533,1800.25,236.3483,1.4516416401288652,1457.156966146331,0.4443656185094535,0.3656032794554818,322.53371887817343,-1.0348033667443644,-0.06689268006539943,59.35558836268938,1.4559636729269283,0.06766995002199268,23.80135185049382,0.47145210401706444,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.94038955954973,0.0,0.0,0.0,-0.0008150875205925611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:42:00.000000000,27.435,53.2867,54.12,77.83,342.0033,53.2867,1805.2,235.8418,,,,0.38561673806172264,321.4550565639264,-1.0337721307150893,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.91100513261058,0.0,0.0,0.0,0.0004985448375677507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:43:00.000000000,27.465,53.3,54.075,77.5899,342.5233,53.3,1801.05,235.5467,1.4321618337705069,1463.7090061894085,0.4464702933320788,0.39680918079612804,321.3733706635664,-1.0284414441122114,-0.0650907637544143,59.12538585062863,1.398412531363867,0.06948201874471224,23.761608400906837,0.466765606473331,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.85122522341953,0.0,0.0,0.0,0.001014749435296236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:44:00.000000000,27.48,53.1667,54.095,77.63,342.9033,53.1667,1809.41,235.6533,,,,0.4061155684877473,321.31147540488246,-1.0230558933925893,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.873693671393546,0.0,0.0,0.0,-0.0003817838607219374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:45:00.000000000,27.435,53.0867,54.155,77.67,342.9033,53.0867,1819.1801,235.3167,1.3999110500699998,1489.757651403993,0.45422946040666085,0.4151924323904996,320.8621038994153,-1.019380185387727,-0.06432543210233277,59.151156311388185,1.3975862440516849,0.073354844114139,23.540833396965937,0.4316257113812139,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.936155963636956,0.0,0.0,0.0,-0.0010609541944496693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:46:00.000000000,27.415,53.08,54.14,77.77,343.0733,53.08,1821.25,235.25,,,,0.42058961862334004,320.7484030434731,-1.0142765386538142,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.927311694245475,0.0,0.0,0.0,0.00015006525700349794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:47:00.000000000,27.405,53.0733,54.115,77.66,343.1333,53.0733,1820.0,234.93,1.3515610546591532,1502.477761428925,0.4581114651110502,0.42690244043823816,320.4761787078893,-1.0098868711161828,-0.06321399267215687,59.0241986709197,1.3632641821060418,0.07862488085992828,23.23211811065677,0.3816759043528289,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.8955403905761,0.0,0.0,0.0,0.0005391609214115195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:48:00.000000000,27.3825,53.0283,54.0575,77.81,342.9233,53.0283,1824.155,234.8167,,,,0.4395369150723841,319.61540460646705,-1.008069328465447,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.84727398648888,0.0,0.0,0.0,0.0008195256171712688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:49:00.000000000,27.385,53.0067,54.04,77.785,342.9067,53.0067,1835.0,234.9277,1.292185790887565,1531.4297641741034,0.4666953106150441,0.45334799083750166,318.8762190540738,-1.0057387434018472,-0.06163979060989808,58.83465111259092,1.315511559295699,0.08493528414097044,22.882860874124823,0.32488701788019597,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.82823505383675,0.0,0.0,0.0,0.0003235312591795013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:50:00.000000000,27.42,52.9467,54.0633,77.95,342.985,52.9467,1835.16,234.8133,,,,0.4644422815294998,318.39431385254204,-1.0023132307124105,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.86169200934081,0.0,0.0,0.0,-0.000568722748072234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:51:00.000000000,27.385,52.976,54.05,77.95,342.985,52.976,1837.105,235.21,1.2453205975746544,1544.1931422444654,0.47057179360835494,0.47522144937852184,317.80966849772346,-0.9993603430618403,-0.06042869309605418,58.76041662683742,1.2933751703465257,0.0910620791668647,22.560895294056177,0.2727938884431248,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.848392009340806,0.0,0.0,0.0,0.0002259534095263587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:52:00.000000000,27.375,52.98,54.06,78.09,342.9967,52.98,1832.73,235.0067,,,,0.48662742285458777,317.21517913716394,-0.9964778540013329,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.86701003219274,0.0,0.0,0.0,-0.0003163726690947945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:53:00.000000000,27.385,52.9567,54.06,78.075,342.79,52.9567,1838.83,235.12,1.1920221054940354,1558.5617625562422,0.4749091623402184,0.5030380369106987,316.1507655907312,-0.9956631207160146,-0.05943200227109242,58.70015357731555,1.2744588973680402,0.096765020487206,22.26064383956518,0.2243990386137035,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.866086672601455,0.0,0.0,0.0,0.000015685518778314743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:54:00.000000000,27.41,53.02,54.12,78.11,342.5467,53.02,1826.9485,235.0933,,,,0.5218879455070978,314.87620112921365,-0.9957802521560798,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.92824117831444,0.0,0.0,0.0,-0.0010558627085009084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:55:00.000000000,27.42,53.0533,54.14,78.215,342.59,53.0533,1834.0006,235.3,1.1469172313398988,1564.1309754657218,0.47668459292060805,0.5387017648272564,314.0100936600901,-0.9941405089778546,-0.05916367698545032,58.767486995416995,1.2835559913728578,0.10034271782372749,22.09648768848244,0.1992044954887069,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.95470469545339,0.0,0.0,0.0,-0.0004490803833576586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:56:00.000000000,27.42,53.0133,54.16,78.18,342.5833,53.0133,1834.34,235.0757,,,,0.5554543448899841,313.1368321780438,-0.9925634950663046,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.972550189740396,0.0,0.0,0.0,-0.0003026983915735777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:57:00.000000000,27.43,53.02,54.135,78.17,342.5833,53.02,1830.44,235.0767,1.0932710094404814,1573.4374588950627,0.4795416503333556,0.5719798901439188,312.25692622456944,-0.991045134350826,-0.05889688989424137,58.738969883032844,1.2716607332632746,0.10326818929775619,21.954720603432968,0.17779181486517384,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.94693461667955,0.0,0.0,0.0,0.0004343643437231471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:58:00.000000000,27.43,53.0467,54.095,77.9577,342.5833,53.0467,1832.95,235.016,,,,0.587259947478446,311.43109774409515,-0.9893219530477847,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.89386600059766,0.0,0.0,0.0,0.0009002777909823859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,13:59:00.000000000,27.41,53.0467,54.09,77.855,342.5833,53.0467,1847.87,234.8417,1.0153970915581263,1609.412420843434,0.49013479403585336,0.6011295673482434,310.6953601797479,-0.9872384347680031,-0.058124612403049204,58.615291698639396,1.2390970305636897,0.10739216786660555,21.713199888830538,0.13934475828395482,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.88254406526272,0.0,0.0,0.0,0.00019224303146996412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,14:00:00.000000000,27.435,52.9533,54.08,77.8,342.5833,52.9533,1846.13,234.7133,,,,0.6168381391597711,309.9196849656309,-0.9853643163680496,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.869158413428025,0.0,0.0,0.0,0.0002273280145616659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,14:01:00.000000000,27.45,52.8633,54.055,77.72,342.5833,52.8633,1840.67,234.8867,0.9432665954458644,1619.109222175486,0.4930845365601815,0.6334702314342726,309.0959731146206,-0.9837390136855773,-0.05701361030563545,58.486097792953984,1.2055542803036563,0.10953508642999593,21.659613865525195,0.13301144964019662,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.83923382894121,0.0,0.0,0.0,0.0005083236331774723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,14:02:00.000000000,27.44,52.8733,54.035,77.6944,342.5833,52.8733,1848.73,234.7367,,,,0.6491696981171642,308.25955580054176,-0.9822113098914168,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.817657961905425,0.0,0.0,0.0,0.0003666918420200983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,14:03:00.000000000,27.455,52.88,54.02,77.64,342.7392,52.88,1846.74,234.5223,0.8453479229127705,1648.4870608182744,0.5017434111617936,0.6617085242306824,307.7480532386815,-0.9792972799767481,-0.05562074743980464,58.33839483122644,1.1681981325144477,0.1113861254621339,21.564901685562358,0.11961972642172879,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.7993092444544,0.0,0.0,0.0,0.00031195933477851383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,14:04:00.000000000,27.475,52.98,54.025,77.5699,342.3483,52.98,1839.455,234.5767,,,,0.6816201293751505,306.23606554570455,-0.9808199378379763,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.799994077297825,0.0,0.0,0.0,-0.000011646953888161503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,14:05:00.000000000,27.5,53.0267,54.02,77.565,342.3483,53.0267,1845.39,234.5667,0.7576360996260886,1667.6738003098374,0.5074318376879965,0.7006580422068497,305.19471619331006,-0.9803007790652489,-0.05422617059801095,58.226052922434725,1.1387692961547673,0.11184444986078096,21.569257910567327,0.12322762007464089,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.79469244649801,0.0,0.0,0.0,0.00009016379819433365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,14:06:00.000000000,27.505,53.0567,53.995,77.505,342.5033,53.0567,1843.23,234.4633,,,,0.7182882276986355,304.3932969894618,-0.9787557770983405,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.765999008132894,0.0,0.0,0.0,0.0004880276972488227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
2021-08-10,14:07:00.000000000,27.505,53.1433,53.995,77.535,342.5033,53.1433,1842.7125,234.295,0.6633236700576333,1687.2990807238468,0.5132402002626784,0.7327243334402586,303.5639109306843,-0.9773778139877064,-0.05270694867142854,58.08163326523921,1.1025325026494475,0.11225312233134628,21.539498644008564,0.12093238759044622,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.06155730608519316,0.0,0.0,0.0,58.767845727315446,0.0,0.0,0.0,-0.00003142496024438581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306065933522257,1.0306065933522257,0.0
