date,time,PRICE_EA_EA_ON_NTES,PRICE_NTES_EA_ON_NTES,BETA_EA_ON_NTES,SPREAD_EA_ON_NTES,Z_EA_ON_NTES,market_close,SIGNAL_EA_ON_NTES,POS_EA_ON_NTES,POS_BETA_EA_ON_NTES,PAIR_BASE_EA_ON_NTES,PAIR_RET_EA_ON_NTES,SL_EA_ON_NTES,LOSS_EA_ON_NTES,COOLDOWN_EA_ON_NTES,CAPITAL_EA_ON_NTES,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-07-29,14:47:00.000000000,131.93,93.78,,,,0,0.0,-1.0,0.3500753655483646,164.76006778112566,0.00041250691029634176,0.0,-0.0012055880134804742,0.0,0.945403836675678,0.04979761497958546,0.9952014516552634,0.00039185791530966797
2022-07-29,14:48:00.000000000,131.9,93.84,,,,0,0.0,-1.0,0.3500753655483646,164.75107230305855,0.0003095684689852559,0.0,-0.0007935784165706838,0.0,0.9456965038939705,0.04979761497958546,0.995494118873556,0.00029407836755643567
2022-07-29,14:49:00.000000000,131.92,93.82,0.34704991694281156,99.35977679242541,3.7157574744385746,0,-1.0,-1.0,0.3500753655483646,164.76407079574756,-0.0001638927561047195,0.0,-0.00048425561444076504,0.0,0.0,0.9954940934713578,0.9954940934713578,-2.5517175593678146e-8
2022-07-29,14:50:00.000000000,131.99,93.825,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006480690045581605,0.0,0.0,0.9954940934713578,0.9954940934713578,0.0
2022-07-29,14:51:00.000000000,132.15,93.82,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954940934713578,0.9954940934713578,0.0
2022-07-29,14:52:00.000000000,132.22,93.805,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954940934713578,0.9954940934713578,0.0
2022-07-29,14:53:00.000000000,132.29,93.855,0.34408851176466,99.99557272832783,3.7639089303791,0,-1.0,0.0,0.0,164.58442727167215,0.0,0.0,0.0,0.0,0.9457193887977898,0.04977470467356793,0.9954940934713578,0.0
2022-07-29,14:54:00.000000000,132.26,93.81,,,,0,0.0,-1.0,0.34408851176466,164.53894328864274,0.00008819799789823351,0.0,0.0,0.0,0.9458027993544552,0.04977470467356793,0.9955775040280231,0.00008378809800320157
2022-07-29,14:55:00.000000000,132.36,93.825,,,,0,0.0,-1.0,0.34408851176466,164.64410461631923,-0.0005763904303018182,0.0,0.0,0.0,0.9452576476719546,0.04977470467356793,0.9950323523455226,-0.0005475733233173103
2022-07-29,14:56:00.000000000,132.16,93.69,,,,0,0.0,-1.0,0.34408851176466,164.397652667231,0.0009326058243604744,0.0,-0.0005763904303017764,0.0,0.9461392004596947,0.04977470467356793,0.9959139051332626,0.0008859538945261656
2022-07-29,14:57:00.000000000,132.1,93.59,0.341010897522129,100.18479010090394,3.7429368910679823,0,-1.0,-1.0,0.34408851176466,164.30324381605453,0.00015566614491350334,0.0,0.0,0.0,0.0,0.9959138822064662,0.9959138822064662,-2.302086188690396e-8
2022-07-29,14:58:00.000000000,132.18,93.575,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959138822064662,0.9959138822064662,0.0
2022-07-29,14:59:00.000000000,132.07,93.45,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959138822064662,0.9959138822064662,0.0
2022-07-29,15:00:00.000000000,131.9,93.52,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959138822064662,0.9959138822064662,0.0
2022-07-29,15:01:00.000000000,131.94,93.55,0.3379363355435379,100.32605580990203,3.715321977119738,0,-1.0,0.0,0.0,163.55394419009798,0.0,0.0,0.0,0.0,0.9461181880961428,0.04979569411032336,0.9959138822064662,0.0
2022-07-29,15:02:00.000000000,131.965,93.525,,,,0,0.0,-1.0,0.3379363355435379,163.57049578170938,-0.00020450994657589575,0.0,0.0,0.0,0.9459246975160407,0.04979569411032336,0.995720391626364,-0.00019428444924717163
2022-07-29,15:03:00.000000000,131.995,93.62,,,,0,0.0,-1.0,0.3379363355435379,163.63259973358603,0.000012862661243360038,0.0,-0.00020450994657594812,0.0,0.9459368646249866,0.04979569411032336,0.99573255873531,0.000012219403206197293
2022-07-29,15:04:00.000000000,131.93,93.67,,,,0,0.0,-1.0,0.3379363355435379,163.5844965503632,0.000500492059103824,0.0,-0.00019164991587472535,0.0,0.946410298514145,0.04979569411032336,0.9962059926244684,0.0004754628991541161
2022-07-29,15:05:00.000000000,131.99,93.74,0.33489597714305347,100.59685110261017,3.7076741501690385,0,-1.0,-1.0,0.3379363355435379,163.66815209385126,-0.00022217543397078465,0.0,0.0,0.0,0.0,0.9962059459078358,0.9962059459078358,-4.689455083413049e-8
2022-07-29,15:06:00.000000000,132.03,93.815,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022217543397073936,0.0,0.0,0.9962059459078358,0.9962059459078358,0.0
2022-07-29,15:07:00.000000000,132.145,93.815,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962059459078358,0.9962059459078358,0.0
2022-07-29,15:08:00.000000000,132.2716,93.85,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962059459078358,0.9962059459078358,0.0
2022-07-29,15:09:00.000000000,132.23,93.91,0.3315902633157591,101.09035837201705,3.731488862572727,0,-1.0,0.0,0.0,163.36964162798293,0.0,0.0,0.0,0.0,0.946395648612444,0.04981029729539188,0.9962059459078358,0.0
2022-07-29,15:10:00.000000000,132.225,93.86,,,,0,0.0,-1.0,0.3315902633157591,163.34806211481714,-0.00007087922242106187,0.0,0.0,0.0,0.9463285688247676,0.04981029729539188,0.9961388661201594,-0.0000673352613000765
2022-07-29,15:11:00.000000000,132.325,93.96,,,,0,0.0,-1.0,0.3315902633157591,163.4812211411487,-0.00040919355150621404,0.0,-0.00007087922242110523,0.0,0.9459413372767983,0.04981029729539188,0.9957516345721902,-0.0003887324961804663
2022-07-29,15:12:00.000000000,132.3674,93.92,,,,0,0.0,-1.0,0.3315902633157591,163.5103575306161,-0.0003404893243645883,0.0,-0.0004800437706066196,0.0,0.9456192543499804,0.04981029729539188,0.9954295516453723,-0.0003234570907395795
2022-07-29,15:13:00.000000000,132.365,93.865,0.32817486965970555,101.56086585939175,3.750282424559865,0,-1.0,-1.0,0.3315902633157591,163.48972006613374,-0.0000968590902835872,0.0,-0.0008203696451921649,0.0,0.0,0.995429542773872,0.995429542773872,-8.912233213774406e-9
2022-07-29,15:14:00.000000000,132.05,93.885,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000917149275218132,0.0,0.0,0.995429542773872,0.995429542773872,0.0
2022-07-29,15:15:00.000000000,132.165,93.91,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995429542773872,0.995429542773872,0.0
2022-07-29,15:16:00.000000000,132.17,93.88,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995429542773872,0.995429542773872,0.0
2022-07-29,15:17:00.000000000,132.08,93.86,0.32504277159010464,101.57148545855279,3.703146703011684,0,-1.0,0.0,0.0,162.58851454144724,0.0,0.0,0.0,0.0,0.9456580656351783,0.049771477138693676,0.995429542773872,0.0
2022-07-29,15:18:00.000000000,132.12,93.87,,,,0,0.0,-1.0,0.32504277159010464,162.63176496916313,-0.0002260280954515149,0.0,0.0,0.0,0.9454443203436544,0.049771477138693676,0.9952157974823481,-0.00021472669067890398
2022-07-29,15:19:00.000000000,132.06,94.02,,,,0,0.0,-1.0,0.32504277159010464,162.62052138490165,0.000668728005006483,0.0,-0.0002260280954514693,0.0,0.9460765654378425,0.049771477138693676,0.9958480425765361,0.0006352844235264824
2022-07-29,15:20:00.000000000,131.96,94.005,,,,0,0.0,-1.0,0.32504277159010464,162.51564574332778,0.000584946829687015,0.0,0.0,0.0,0.9466299699254365,0.049771477138693676,0.9964014470641301,0.0005557117792411268
2022-07-29,15:21:00.000000000,131.99,93.905,0.3220191250325608,101.75079406381738,3.6810512096044556,0,-1.0,-1.0,0.32504277159010464,162.51314146616878,-0.00038460467527984813,0.0,0.0,0.0,0.0,0.996401307037909,0.996401307037909,-1.4053193277296941e-7
2022-07-29,15:22:00.000000000,132.04,93.875,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038460467527989817,0.0,0.0,0.996401307037909,0.996401307037909,0.0
2022-07-29,15:23:00.000000000,131.91,93.81,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996401307037909,0.996401307037909,0.0
2022-07-29,15:24:00.000000000,131.945,93.83,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996401307037909,0.996401307037909,0.0
2022-07-29,15:25:00.000000000,131.975,93.895,0.31883844145530016,102.03766453955458,3.6742726527733423,0,-1.0,0.0,0.0,161.9123354604454,0.0,0.0,0.0,0.0,0.9465812416860134,0.04982006535189554,0.996401307037909,0.0
2022-07-29,15:26:00.000000000,132.0,93.86,,,,0,0.0,-1.0,0.31883844145530016,161.92617611499446,-0.00022332668692666684,0.0,0.0,0.0,0.9463698448334007,0.04982006535189554,0.9961899101852962,-0.00021216035258039882
2022-07-29,15:27:00.000000000,131.98,93.765,,,,0,0.0,-1.0,0.31883844145530016,161.87588646305622,-0.00006354532778532232,0.0,-0.00022332668692670588,0.0,0.9463097074514046,0.04982006535189554,0.9961297728033002,-0.0000603673871630317
2022-07-29,15:28:00.000000000,132.05,93.86,,,,0,0.0,-1.0,0.31883844145530016,161.97617611499447,-0.0002453135481103483,0.0,-0.0002868578233444774,0.0,0.9460775648594585,0.04982006535189554,0.995897630211354,-0.00023304452721341291
2022-07-29,15:29:00.000000000,131.88,93.9,0.31563454225607585,102.24191648215447,3.6561244767483716,0,-1.0,-1.0,0.31883844145530016,161.81892965265268,0.0011282741823000174,0.0,-0.0005321010013443761,0.0,0.0,0.9958964258521253,0.9958964258521253,-1.2093203077746412e-6
2022-07-29,15:30:00.000000000,131.91,93.93,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958964258521253,0.9958964258521253,0.0
2022-07-29,15:31:00.000000000,132.005,93.98,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958964258521253,0.9958964258521253,0.0
