date,time,PRICE_ATVI_ATVI_ON_MCHP,PRICE_MCHP_ATVI_ON_MCHP,PRICE_ANSS_ANSS_ON_GOOGL,PRICE_GOOGL_ANSS_ON_GOOGL,PRICE_MSFT_MSFT_ON_ODFL,PRICE_ODFL_MSFT_ON_ODFL,PRICE_NXPI_NXPI_ON_SNPS,PRICE_SNPS_NXPI_ON_SNPS,PRICE_KDP_KDP_ON_TXN,PRICE_TXN_KDP_ON_TXN,BETA_KDP_ON_TXN,SPREAD_KDP_ON_TXN,Z_KDP_ON_TXN,BETA_NXPI_ON_SNPS,SPREAD_NXPI_ON_SNPS,Z_NXPI_ON_SNPS,BETA_MSFT_ON_ODFL,SPREAD_MSFT_ON_ODFL,Z_MSFT_ON_ODFL,BETA_ANSS_ON_GOOGL,SPREAD_ANSS_ON_GOOGL,Z_ANSS_ON_GOOGL,BETA_ATVI_ON_MCHP,SPREAD_ATVI_ON_MCHP,Z_ATVI_ON_MCHP,market_close,SIGNAL_KDP_ON_TXN,SIGNAL_NXPI_ON_SNPS,SIGNAL_MSFT_ON_ODFL,SIGNAL_ANSS_ON_GOOGL,SIGNAL_ATVI_ON_MCHP,POS_KDP_ON_TXN,POS_NXPI_ON_SNPS,POS_MSFT_ON_ODFL,POS_ANSS_ON_GOOGL,POS_ATVI_ON_MCHP,POS_BETA_KDP_ON_TXN,POS_BETA_NXPI_ON_SNPS,POS_BETA_MSFT_ON_ODFL,POS_BETA_ANSS_ON_GOOGL,POS_BETA_ATVI_ON_MCHP,PAIR_BASE_KDP_ON_TXN,PAIR_BASE_NXPI_ON_SNPS,PAIR_BASE_MSFT_ON_ODFL,PAIR_BASE_ANSS_ON_GOOGL,PAIR_BASE_ATVI_ON_MCHP,PAIR_RET_KDP_ON_TXN,PAIR_RET_NXPI_ON_SNPS,PAIR_RET_MSFT_ON_ODFL,PAIR_RET_ANSS_ON_GOOGL,PAIR_RET_ATVI_ON_MCHP,SL_KDP_ON_TXN,SL_NXPI_ON_SNPS,SL_MSFT_ON_ODFL,SL_ANSS_ON_GOOGL,SL_ATVI_ON_MCHP,LOSS_KDP_ON_TXN,LOSS_NXPI_ON_SNPS,LOSS_MSFT_ON_ODFL,LOSS_ANSS_ON_GOOGL,LOSS_ATVI_ON_MCHP,COOLDOWN_KDP_ON_TXN,COOLDOWN_NXPI_ON_SNPS,COOLDOWN_MSFT_ON_ODFL,COOLDOWN_ANSS_ON_GOOGL,COOLDOWN_ATVI_ON_MCHP,CAPITAL_KDP_ON_TXN,CAPITAL_NXPI_ON_SNPS,CAPITAL_MSFT_ON_ODFL,CAPITAL_ANSS_ON_GOOGL,CAPITAL_ATVI_ON_MCHP,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-03-11,19:13:00.000000000,80.445,69.862,296.69,131.3235,284.56,152.9552,180.909,295.03,37.045,171.96,-0.06642639110959415,48.46768221520581,2.175461423680064,0.3569314925407864,75.6035017556918,2.7975805065235533,0.9135919080990468,144.82136697832868,0.5601347291784254,2.7524111157048794,-64.76626115326974,-2.25340535567012,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.2339001946399,0.0,0.0,0.0,0.0,3.4336544120792137e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000928322143337823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8315858026738336,0.0,0.0,0.0,0.14678611794040464,0.9783719206142383,2.918498302484105e-6
2022-03-11,19:14:00.000000000,80.4327,69.82,296.51,131.2735,284.5569,152.99,180.79,295.16,37.055,171.925,,,,,,,,,,,,,0.1025489646151624,73.27273129056935,-1.3817311044354694,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.1635130035926,0.0,0.0,0.0,0.0,0.0005755264371374628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009248916764630355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8320644022880206,0.0,0.0,0.0,0.14678611794040464,0.9788505202284252,0.000489179630059778
2022-03-11,19:15:00.000000000,80.48,69.86,296.51,131.2735,284.8365,153.11,181.03,295.62,37.08,172.15,,,,0.35130445807701866,77.17737610327174,2.865386479154393,,,,,,,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.57552755834814,0.0,0.0,0.0,0.0,-0.00023349575825322278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000349897538936883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8318701187794928,0.0,0.0,0.0,0.14678611794040464,0.9786562367198974,-0.0001984812844380515
2022-03-11,19:16:00.000000000,80.48,69.86,296.51,131.3523,284.93,153.11,180.88,295.72,37.1,171.95,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.4629220267733,0.0,0.0,0.0,0.0,0.0006426961480422589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005833115975990566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324047585005039,0.0,0.0,0.0,0.14678611794040464,0.9791908764409085,0.0005462998149411554
2022-03-11,19:17:00.000000000,80.48,69.8,296.41,131.3355,284.835,153.14,180.77,295.44,37.1,171.89,-0.0668070169413975,48.58345814205681,2.1795084910567306,0.34646210043089726,78.41123704869572,2.9112589174690147,0.9158309797840793,144.58464375586607,0.5497896188149257,2.955464356481621,-91.74738899069195,-2.2942594703207284,0.10392775660063316,73.22584258927581,-1.4116323152419799,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.24821751518294,0.0,0.0,0.0,0.0,0.000018168652028895194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324198821729083,0.0,0.0,0.0,0.14678611794040464,0.9792060001133129,0.00001544507079088208
2022-03-11,19:18:00.000000000,80.485,69.75,296.41,131.2938,284.67,153.045,180.705,295.44,37.06,171.71,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.18321751518295,0.0,0.0,0.0,0.0,0.00022317733153717667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326056594209301,0.0,0.0,0.0,0.14678611794040464,0.9793917773613348,0.00018972233421805563
2022-03-11,19:19:00.000000000,80.485,69.69,296.4,131.206,284.44,152.925,180.535,295.44,37.045,171.5,,,,0.34245668756991227,79.35959622434511,2.9392449108465217,,,,,,,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.01321751518293,0.0,0.0,0.0,0.0,0.0005838248558784186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330917553000452,0.0,0.0,0.0,0.14678611794040464,0.9798778732404498,0.0004963242395445792
2022-03-11,19:20:00.000000000,80.49,69.73,296.27,131.168,284.49,152.925,180.41,295.195,37.04,171.6059,,,,,,,,,,,,,0.10531622043049763,73.1462999493814,-1.4717074237999506,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,290.79660106754136,0.0,0.0,0.0,0.0,0.00011471490073024717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8331873233380537,0.0,0.0,0.0,0.14678611794040464,0.9799734412784583,0.00009753056030588045
2022-03-11,19:21:00.000000000,80.49,69.7,296.34,131.241,284.49,153.09,180.395,295.2,37.045,171.635,-0.06716013592022324,48.57202992866752,2.1688899848863676,0.33745856325786366,80.77723212627866,2.992126431308785,0.9187668815477238,143.83597810385896,0.5334283468451225,3.2270345997849104,-127.17924791037149,-2.3555286755188716,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,290.7834707909626,0.0,0.0,0.0,0.0,0.000058012106604090484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8332356582898763,0.0,0.0,0.0,0.14678611794040464,0.980021776230281,0.0000493227160927978
2022-03-11,19:22:00.000000000,80.49,69.72,296.76,131.2435,284.63,153.1675,180.43,295.2,37.055,171.67,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,290.81847079096264,0.0,0.0,0.0,0.0,-0.00012036447568629946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8331353663167431,0.0,0.0,0.0,0.14678611794040464,0.9799214842571478,-0.00010233647411284575
2022-03-11,19:23:00.000000000,80.475,69.76,296.47,131.2985,284.6,153.1675,180.42,295.427,37.03,171.63,,,,0.3326431508243867,82.14823188140389,3.04006973778531,,,,,,,0.1069520134826754,73.01402753944856,-1.5787863734092198,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,290.89335623428764,0.0,0.0,0.0,0.0,0.0003262703468146336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012036447568630759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8334071936816547,0.0,0.0,0.0,0.14678611794040464,0.9801933116220594,0.00027739708668360124
2022-03-11,19:24:00.000000000,80.47,69.815,296.49,131.2913,284.66,153.22,180.58,295.44,37.035,171.74,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.05821751518295,0.0,0.0,0.0,0.0,-0.0005333181930075421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832962722463081,0.0,0.0,0.0,0.14678611794040464,0.9797488404034856,-0.00045345261317707777
2022-03-11,19:25:00.000000000,80.44,69.86,296.49,131.417,284.897,153.22,180.61,295.38,37.055,171.87,-0.06756513977092059,48.66742057242812,2.1699527935872913,0.3260508465059807,84.30110095906343,3.128796389440654,0.9227133450319368,143.51886127420664,0.5220127676401647,3.2445763754446806,-129.9024935318136,-1.9900448523580574,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.06578083412785,0.0,0.0,0.0,0.0,-0.00018015873766680075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005333181930075037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328126569504786,0.0,0.0,0.0,0.14678611794040464,0.9795987748908832,-0.00015316732861927828
2022-03-11,19:26:00.000000000,80.44,69.8,296.5,131.449,284.59,153.2425,180.575,295.38,37.05,171.74,,,,,,,,,,,,,0.10901041938809575,72.83107272671091,-1.7283355059844858,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.0307808341278,0.0,0.0,0.0,0.0,0.0001202477319722127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007133808487418403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8329128007836346,0.0,0.0,0.0,0.14678611794040464,0.9796989187240392,0.00010222943895289793
2022-03-11,19:27:00.000000000,80.43,69.84,296.71,131.4345,284.57,153.185,180.72,295.38,37.065,171.79,,,,0.319463898951888,86.35675352759132,3.2077316866374743,,,,,,,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.17578083412786,0.0,0.0,0.0,0.0,-0.0004982290862307536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000593218899198722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324978193999902,0.0,0.0,0.0,0.14678611794040464,0.9792839373403949,-0.0004235805263364454
2022-03-11,19:28:00.000000000,80.45,69.96,296.51,131.49,285.0801,153.61,181.01,295.38,37.1,172.0,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.4657808341278,0.0,0.0,0.0,0.0,-0.0009959619552465265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010911524265194705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8316686832440422,0.0,0.0,0.0,0.14678611794040464,0.9784548011844468,-0.0008466759479379025
2022-03-11,19:29:00.000000000,80.49,70.12,297.75,131.664,285.22,153.615,181.455,296.4,37.11,172.22,-0.06795446056594898,48.81311719866773,2.176262980038727,0.3135074001789134,88.53140658697009,3.288863272742904,0.9229401274394565,143.4425523233879,0.5133883317896729,3.2950844709013385,-136.09400177675377,-1.7786975123248951,0.11146979738956232,72.67373780704388,-1.8482911924933414,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,292.2922044120641,0.0,0.0,0.0,0.0,-0.00021812653918353614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002086027635461729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8314872742324189,0.0,0.0,0.0,0.14678611794040464,0.9782733921728235,-0.00018540356836486876
2022-03-11,19:30:00.000000000,80.475,70.09,297.75,131.647,285.165,153.615,181.43,296.4,37.14,172.12,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,292.2672044120641,0.0,0.0,0.0,0.0,0.00008553084763342333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023036991566565135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8315583920437805,0.0,0.0,0.0,0.14678611794040464,0.9783445099841851,0.00007269727657995491
2022-03-11,19:31:00.000000000,80.455,70.08,297.75,131.6982,285.25,153.595,181.448,296.735,37.125,172.1196,,,,0.30818834582474414,89.99773120169455,3.327470244584252,,,,,,,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,292.4104758812883,0.0,0.0,0.0,0.0,0.00036703218015849163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002218365346364548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8318636007333414,0.0,0.0,0.0,0.14678611794040464,0.9786497186737461,0.0003119644322079334
2022-03-11,19:32:00.000000000,80.475,70.06,297.62,131.6453,285.03,153.605,181.305,296.81,37.135,172.09,,,,,,,,,,,,,0.11379390299717752,72.50259915601774,-1.9744012335793262,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,292.2955217326071,0.0,0.0,0.0,0.0,0.0005849511745546273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018521473776753616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8323502003236596,0.0,0.0,0.0,0.14678611794040464,0.9791363182640642,0.0004972152763478984
2022-03-11,19:33:00.000000000,80.49,70.0,297.24,131.62,284.9048,153.48,181.025,296.2942,37.105,171.95,-0.06837443196815352,48.86198357692399,2.171357010840232,0.3019016474096753,91.5732929020682,3.3691687696203805,0.922370686029016,143.33934710826665,0.5044061398008638,3.361808506625386,-145.2412356420333,-1.6531594798767313,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.8226410644703,0.0,0.0,0.0,0.0,0.00029805222928767173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001268279618904855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325982841564141,0.0,0.0,0.0,0.14678611794040464,0.9793844020968188,0.00025337006515535675
2022-03-11,19:34:00.000000000,80.455,69.98,297.4866,131.5028,284.73,153.48,180.95,296.2942,37.115,171.92,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.7476410644703,0.0,0.0,0.0,0.0,0.000257005418518736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009706054031849431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328122664268917,0.0,0.0,0.0,0.14678611794040464,0.9795983843672963,0.00021848650031530432
2022-03-11,19:35:00.000000000,80.44,69.96,297.18,131.4865,284.71,153.335,180.945,296.2942,37.105,171.93,,,,0.29716711757058484,92.89610663311761,3.3948497947298333,,,,,,,0.1122792118421351,72.58494633952422,-1.8708418302444016,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.7426410644703,0.0,0.0,0.0,0.0,0.00001713809915224149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007138494355141134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832826539246089,0.0,0.0,0.0,0.14678611794040464,0.9796126571864936,0.000014570072210277769
2022-03-11,19:36:00.000000000,80.43,69.96,297.18,131.4545,284.88,153.3925,181.135,296.36,37.095,171.95,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.95724662469405,0.0,0.0,0.0,0.0,-0.0005669189775371255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006967235703841945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8323543940759938,0.0,0.0,0.0,0.14678611794040464,0.9791405120163984,-0.00048197128388604573
2022-03-11,19:37:00.000000000,80.42,70.02,297.18,131.5915,284.86,153.3625,181.19,296.36,37.065,172.01,-0.06884559210711638,48.90713029834509,2.1657573636154868,0.291912950504423,94.6786779885092,3.442201890031213,0.9259281837275725,142.85733892308016,0.4907734711384881,3.510492010776428,-164.7709094360863,-1.663776476071778,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,292.01224662469406,0.0,0.0,0.0,0.0,-0.000188383746715862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012632475621071615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8321975920366423,0.0,0.0,0.0,0.14678611794040464,0.978983709977047,-0.0001601425305429466
2022-03-11,19:38:00.000000000,80.405,69.94,297.18,131.5275,284.82,153.215,181.085,296.405,37.073,171.9131,,,,,,,,,,,,,0.11094970712889375,72.64517748340518,-1.791373431938598,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.92407413548534,0.0,0.0,0.0,0.0,0.00041720000513490466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014513933335142948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325447848763133,0.0,0.0,0.0,0.14678611794040464,0.979330902816718,0.000354646186788068
2022-03-11,19:39:00.000000000,80.405,69.95,297.25,131.5275,284.86,153.1325,181.145,296.46,37.065,171.975,,,,0.2863643860451745,96.24941411304758,3.475303320587124,,,,,,,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,292.0046410931192,0.0,0.0,0.0,0.0,-0.0001350797890957182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001034798849685492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324323249023594,0.0,0.0,0.0,0.14678611794040464,0.979218442842764,-0.00011483347827631415
2022-03-11,19:40:00.000000000,80.41,69.86,296.99,131.5275,284.555,152.8825,180.91,296.46,37.035,171.8,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.76964109311916,0.0,0.0,0.0,0.0,0.0008047817292228346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011697388583709056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8331022512282554,0.0,0.0,0.0,0.14678611794040464,0.9798883691686601,0.000684143901488579
2022-03-11,19:41:00.000000000,80.4,69.86,296.85,131.395,284.49,152.96,180.94,295.72,37.04,171.85,-0.06928490742546976,48.946611341066976,2.159244920209639,0.2796405139938504,98.24470720173854,3.527153318063982,0.9277333971940148,142.5838995652035,0.4795873079642258,3.6378246191321963,-181.14196583087494,-1.6329334453015472,0.10936879809660696,72.75949576497105,-1.6683469989613124,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.52292202677324,0.0,0.0,0.0,0.0,-0.001051237082777921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036589851360913084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8322264632480185,0.0,0.0,0.0,0.14678611794040464,0.9790125811884232,-0.0008937630119846501
2022-03-11,19:42:00.000000000,80.37,69.86,296.85,131.4658,284.44,153.095,180.975,296.37,37.03,171.84,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.80098607153656,0.0,0.0,0.0,0.0,0.0007137141852062726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014167509503010267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328204350801427,0.0,0.0,0.0,0.14678611794040464,0.9796065530205473,0.0006067050041411639
2022-03-11,19:43:00.000000000,80.38,69.91,296.68,131.423,284.62,153.43,181.09,296.217,37.02,171.99,,,,0.27347829179114896,100.08108084050123,3.5670861590460134,,,,,,,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.85877253484614,0.0,0.0,0.0,0.0,-0.000590174622124925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007040479203448413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8323289255945713,0.0,0.0,0.0,0.14678611794040464,0.9791150435349759,-0.000501741728917475
2022-03-11,19:44:00.000000000,80.365,69.84,296.57,131.237,284.225,153.25,180.75,295.98,37.005,171.78,,,,,,,,,,,,,0.1082005953735667,72.8082704191101,-1.6071605279146886,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.4301476446786,0.0,0.0,0.0,0.0,0.0008612902317419755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012938070312545902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330458023677821,0.0,0.0,0.0,0.14678611794040464,0.9798319203081868,0.0007321680715094164
2022-03-11,19:45:00.000000000,80.375,69.81,296.36,131.24,284.1,153.185,180.7,295.89,37.0,171.72,-0.06973458172846733,48.97482237441241,2.1513299629644966,0.26861618261961856,101.21915772468105,3.569082174666631,0.9268729932026407,142.11696053625352,0.4659059774208528,3.7720523230293397,-198.68414687437058,-1.61656030647721,,,,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.34649262309597,0.0,0.0,0.0,0.0,0.000056085406913089204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004336311428704276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330925240805852,0.0,0.0,0.0,0.14678611794040464,0.9798786420209898,0.00004768339531985317
2022-03-11,19:46:00.000000000,80.39,69.84,296.36,131.29,284.15,153.435,180.6761,295.89,37.01,171.7,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.32259262309594,0.0,0.0,0.0,0.0,0.00008203290791255937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037757005633631824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8331608650828958,0.0,0.0,0.0,0.14678611794040464,0.9799469830233004,0.00006974435341259742
2022-03-11,19:47:00.000000000,80.39,69.91,296.5,131.3135,284.245,153.545,180.87,295.89,37.08,171.93,,,,0.26426251462947575,102.67736454628442,3.5854794744295604,,,,,,,0.10600574992188011,72.97913802296137,-1.442603026816005,0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.516492623096,0.0,0.0,0.0,0.0,-0.0006655851791449463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029556812159348134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326063255592531,0.0,0.0,0.0,0.14678611794040464,0.9793924434996577,-0.0005658872706887245
2022-03-11,19:48:00.000000000,80.4,69.89,296.5,131.313,284.34,153.545,180.84,296.15,37.065,171.96,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3739446842512284,0.0,0.0,0.0,0.0,291.5837182410013,0.0,0.0,0.0,0.0,0.0004364268270399411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009609565749771898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8329696972960904,0.0,0.0,0.0,0.14678611794040464,0.979755815236495,0.00037101750095077345
