date,time,PRICE_ROST_ROST_ON_TXN,PRICE_TXN_ROST_ON_TXN,PRICE_COST_COST_ON_INTC,PRICE_INTC_COST_ON_INTC,BETA_COST_ON_INTC,SPREAD_COST_ON_INTC,Z_COST_ON_INTC,BETA_ROST_ON_TXN,SPREAD_ROST_ON_TXN,Z_ROST_ON_TXN,market_close,SIGNAL_COST_ON_INTC,SIGNAL_ROST_ON_TXN,POS_COST_ON_INTC,POS_ROST_ON_TXN,POS_BETA_COST_ON_INTC,POS_BETA_ROST_ON_TXN,PAIR_BASE_COST_ON_INTC,PAIR_BASE_ROST_ON_TXN,PAIR_RET_COST_ON_INTC,PAIR_RET_ROST_ON_TXN,SL_COST_ON_INTC,SL_ROST_ON_TXN,LOSS_COST_ON_INTC,LOSS_ROST_ON_TXN,COOLDOWN_COST_ON_INTC,COOLDOWN_ROST_ON_TXN,CAPITAL_COST_ON_INTC,CAPITAL_ROST_ON_TXN,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-11-22,14:58:00.000000000,113.09,196.0,537.33,50.1999,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,14:59:00.000000000,113.17,195.96,537.2875,50.235,-4.922449720152133,784.5667616918424,-0.6061111696861463,-0.5890839460461943,228.60689006721225,1.1321117960247629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:00:00.000000000,113.16,196.32,537.59,50.33,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:01:00.000000000,113.08,196.15,537.74,50.315,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:02:00.000000000,112.95,196.18,537.945,50.335,-4.895815888833874,784.375892764453,-0.6054056303006373,-0.5899694173870611,228.69020030299367,1.1308609392055888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:03:00.000000000,112.985,196.07,537.7797,50.29,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:04:00.000000000,112.85,196.14,537.83,50.325,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:05:00.000000000,112.67,196.0327,538.0,50.3,-4.87014421876273,782.9682542037654,-0.610315954156489,-0.5912739874013645,228.5790361900555,1.1261350365636555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:06:00.000000000,112.684,196.05,538.67,50.345,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:07:00.000000000,112.82,196.14,538.64,50.345,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:08:00.000000000,112.98,196.0741,539.0,50.325,-4.841484613499221,782.6477131743483,-0.6101821628153679,-0.5923320484900068,229.12097330883444,1.1330835943318889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:09:00.000000000,112.93,196.42,539.35,50.35,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:10:00.000000000,112.81,196.27,539.0,50.35,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:11:00.000000000,112.535,196.16,539.055,50.33,-4.812637224476957,781.2750315079252,-0.6149021020729465,-0.5937936524125977,229.01356285725518,1.1284110910794636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:12:00.000000000,112.28,196.0,539.325,50.2806,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:13:00.000000000,112.17,195.83,539.665,50.2299,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:14:00.000000000,111.98,195.96,539.45,50.275,-4.786765871914475,780.1046542105003,-0.6186696461032293,-0.595859311849395,228.74459075000743,1.1208634193259037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:15:00.000000000,112.03,196.15,539.57,50.2708,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:16:00.000000000,112.05,196.25,540.2,50.275,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:17:00.000000000,111.86,196.34,540.1399,50.3,-4.7583025564399675,779.4825185889304,-0.6198889565593201,-0.5979628599095378,229.26402791463863,1.1274120284727829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:18:00.000000000,111.89,196.35,539.56,50.32,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:19:00.000000000,111.73,196.31,539.65,50.35,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:20:00.000000000,111.85,196.17,539.14,50.27,-4.732748426748889,777.0552634126666,-0.6294514957008778,-0.6001511934424664,229.5816596176086,1.1303343605473761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:21:00.000000000,111.63,196.15,539.135,50.265,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:22:00.000000000,111.55,196.24,539.13,50.269,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:23:00.000000000,111.5,196.14,539.09,50.205,-4.711938958224211,775.6528953976465,-0.6342562353402288,-0.6024543261762438,229.66539153620846,1.129068965737328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:24:00.000000000,111.475,196.4,539.625,50.295,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:25:00.000000000,111.43,196.5,539.8199,50.34,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:26:00.000000000,111.39,196.58,539.58,50.38,-4.679487895935511,775.332600197231,-0.6340428189461741,-0.6047670389148396,230.27510450987918,1.137190798246207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:27:00.000000000,111.48,196.49,539.8356,50.3622,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:28:00.000000000,111.36,196.54,539.6,50.325,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:29:00.000000000,111.25,196.64,540.235,50.34,-4.648991300152303,774.2652220496669,-0.6372847441895378,-0.6073384609311249,230.6770349574964,1.1415766640133562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:30:00.000000000,111.285,196.6891,539.68,50.31,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:31:00.000000000,111.35,196.57,539.58,50.27,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:32:00.000000000,111.28,196.53,539.97,50.23,-4.625602536121048,772.3140153893603,-0.6446080946984905,-0.6099542672275415,231.15431213822876,1.147289586902805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:33:00.000000000,111.36,196.59,539.915,50.265,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:34:00.000000000,111.345,196.57,540.03,50.267,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:35:00.000000000,111.2301,196.6047,539.8392,50.23,-4.602289529533938,771.0122030684897,-0.6489079005716208,-0.6125999344410967,231.67012633081148,1.1536683646639558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:36:00.000000000,111.1,196.62,540.01,50.235,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:37:00.000000000,111.09,196.59,540.1884,50.235,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:38:00.000000000,110.9,196.83,540.73,50.26,-4.576330532816019,770.7363725793332,-0.6484451986546558,-0.6155275462703171,232.05428693238653,1.1576767308961153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:39:00.000000000,110.93,196.87,540.51,50.2624,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:40:00.000000000,110.93,196.65,540.74,50.2375,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:41:00.000000000,110.85,196.65,540.52,50.22,-4.5533684918296,769.1901656596825,-0.6538670990378982,-0.6185251848175386,232.48297759436895,1.1624627761100657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:42:00.000000000,110.74,196.74,541.47,50.242,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:43:00.000000000,110.63,196.8,541.18,50.285,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:44:00.000000000,110.56,196.685,541.24,50.285,-4.526337392889264,768.8468758014367,-0.653704745799731,-0.6217454796105544,232.84800965720189,1.1660965412992366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:45:00.000000000,110.1901,196.5,541.0599,50.285,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:46:00.000000000,110.19,196.4,540.59,50.3,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:47:00.000000000,110.3,196.59,540.76,50.39,-4.492428825007355,767.1334884921206,-0.6598950487960633,-0.6252780307202968,233.22340805930315,1.1699005748278182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:48:00.000000000,110.25,196.59,540.84,50.415,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:49:00.000000000,110.17,196.5101,540.98,50.35,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:50:00.000000000,110.3,196.52,540.85,50.345,-4.460806632880916,765.4293099323897,-0.6660336827225543,-0.6286769228734093,233.84758888308238,1.1781171325858988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:51:00.000000000,110.385,196.23,541.08,50.335,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:52:00.000000000,110.26,196.23,540.94,50.335,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:53:00.000000000,110.26,196.22,541.24,50.33,-4.4289114812008625,764.1471148488395,-0.6702058070322352,-0.6321813811320358,234.30663060572806,1.1833648500050657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:54:00.000000000,110.18,196.26,541.33,50.34,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:55:00.000000000,109.95,196.2863,541.19,50.335,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:56:00.000000000,110.08,196.4,541.06,50.3842,-4.392202458147066,762.3576070917734,-0.67672631545599,-0.6357480179825895,234.94091073178058,1.1917078635238205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:57:00.000000000,110.05,196.125,540.79,50.395,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:58:00.000000000,109.87,196.255,541.5,50.435,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,15:59:00.000000000,110.0,196.23,541.96,50.41,-4.351028681016531,761.2953558100434,-0.6798618083594109,-0.6393040262022204,235.4506290616617,1.1978050825936204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:00:00.000000000,110.27,196.15,541.55,50.405,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:01:00.000000000,110.325,196.3,541.78,50.43,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:02:00.000000000,110.43,196.215,541.6,50.45,-4.30704391226892,758.890365373967,-0.6892285931795711,-0.6424854110847441,236.49527493599308,1.2133782137068405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:03:00.000000000,110.38,196.1097,541.35,50.445,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:04:00.000000000,110.54,196.14,541.52,50.48,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:05:00.000000000,110.35,195.95,541.75,50.49,-4.260636995211016,756.8695618882042,-0.6967979279629019,-0.645714759597535,236.87780714313698,1.2171371988413924,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:06:00.000000000,110.65,195.89,541.22,50.51,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:07:00.000000000,110.51,195.77,541.12,50.4742,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:08:00.000000000,110.846,195.81,541.5966,50.45,-4.212030092699568,754.0935181766932,-0.7078666906124282,-0.6483924020094298,237.80771623746648,1.23059103673825,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:09:00.000000000,110.935,195.89,541.425,50.512,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:10:00.000000000,111.04,195.88,541.2,50.505,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:11:00.000000000,111.08,195.64,541.47,50.535,-4.159702945190808,751.6805883352174,-0.7172322545000471,-0.6509316657177194,238.4282710810146,1.2385060799089214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:12:00.000000000,110.965,195.69,541.5,50.575,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:13:00.000000000,110.92,195.7,541.12,50.545,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:14:00.000000000,110.93,195.935,540.84,50.585,-4.1066340341715275,748.5740826185668,-0.7298103671553302,-0.6536849020088039,239.009751275095,1.245696853578315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:15:00.000000000,110.8,196.0281,540.5796,50.605,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:16:00.000000000,110.935,195.92,540.58,50.595,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:17:00.000000000,110.78,195.81,540.75,50.6287,-4.050305458789327,745.8116999814072,-0.7407712792107953,-0.6566363278128452,239.3559593490332,1.2486943176334768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:18:00.000000000,110.82,195.75,540.26,50.615,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:19:00.000000000,111.02,195.57,540.44,50.6126,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:20:00.000000000,110.935,195.59,540.49,50.615,-3.996283711457204,742.7619000554064,-0.7530546321250787,-0.6593315410435825,239.8936561127143,1.25506862207151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:21:00.000000000,110.845,195.74,540.38,50.7,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:22:00.000000000,110.95,195.74,540.32,50.725,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:23:00.000000000,110.95,195.715,539.88,50.7573,-3.9330473820254985,739.5108658836829,-0.7662568186395533,-0.66209401574997,240.53173029250536,1.263191249988912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:24:00.000000000,111.125,195.74,540.09,50.775,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:25:00.000000000,111.275,195.595,540.215,50.795,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
2021-11-22,16:26:00.000000000,111.33,195.66,540.4343,50.785,-3.8662563009063295,736.782126241528,-0.7770086614746917,-0.6646811768602353,241.38151906447365,1.2750185191374066,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068784446339714,1.0068784446339714,0.0
