date,time,PRICE_MDLZ_MDLZ_ON_SIRI,PRICE_SIRI_MDLZ_ON_SIRI,PRICE_COST_COST_ON_PCAR,PRICE_PCAR_COST_ON_PCAR,PRICE_LULU_LULU_ON_PCAR,PRICE_PCAR_LULU_ON_PCAR,BETA_LULU_ON_PCAR,SPREAD_LULU_ON_PCAR,Z_LULU_ON_PCAR,BETA_COST_ON_PCAR,SPREAD_COST_ON_PCAR,Z_COST_ON_PCAR,BETA_MDLZ_ON_SIRI,SPREAD_MDLZ_ON_SIRI,Z_MDLZ_ON_SIRI,market_close,SIGNAL_LULU_ON_PCAR,SIGNAL_COST_ON_PCAR,SIGNAL_MDLZ_ON_SIRI,POS_LULU_ON_PCAR,POS_COST_ON_PCAR,POS_MDLZ_ON_SIRI,POS_BETA_LULU_ON_PCAR,POS_BETA_COST_ON_PCAR,POS_BETA_MDLZ_ON_SIRI,PAIR_BASE_LULU_ON_PCAR,PAIR_BASE_COST_ON_PCAR,PAIR_BASE_MDLZ_ON_SIRI,PAIR_RET_LULU_ON_PCAR,PAIR_RET_COST_ON_PCAR,PAIR_RET_MDLZ_ON_SIRI,SL_LULU_ON_PCAR,SL_COST_ON_PCAR,SL_MDLZ_ON_SIRI,LOSS_LULU_ON_PCAR,LOSS_COST_ON_PCAR,LOSS_MDLZ_ON_SIRI,COOLDOWN_LULU_ON_PCAR,COOLDOWN_COST_ON_PCAR,COOLDOWN_MDLZ_ON_SIRI,CAPITAL_LULU_ON_PCAR,CAPITAL_COST_ON_PCAR,CAPITAL_MDLZ_ON_SIRI,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-11-20,20:33:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,-2.881653311756488,637.3715220599083,0.35937524144223515,-5.782712940851901,861.019994045251,1.1107817527401893,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:34:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:35:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,0.35197927742721064,38.81728479951294,-1.7581370541175625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:36:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:37:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,-2.8545122639087417,635.8233776919394,0.3568857971241199,-5.779363158017283,860.8289200875164,1.1100828492810721,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:38:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,0.3523293691374586,38.79557911347757,-1.7541987371218317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:39:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:40:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:41:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,-2.825865796247743,634.1893631240287,0.35421725175744473,-5.774926105398054,860.5758275001788,1.1090705679126265,0.35267675766618184,38.77404102469673,-1.7502137345614288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:42:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:43:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:44:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,0.3530214644612387,38.7526692034032,-1.7462289127938557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:45:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,-2.793089532936621,632.3197821213779,0.35108417913581297,-5.770206691727591,860.306628840826,1.1079616586861365,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:46:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:47:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,0.35336351069146626,38.73146233712909,-1.7422095532700472,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:48:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:49:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,-2.7495828266084525,629.8381291377248,0.3467666044120028,-5.765510100242746,860.0387319749163,1.1068378322319052,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:50:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,0.35370291724866115,38.710419130583006,-1.7381184149904128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:51:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:52:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:53:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,-2.699189509951254,626.9636590802766,0.341689216223056,-5.760518292505462,859.7539957673163,1.1056177142128865,0.3540397047542783,38.68953830523475,-1.7340006847170544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:54:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:55:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:56:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,0.3543738935605681,38.66881859924478,-1.7300501503180525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:57:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,-2.6390969938879776,623.5359398992659,0.3355479922836455,-5.755411139245339,859.4626801703516,1.1043474626807612,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:58:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-20,20:59:00.000000000,60.64,62.0,531.17,57.0407,473.0,57.0407,,,,,,,0.35470550375629245,38.648258767109866,-1.7259943851407016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:29:00.000000000,60.27,61.5,534.5,57.6,472.57,57.6,-2.5841727982126033,621.4183531770459,0.3319012793184034,-5.761586248430151,866.3673679095767,1.1365862947530003,0.35527580127626895,38.42053822150946,-1.7563460422099242,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:30:00.000000000,60.41,61.7,532.92,57.6,470.36,57.6,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:31:00.000000000,60.34,61.65,532.485,57.4733,470.93,57.4733,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:32:00.000000000,60.33,61.65,532.881,57.4533,468.85,57.4533,,,,,,,0.35580532573333284,38.394601668540034,-1.7527336733152665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:33:00.000000000,60.32,61.6,534.5663,57.4599,469.8,57.4599,-2.536316701305114,615.5365040253217,0.32106040060420604,-5.7672088636451955,865.9495445841665,1.1345630174239556,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:34:00.000000000,60.3,61.5,535.23,57.3733,468.115,57.3733,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:35:00.000000000,60.29,61.422,536.03,57.4333,468.99,57.4333,,,,,,,0.3563403709062052,38.402861738199064,-1.7434216621088332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:36:00.000000000,60.27,61.55,535.845,57.38,468.28,57.38,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:37:00.000000000,60.22,61.65,536.75,57.3267,468.28,57.3267,-2.4664034274495763,609.6707693643737,0.31024983753620294,-5.775717043729551,867.8527982507708,1.1433308025736182,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:38:00.000000000,60.19,61.7,536.67,57.3067,468.3,57.3067,,,,,,,0.356976807312964,38.16453098879012,-1.7747496019959987,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:39:00.000000000,60.17,61.8,536.2275,57.52,468.5,57.52,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:40:00.000000000,60.15,61.9,536.05,57.4733,468.0556,57.4733,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:41:00.000000000,60.142,62.0,536.7,57.47,467.84,57.47,-2.4156354060794625,606.6665667873867,0.30490068903678275,-5.784638629688834,869.1431820482173,1.14918038922373,0.3576457590867421,37.96796293662199,-1.7987423103071334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:42:00.000000000,60.16,62.15,535.425,57.4521,466.24,57.4521,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:43:00.000000000,60.11,62.3,536.1,57.4833,467.98,57.4833,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:44:00.000000000,60.04,62.0,536.005,57.5533,468.14,57.5533,,,,,,,0.3583823727103135,37.82029289196056,-1.8142601438324233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:45:00.000000000,60.08,62.05,535.76,57.4833,469.89,57.4833,-2.353223329826727,605.1610426354287,0.30239929816041683,-5.792174009112631,868.713276218024,1.1469629137373991,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:46:00.000000000,60.09,62.1,535.7,57.5133,469.61,57.5133,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:47:00.000000000,60.11,61.95,536.3,57.4733,469.98,57.4733,,,,,,,0.359066424655906,37.86583499256662,-1.7978895627057843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:48:00.000000000,60.16,61.9,536.758,57.5467,470.39,57.5467,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:49:00.000000000,60.18,61.9,536.8,57.68,472.375,57.68,-2.295215875566864,604.7630517026967,0.30199695156268574,-5.801318316308402,871.4200404846686,1.1593290593422905,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:50:00.000000000,60.15,61.85,536.9,57.6867,471.5539,57.6867,,,,,,,0.35971786391865235,37.90145011663135,-1.783307981072288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:51:00.000000000,60.15,61.85,536.95,57.62,471.92,57.62,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:52:00.000000000,60.2306,61.75,537.68,57.66,472.2043,57.66,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:53:00.000000000,60.18,61.8,537.51,57.7267,472.2043,57.7267,-2.2333525456148076,601.1283723949423,0.29539600990457615,-5.812015042552684,873.0184487569261,1.1664518766297052,0.3603415791746367,37.91089040700745,-1.773123884949143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:54:00.000000000,60.14,61.85,537.32,57.74,472.1,57.74,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:55:00.000000000,60.08,61.85,537.1,57.7267,470.64,57.7267,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:56:00.000000000,60.17,61.85,537.345,57.7433,471.1401,57.7433,,,,,,,0.36096906081748664,37.84406358843845,-1.7753631113910784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:57:00.000000000,60.155,61.8,537.465,57.78,470.78,57.78,-2.168355543807044,596.067583321171,0.28606447915409217,-5.823196532858232,873.9292956685487,1.1703115760553897,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:58:00.000000000,60.1721,61.8,537.33,57.8933,470.31,57.8933,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,14:59:00.000000000,60.165,61.85,537.2875,57.94,469.935,57.94,,,,,,,0.3615957894856527,37.80030042031238,-1.7737833395485845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,15:00:00.000000000,60.12,61.9,537.59,57.99,470.43,57.99,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,15:01:00.000000000,60.1,61.95,537.74,58.04,470.725,58.04,-2.0995378739843886,592.582178206054,0.2797349101685972,-5.835351747715137,876.4238154373866,1.1814918998034298,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,15:02:00.000000000,60.14,61.992,537.945,58.12,471.63,58.12,,,,,,,0.362234905318374,37.68433374950336,-1.7837659203085279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,15:03:00.000000000,60.15,62.0,537.7797,58.1867,472.3,58.1867,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,15:04:00.000000000,60.18,61.9,537.83,58.1601,472.05,58.1601,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,15:05:00.000000000,60.13,62.0,538.0,58.21,471.705,58.21,-2.013920879454073,588.9353343930215,0.2730850173897713,-5.847253573338021,878.3686305040062,1.1900336116560686,0.3628764696047469,37.6316588845057,-1.7833680373939544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
2021-11-22,15:06:00.000000000,60.18,62.0,538.67,58.2667,471.705,58.2667,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99123475908897,0.99123475908897,0.0
