date,time,PRICE_INTC_INTC_ON_CTAS,PRICE_CTAS_INTC_ON_CTAS,BETA_INTC_ON_CTAS,SPREAD_INTC_ON_CTAS,Z_INTC_ON_CTAS,market_close,SIGNAL_INTC_ON_CTAS,POS_INTC_ON_CTAS,POS_BETA_INTC_ON_CTAS,PAIR_BASE_INTC_ON_CTAS,PAIR_RET_INTC_ON_CTAS,SL_INTC_ON_CTAS,LOSS_INTC_ON_CTAS,COOLDOWN_INTC_ON_CTAS,CAPITAL_INTC_ON_CTAS,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-02-12,16:15:00.000000000,44.3701,153.36,,,,0,0.0,-1.0,-0.06473674035437764,54.29812650074736,-0.0006468492869544694,0.0,0.0,21.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:16:00.000000000,44.4172,153.2962,,,,0,0.0,-1.0,-0.06473674035437764,54.34109629671275,-0.0007913679298824299,0.0,0.0,20.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:17:00.000000000,44.475,153.365,-0.10925611791764515,61.23106452443965,2.5466641082554067,0,-1.0,-1.0,-0.06473674035437764,54.40335018444913,-0.0011456133935256697,0.0,0.0,19.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:18:00.000000000,44.495,153.365,,,,0,0.0,-1.0,-0.06473674035437764,54.42335018444913,-0.0003676244189408927,0.0,0.0,18.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:19:00.000000000,44.48,153.365,,,,0,0.0,-1.0,-0.06473674035437764,54.40835018444913,0.0002756169906696897,0.0,0.0,17.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:20:00.000000000,44.455,153.365,-0.11228648090473083,61.67581614395404,2.5957264482539077,0,-1.0,-1.0,-0.06473674035437764,54.38335018444913,0.00045948829389691774,0.0,0.0,16.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:21:00.000000000,44.4015,153.555,,,,0,0.0,-1.0,-0.06473674035437764,54.34215016511646,0.0007575851651826259,0.0,0.0,15.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:22:00.000000000,44.42,153.555,,,,0,0.0,-1.0,-0.06473674035437764,54.36065016511646,-0.00034043555405503014,0.0,0.0,14.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:23:00.000000000,44.47,153.53,-0.11494899436965512,62.11811910557315,2.642247986405531,0,-1.0,-1.0,-0.06473674035437764,54.409031746607596,-0.0008900110897161783,0.0,0.0,13.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:24:00.000000000,44.4781,153.53,,,,0,0.0,-1.0,-0.06473674035437764,54.417131746607595,-0.00014887234232952365,0.0,0.0,12.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:25:00.000000000,44.45,153.53,,,,0,0.0,-1.0,-0.06473674035437764,54.3890317466076,0.0005163814978496489,0.0,0.0,11.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:26:00.000000000,44.44,153.53,-0.11748480855087368,62.47744265681563,2.6737419281424906,0,-1.0,-1.0,-0.06473674035437764,54.379031746607595,0.00018386059980979243,0.0,0.0,10.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:27:00.000000000,44.485,153.53,,,,0,0.0,-1.0,-0.06473674035437764,54.4240317466076,-0.0008275248483586507,0.0,0.0,9.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:28:00.000000000,44.475,153.53,,,,0,0.0,-1.0,-0.06473674035437764,54.4140317466076,0.00018374235937824174,0.0,0.0,8.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:29:00.000000000,44.45,153.53,-0.12005583947807706,62.88217303506917,2.7105383453593377,0,-1.0,-1.0,-0.06473674035437764,54.3890317466076,0.0004594403170935259,0.0,0.0,7.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:30:00.000000000,44.4539,153.53,,,,0,0.0,-1.0,-0.06473674035437764,54.392931746607594,-0.00007170563392568056,0.0,0.0,6.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:31:00.000000000,44.5,153.53,,,,0,0.0,-1.0,-0.06473674035437764,54.4390317466076,-0.0008475365919741563,0.0,0.0,5.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:32:00.000000000,44.52,153.6325,-0.12245529052686735,63.33311242186895,2.75236197202862,0,-1.0,-1.0,-0.06473674035437764,54.46566726249392,-0.000489272403122528,0.0,0.0,4.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:33:00.000000000,44.505,153.6325,,,,0,0.0,-1.0,-0.06473674035437764,54.45066726249392,0.00027540285016079935,0.0,0.0,3.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:34:00.000000000,44.575,153.6325,,,,0,0.0,-1.0,-0.06473674035437764,54.52066726249392,-0.0012855673496625242,0.0,0.0,2.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:35:00.000000000,44.56,153.615,-0.1249861405931694,63.759745987219716,2.7882965786659364,0,-1.0,-1.0,-0.06473674035437764,54.50453436953772,0.00029590417297219244,0.0,0.0,1.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:36:00.000000000,44.61,153.615,,,,0,0.0,-1.0,-0.06473674035437764,54.55453436953772,-0.000917354869248124,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:37:00.000000000,44.6397,153.615,,,,0,0.0,-1.0,-0.06473674035437764,54.58423436953772,-0.0005444093757416841,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:38:00.000000000,44.65,153.615,-0.12759314994952395,64.25022172949612,2.8315450423546698,0,-1.0,-1.0,-0.06473674035437764,54.59453436953772,-0.00018869917511839411,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:39:00.000000000,44.615,153.615,,,,0,0.0,-1.0,-0.06473674035437764,54.55953436953772,0.000641089816117667,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:40:00.000000000,44.5878,153.615,,,,0,0.0,-1.0,-0.06473674035437764,54.53233436953772,0.0004985379790042189,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:41:00.000000000,44.5378,153.615,-0.12999539654217857,64.50704283982677,2.838043876933197,0,-1.0,-1.0,-0.06473674035437764,54.48233436953772,0.0009168872115611236,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:42:00.000000000,44.545,153.615,,,,0,0.0,-1.0,-0.06473674035437764,54.48953436953772,-0.00013215292779433872,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:43:00.000000000,44.555,153.615,,,,0,0.0,-1.0,-0.06473674035437764,54.49953436953772,-0.00018352148014662596,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:44:00.000000000,44.585,153.615,-0.132460842519131,64.93297232357631,2.8681244192735367,0,-1.0,-1.0,-0.06473674035437764,54.52953436953772,-0.0005504634185786642,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:45:00.000000000,44.6016,153.615,,,,0,0.0,-1.0,-0.06473674035437764,54.54613436953772,-0.00030442218500347645,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:46:00.000000000,44.585,153.615,,,,0,0.0,-1.0,-0.06473674035437764,54.52953436953772,0.00030432954033984507,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:47:00.000000000,44.57,153.615,-0.13488532354498223,65.29040897636244,2.8862574149208466,0,-1.0,-1.0,-0.06473674035437764,54.51453436953772,0.00027508028765380657,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:48:00.000000000,44.515,153.625,,,,0,0.0,-1.0,-0.06473674035437764,54.460181736941266,0.0009970301172897253,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:49:00.000000000,44.5101,153.625,,,,0,0.0,-1.0,-0.06473674035437764,54.45528173694127,0.00008997399280941961,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:50:00.000000000,44.555,153.625,-0.13724448674502102,65.63918427620385,2.90152041203002,0,-1.0,-1.0,-0.06473674035437764,54.500181736941265,-0.0008245297529980313,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:51:00.000000000,44.6,153.625,,,,0,0.0,-1.0,-0.06473674035437764,54.54518173694127,-0.0008256853200454531,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:52:00.000000000,44.615,153.625,,,,0,0.0,-1.0,-0.06473674035437764,54.56018173694127,-0.00027500137541647734,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:53:00.000000000,44.65,153.6239,-0.13974706387469207,66.11848896597931,2.933617390711254,0,-1.0,-1.0,-0.06473674035437764,54.595110526526874,-0.0006401882925173095,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:54:00.000000000,44.7,153.6488,,,,0,0.0,-1.0,-0.06473674035437764,54.6467224713617,-0.0009453583725184967,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:55:00.000000000,44.705,153.575,,,,0,0.0,-1.0,-0.06473674035437764,54.64694489992354,-4.070300134791009e-6,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:56:00.000000000,44.7275,153.48,-0.1427493366281041,66.63666818568142,2.9686320258859076,0,-1.0,-1.0,-0.06473674035437764,54.66329490958988,-0.00029919348092161493,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:57:00.000000000,44.73,153.48,,,,0,0.0,-1.0,-0.06473674035437764,54.66579490958988,-0.000045734528153353916,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:58:00.000000000,44.705,153.48,,,,0,0.0,-1.0,-0.06473674035437764,54.64079490958988,0.0004573243660198362,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,16:59:00.000000000,44.715,153.6025,-0.14538109074801897,67.04589899162258,2.9860563366250306,0,-1.0,-1.0,-0.06473674035437764,54.658725160283296,-0.00032814769117260606,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,17:00:00.000000000,44.73,153.6025,,,,0,0.0,-1.0,-0.06473674035437764,54.67372516028329,-0.0002744301107646931,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,17:01:00.000000000,44.68,153.6025,,,,0,0.0,-1.0,-0.06473674035437764,54.62372516028329,0.0009145160651376053,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,17:02:00.000000000,44.7019,153.6025,-0.14797404975372713,67.43108397729688,2.9984468350914235,0,-1.0,-1.0,-0.06473674035437764,54.645625160283295,-0.00040092468859896906,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,17:03:00.000000000,44.735,153.4863,,,,0,0.0,-1.0,-0.06473674035437764,54.67120275105411,-0.0004680629180431717,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,17:04:00.000000000,44.784,153.4863,,,,0,0.0,-1.0,-0.06473674035437764,54.72020275105411,-0.0008962670937224757,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,17:05:00.000000000,44.744,153.5213,-0.15083802762067974,67.90085008976266,3.020630288598109,0,-1.0,-1.0,-0.06473674035437764,54.68246853696652,0.000689584690671958,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,17:06:00.000000000,44.795,153.5038,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,17:07:00.000000000,44.84,153.5038,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9637398950204394,0.9637398950204394,0.0
2024-02-12,17:08:00.000000000,44.805,153.5038,-0.1538396095753674,68.41996466033528,3.0471379736791837,0,-1.0,0.0,0.0,68.41996466033528,0.0,0.0,0.0,0.0,0.5779548150437576,0.3854959580081758,0.9634507730519334,-0.00029999999999992175
2024-02-12,17:09:00.000000000,44.795,153.5038,,,,0,0.0,-1.0,-0.1538396095753674,68.40996466033529,0.00014615617020024782,0.0,0.0,0.0,0.5780392867060732,0.3854959580081758,0.963535244714249,0.0000876761581165583
2024-02-12,17:10:00.000000000,44.82,153.5375,,,,0,0.0,-1.0,-0.1538396095753674,68.44014905517797,-0.0004412280432031718,0.0,0.0,0.0,0.5777842395627053,0.3854959580081758,0.9632801975708811,-0.00026469934002623793
2024-02-12,17:11:00.000000000,44.828,153.5375,-0.15676868720156723,68.89787231121063,3.065795991950574,0,-1.0,-1.0,-0.1538396095753674,68.44814905517798,-0.00011689045261371361,0.0,-0.0004412280432031235,0.0,0.0,0.9629912975605626,0.9629912975605626,-0.00029991274713949675
2024-02-12,17:12:00.000000000,44.7819,153.5375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000558066920471334,0.0,0.0,0.9629912975605626,0.9629912975605626,0.0
2024-02-12,17:13:00.000000000,44.755,153.5375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629912975605626,0.9629912975605626,0.0
2024-02-12,17:14:00.000000000,44.7389,153.5375,-0.159521583119138,69.23144506815464,3.063830450745395,0,-1.0,0.0,0.0,69.23144506815464,0.0,0.0,0.0,0.0,0.5775058811470694,0.385196519024225,0.9627024001712944,-0.0003000000000000152
2024-02-12,17:15:00.000000000,44.69,153.5375,,,,0,0.0,-1.0,-0.159521583119138,69.18254506815464,0.0007063264381071902,0.0,0.0,0.0,0.5779137888190858,0.385196519024225,0.9631103078433109,0.00042371107825627506
2024-02-12,17:16:00.000000000,44.74,153.5375,,,,0,0.0,-1.0,-0.159521583119138,69.23254506815465,-0.0007227256521244522,0.0,0.0,0.0,0.5774961156991898,0.385196519024225,0.9626926347234148,-0.000433671113780662
2024-02-12,17:17:00.000000000,44.72,153.5375,-0.16222266797544774,69.6272628842803,3.0688537913700227,0,-1.0,-1.0,-0.159521583119138,69.21254506815464,0.0002888814787947145,0.0,-0.0007227256521245007,0.0,0.0,0.9624038384961624,0.9624038384961624,-0.00029998798872642396
2024-02-12,17:18:00.000000000,44.756,153.5975,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043405295538501143,0.0,0.0,0.9624038384961624,0.9624038384961624,0.0
2024-02-12,17:19:00.000000000,44.755,153.5975,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624038384961624,0.9624038384961624,0.0
2024-02-12,17:20:00.000000000,44.784,153.5975,-0.16485693255311354,70.10561269782686,3.082954143262976,0,-1.0,0.0,0.0,70.10561269782686,0.0,0.0,0.0,0.0,0.5771535819461486,0.384961535398465,0.9621151173446136,-0.00029999999999991335
2024-02-12,17:21:00.000000000,44.794,153.5975,,,,0,0.0,-1.0,-0.16485693255311354,70.11561269782686,-0.00014264193144003572,0.0,0.0,0.0,0.5770712556444823,0.384961535398465,0.9620327910429473,-0.00008556803669564635
2024-02-12,17:22:00.000000000,44.8024,153.5975,,,,0,0.0,-1.0,-0.16485693255311354,70.12401269782686,-0.00011980213360176457,0.0,-0.00014264193144009063,0.0,0.5770021212768158,0.384961535398465,0.9619636566752808,-0.00007186279751595
2024-02-12,17:23:00.000000000,44.8,153.5225,-0.16770105060415208,70.54588454137594,3.0905745287294173,0,-1.0,-1.0,-0.16485693255311354,70.10924842788538,0.00021054513815547558,0.0,-0.00026242697623413136,0.0,0.0,0.9616751300493572,0.9616751300493572,-0.00029993505879505024
2024-02-12,17:24:00.000000000,44.81,153.5225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00005193709080253406,0.0,0.0,0.9616751300493572,0.9616751300493572,0.0
2024-02-12,17:25:00.000000000,44.8314,153.5225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9616751300493572,0.9616751300493572,0.0
2024-02-12,17:26:00.000000000,44.84,153.5025,-0.17065002198161458,71.0352049992328,3.1027998799042766,0,-1.0,0.0,0.0,71.0352049992328,0.0,0.0,0.0,0.0,0.5767165754905995,0.3846700520197429,0.9613866275103424,-0.00029999999999999363
2024-02-12,17:27:00.000000000,44.825,153.5025,,,,0,0.0,-1.0,-0.17065002198161458,71.02020499923279,0.0002111629015525018,0.0,0.0,0.0,0.5768383566360535,0.3846700520197429,0.9615084086557965,0.00012667239377917714
2024-02-12,17:28:00.000000000,44.79,153.4925,,,,0,0.0,-1.0,-0.17065002198161458,70.98349849901298,0.000516845878158251,0.0,0.0,0.0,0.5771364931630444,0.3846700520197429,0.9618065451827873,0.0003100716793601875
2024-02-12,17:29:00.000000000,44.781,153.4925,-0.1734986460381735,71.41174092701435,3.09966675458429,0,-1.0,-1.0,-0.17065002198161458,70.97449849901298,0.00012679003134968736,0.0,0.0,0.0,0.0,0.9615179676629647,0.9615179676629647,-0.00030003696821146396
2024-02-12,17:30:00.000000000,44.795,153.4925,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615179676629647,0.9615179676629647,0.0
2024-02-12,17:31:00.000000000,44.8497,153.4925,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615179676629647,0.9615179676629647,0.0
2024-02-12,17:32:00.000000000,44.8999,153.4925,-0.17654127781015996,71.99766208427599,3.1205053465033936,0,-1.0,0.0,0.0,71.99766208427599,0.0,0.0,0.0,0.0,0.5766223252074799,0.38460718706518593,0.9612295122726658,-0.0002999999999999794
2024-02-12,17:33:00.000000000,44.875,153.4925,,,,0,0.0,-1.0,-0.17654127781015996,71.97276208427598,0.000345844563270068,0.0,0.0,0.0,0.576821746903713,0.38460718706518593,0.961428933968899,0.00020746522416025803
2024-02-12,17:34:00.000000000,44.8919,153.325,,,,0,0.0,-1.0,-0.17654127781015996,71.96009142024278,0.0001760480446529508,0.0,0.0,0.0,0.5769232952443687,0.38460718706518593,0.9615304823095546,0.00010562230557850275
2024-02-12,17:35:00.000000000,44.86,153.4375,-0.17963658657481998,72.42298875257394,3.1204929719474963,0,-1.0,-1.0,-0.17654127781015996,71.94805231399641,0.00016730254240582913,0.0,0.0,0.0,0.0,0.9612420045218423,0.9612420045218423,-0.00030001938890115873
2024-02-12,17:36:00.000000000,44.815,153.425,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9612420045218423,0.9612420045218423,0.0
2024-02-12,17:37:00.000000000,44.83,153.425,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9612420045218423,0.9612420045218423,0.0
2024-02-12,17:38:00.000000000,44.84,153.425,-0.18270366239894786,72.87130940355858,3.122156026773728,0,-1.0,0.0,0.0,72.87130940355858,0.0,0.0,0.0,0.0,0.5764568301117489,0.3844968018087369,0.9609536319204858,-0.0002999999999999466
2024-02-12,17:39:00.000000000,44.865,153.425,,,,0,0.0,-1.0,-0.18270366239894786,72.89630940355858,-0.0003430705473061066,0.0,0.0,0.0,0.5762590647515441,0.3844968018087369,0.960755866560281,-0.00020580114756373118
2024-02-12,17:40:00.000000000,44.855,153.425,,,,0,0.0,-1.0,-0.18270366239894786,72.88630940355857,0.0001371811561082535,0.0,-0.0003430705473060902,0.0,0.5763381166362646,0.3844968018087369,0.9608349184450015,0.00008228092845634499
2024-02-12,17:41:00.000000000,44.83,153.4175,-0.18574794574998185,73.32698546709784,3.1234462309695314,0,-1.0,-1.0,-0.18270366239894786,72.85993912609058,0.00036180014715771067,0.0,-0.00020593645401212335,0.0,0.0,0.9605466739821217,0.9605466739821217,-0.0002999937422614417
2024-02-12,17:42:00.000000000,44.8758,153.4175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605466739821217,0.9605466739821217,0.0
2024-02-12,17:43:00.000000000,44.8619,153.4175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605466739821217,0.9605466739821217,0.0
2024-02-12,17:44:00.000000000,44.81,153.4175,-0.18873141805678859,73.76470232972736,3.1216010094192277,0,-1.0,0.0,0.0,73.76470232972736,0.0,0.0,0.0,0.0,0.5760398403870785,0.38421866959284867,0.9602585099799271,-0.00029999999999991774
2024-02-12,17:45:00.000000000,44.855,153.4175,,,,0,0.0,-1.0,-0.18873141805678859,73.80970232972736,-0.0006100478762708515,0.0,0.0,0.0,0.5756884285058029,0.38421866959284867,0.9599070980986516,-0.0003659554980490269
2024-02-12,17:46:00.000000000,44.868,153.2925,,,,0,0.0,-1.0,-0.18873141805678859,73.79911090247026,0.00014349640931733283,0.0,-0.0006100478762708361,0.0,0.5757710377281791,0.38421866959284867,0.9599897073210277,0.00008605960153827184
2024-02-12,17:47:00.000000000,44.9,153.335,-0.1920757665450706,74.35193766318841,3.1353771356515345,0,-1.0,-1.0,-0.18873141805678859,73.83913198773767,-0.0005422976615572274,0.0,-0.00046663900663324043,0.0,0.0,0.9597016525601916,0.9597016525601916,-0.0003000602596459154
2024-02-12,17:48:00.000000000,44.915,153.495,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010086836109483022,0.0,0.0,0.9597016525601916,0.9597016525601916,0.0
2024-02-12,17:49:00.000000000,44.9401,153.495,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9597016525601916,0.9597016525601916,0.0
2024-02-12,17:50:00.000000000,44.9299,153.495,-0.1950333064262071,74.86653736989066,3.139533514626588,0,-1.0,0.0,0.0,74.86653736989066,0.0,0.0,0.0,0.0,0.5755330810403468,0.3838806610240767,0.9594137420644235,-0.00029999999999998187
2024-02-12,17:51:00.000000000,44.915,153.495,,,,0,0.0,-1.0,-0.1950333064262071,74.85163736989065,0.00019902082456940028,0.0,0.0,0.0,0.5756476241087025,0.3838806610240767,0.9595282851327792,0.00011938860507585425
2024-02-12,17:52:00.000000000,44.88,153.48,,,,0,0.0,-1.0,-0.1950333064262071,74.81371187029427,0.0005066756176483994,0.0,0.0,0.0,0.5759392907241956,0.3838806610240767,0.9598199517482723,0.0003039687521589928
2024-02-12,17:53:00.000000000,44.88,153.48,-0.19792156836956762,75.25700231336124,3.1291965090880502,0,-1.0,-1.0,-0.1950333064262071,74.81371187029427,0.0,0.0,0.0,0.0,0.0,0.9595319821029102,0.9595319821029102,-0.0003000246502872917
2024-02-12,17:54:00.000000000,44.911,153.48,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595319821029102,0.9595319821029102,0.0
2024-02-12,17:55:00.000000000,44.901,153.48,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595319821029102,0.9595319821029102,0.0
2024-02-12,17:56:00.000000000,44.89,153.48,-0.20080734698141797,75.70991161470803,3.125061271016829,0,-1.0,0.0,0.0,75.70991161470803,0.0,0.0,0.0,0.0,0.5754313296671153,0.3838127928411641,0.9592441225082794,-0.0002999999999999718
2024-02-12,17:57:00.000000000,44.89,153.48,,,,0,0.0,-1.0,-0.20080734698141797,75.70991161470803,0.0,0.0,0.0,0.0,0.5754313296671153,0.3838127928411641,0.9592441225082794,0.0
2024-02-12,17:58:00.000000000,44.92,153.5113,,,,0,0.0,-1.0,-0.20080734698141797,75.74619688466855,-0.0004792671023732452,0.0,0.0,0.0,0.5751555443611309,0.3838127928411641,0.958968337202295,-0.0002875027321129059
2024-02-12,17:59:00.000000000,44.9152,153.5113,-0.20363597827011887,76.1756237510177,3.1216871198338243,0,-1.0,-1.0,-0.20080734698141797,75.74139688466855,0.00006336951817279384,0.0,-0.00047926710237333747,0.0,0.0,0.9586807571216196,0.9586807571216196,-0.00029988485492066366
2024-02-12,18:00:00.000000000,44.895,153.5113,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004159279551257944,0.0,0.0,0.9586807571216196,0.9586807571216196,0.0
2024-02-12,18:01:00.000000000,44.875,153.47,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586807571216196,0.9586807571216196,0.0
2024-02-12,18:02:00.000000000,44.8899,153.4963,-0.2064403985101334,76.57773734183098,3.1111733590274886,0,-1.0,0.0,0.0,76.57773734183098,0.0,0.0,0.0,0.0,0.5749208500458353,0.38347230284864786,0.9583931528944831,-0.00029999999999998675
2024-02-12,18:03:00.000000000,44.905,153.4688,,,,0,0.0,-1.0,-0.2064403985101334,76.58716023087196,-0.0001230499799036156,0.0,0.0,0.0,0.574850106046791,0.38347230284864786,0.9583224088954388,-0.0000738152175134172
