date,time,PRICE_ADP_ADP_ON_PAYX,PRICE_PAYX_ADP_ON_PAYX,BETA_ADP_ON_PAYX,SPREAD_ADP_ON_PAYX,Z_ADP_ON_PAYX,market_close,SIGNAL_ADP_ON_PAYX,POS_ADP_ON_PAYX,POS_BETA_ADP_ON_PAYX,PAIR_BASE_ADP_ON_PAYX,PAIR_RET_ADP_ON_PAYX,SL_ADP_ON_PAYX,LOSS_ADP_ON_PAYX,COOLDOWN_ADP_ON_PAYX,CAPITAL_ADP_ON_PAYX,REMAINING_CAPITAL,CAPITAL,PORT_RET
2025-03-19,18:19:00.000000000,297.64,146.785,2.81270114542203,-115.2223376307727,-1.7750237622210725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:20:00.000000000,297.43,146.75,2.810359179330394,-114.99020956673536,-1.767189001442509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:21:00.000000000,297.4301,146.75,2.8073246166151953,-114.54478748827995,-1.7564936682114707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:22:00.000000000,297.46,146.81,2.8048781675496284,-114.32416377796096,-1.7489490062028192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:23:00.000000000,297.43,146.76,2.801569529565925,-113.72834415909512,-1.736343421231091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:24:00.000000000,297.565,146.81,2.7996937757151215,-113.45804321273698,-1.728259575424234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:25:00.000000000,297.45,146.775,2.7994223133209983,-113.43521003768956,-1.7235954211300952,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:26:00.000000000,297.37,146.725,2.799211561713926,-113.34431639247578,-1.7180402183925212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:27:00.000000000,297.45,146.73,2.7990120057732764,-113.24903160711284,-1.7124630323744434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:28:00.000000000,297.35,146.67,2.7974391514405763,-112.95040034178925,-1.7041774151560598,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:29:00.000000000,297.43,146.635,2.796368511317919,-112.615496657103,-1.695470241815151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:30:00.000000000,297.6875,146.845,2.7962917354230408,-112.9339598881964,-1.6956426701290157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:31:00.000000000,298.0125,146.96,2.7967869878134257,-113.00331572906106,-1.692466557481146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:32:00.000000000,298.195,147.17,2.7992981815582425,-113.77771337992652,-1.6987898109001507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:33:00.000000000,297.95,147.09,2.8011776548731433,-114.07522125529067,-1.698664457506665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:34:00.000000000,298.13,147.025,2.8029205962109995,-113.96940065792222,-1.6931270657098507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:35:00.000000000,298.07,147.06,2.805071607966722,-114.44383066758616,-1.6953989707569068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:36:00.000000000,298.15,147.11,2.806040549842186,-114.64662528728405,-1.6940191709807235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:37:00.000000000,298.16,147.085,2.8084568309213176,-114.92187297606199,-1.6936110464685399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:38:00.000000000,297.96,147.02,2.8103979926722213,-115.22471288267002,-1.6935687850420316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:39:00.000000000,297.88,146.98,2.812525630245575,-115.50501713349456,-1.6932214598306519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:40:00.000000000,297.88,146.96,2.8136680861668117,-115.61666194307469,-1.690622660034152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:41:00.000000000,298.12,147.0775,2.8161817135925977,-116.07696598091525,-1.692657252198174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:42:00.000000000,298.15,147.04,2.820502522828496,-116.57669095670201,-1.6951912253092574,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:43:00.000000000,298.38,147.18,2.8249028890461787,-117.38920720981662,-1.701831608751601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:44:00.000000000,298.525,147.25,2.826850643184935,-117.72875720898168,-1.7021698817258106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:45:00.000000000,298.5,147.24,2.8297591480433777,-118.15373695790697,-1.7036116789161286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:46:00.000000000,298.43,147.19,2.8311795203662466,-118.29131360270782,-1.7012481729331892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:47:00.000000000,298.535,147.255,2.8327200706505526,-118.59719400364708,-1.701103811463614,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:48:00.000000000,298.535,147.24,2.8355159227707354,-118.96636446876306,-1.7017728112707484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:49:00.000000000,298.515,147.17,2.8396250056628096,-119.39261208339565,-1.703165478837081,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:50:00.000000000,298.515,147.21,2.843127363638099,-120.02177920116463,-1.707182745522089,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:51:00.000000000,298.585,147.14,2.847177522396437,-120.34870064541172,-1.7072067616916746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:52:00.000000000,298.81,147.22,2.8483003747298823,-120.51678116773326,-1.7051470767499344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:53:00.000000000,299.005,147.19,2.85215648971101,-120.80391372056351,-1.7046346462914599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:54:00.000000000,298.74,147.2,2.8564729135086218,-121.73281286846907,-1.7124493198223756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:55:00.000000000,298.975,147.225,2.8600218603505163,-122.09171839010475,-1.7127927750771332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:56:00.000000000,299.03,147.2,2.866876745285077,-122.97425690596333,-1.7198955102488227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:57:00.000000000,299.18,147.18,2.874388213602722,-123.87245727804861,-1.727124202119462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:58:00.000000000,298.915,147.175,2.8789506113288015,-124.79455622231637,-1.7345853822049169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,18:59:00.000000000,298.92,147.185,2.8814251573482346,-125.18256178429988,-1.7350867372151253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:00:00.000000000,299.07,147.28,2.8848713036277083,-125.81384559828888,-1.7386964428699796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:01:00.000000000,299.045,147.34,2.8896394298414982,-126.71447359284633,-1.7457199579541256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:02:00.000000000,299.18,147.4,2.892921942318399,-127.23669429773207,-1.7478180754983688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:03:00.000000000,299.275,147.31,2.8992982454196143,-127.82062453276342,-1.750670256125015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:04:00.000000000,299.2686,147.33,2.9045447592087346,-128.65797937422292,-1.756721869411623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:05:00.000000000,299.64,147.45,2.912783500026724,-129.84992707894048,-1.7672332234305852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:06:00.000000000,299.38,147.43,2.9151532324594833,-130.40104106150164,-1.7694793838702918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:07:00.000000000,299.73,147.525,2.9208885803874347,-131.17408782165631,-1.7745137011174745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:08:00.000000000,299.765,147.55,2.927331998038225,-132.16283631054017,-1.782227816327525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:09:00.000000000,299.79,147.635,2.932443863473086,-133.14134978384902,-1.7897319672505252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:10:00.000000000,300.15,147.68,2.938762308781461,-133.84641776084618,-1.7936960236773745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:11:00.000000000,299.82,147.49,2.947836264972262,-134.95637072075897,-1.8027224110544582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:12:00.000000000,299.65,147.48,2.9555625188973007,-136.23636028697388,-1.8138013638427346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:13:00.000000000,299.655,147.48,2.965165216587964,-137.64756614239292,-1.8264165770082696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:14:00.000000000,299.9,147.52,2.974560244875185,-138.9071273239873,-1.8370091882056454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:15:00.000000000,299.985,147.59,2.9824385684124297,-140.1931083119905,-1.8478249558378252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:16:00.000000000,299.935,147.54,2.990596283633373,-141.2975756872678,-1.8562577887822382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:17:00.000000000,299.83,147.47,2.9978170779427598,-142.25808448421878,-1.8628011986437498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:18:00.000000000,299.92,147.49,3.006311789817518,-143.48092588018574,-1.872537024995799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:19:00.000000000,299.98,147.525,3.0146902590537996,-144.7621804669118,-1.8828909784902796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:20:00.000000000,299.8,147.44,3.0230763267004974,-145.92237360872133,-1.8916335050705517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:21:00.000000000,299.905,147.51,3.0296585785071146,-146.9999369155845,-1.8992547480061115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:22:00.000000000,299.75,147.455,3.03543157370865,-147.839562701209,-1.9038470133067746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:23:00.000000000,299.7,147.49,3.0413980140029233,-148.8757930852912,-1.9108038503340692,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:24:00.000000000,299.68,147.42,3.050040476804988,-149.95696709059126,-1.9182304702305824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:25:00.000000000,299.66,147.49,3.0538556301033357,-150.753166883941,-1.9220699864860797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:26:00.000000000,299.665,147.51,3.0579237914026325,-151.40933846980226,-1.9241385363248775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:27:00.000000000,299.4911,147.455,3.06423793185278,-152.34610424135172,-1.9296018549795233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:28:00.000000000,299.55,147.45,3.067370462272238,-152.73377466204147,-1.9282971325605265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:29:00.000000000,299.735,147.59,3.069501459956772,-153.29272047501996,-1.9290713063083844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:30:00.000000000,299.895,147.695,3.0702632028356276,-153.56752374280802,-1.9263679726391167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:31:00.000000000,299.83,147.55,3.075482543915242,-153.95744935469395,-1.925071473448741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:32:00.000000000,299.855,147.63,3.0786547793804395,-154.64680507993427,-1.927394348311793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:33:00.000000000,299.96,147.665,3.0838290119606895,-155.41361105117522,-1.9306132024291804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:34:00.000000000,300.03,147.735,3.0864203268594745,-155.94230698858456,-1.9309163189218068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:35:00.000000000,299.75,147.73,3.0876086306345134,-156.38242300363663,-1.9301372711033007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:36:00.000000000,300.01,147.78,3.0842258192765692,-155.7768915726914,-1.916799762852745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:37:00.000000000,300.13,147.815,3.0827167730909575,-155.5417798144399,-1.908006878832471,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:38:00.000000000,300.15,147.84,3.0805481499658804,-155.2782384909558,-1.8989393858394226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:39:00.000000000,299.81,147.69,3.080286851482695,-155.11756509547922,-1.8911677371123146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:40:00.000000000,299.805,147.685,3.0802724896190226,-155.10504262938537,-1.8852140560682193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:41:00.000000000,300.0025,147.66,3.0808206201662673,-154.91147277375103,-1.8771482273898334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:42:00.000000000,299.925,147.53,3.083491297268353,-154.9824710860001,-1.8722806041144713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:43:00.000000000,299.785,147.61,3.083287574677654,-155.3390788981685,-1.8708239324155918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:44:00.000000000,299.97,147.825,3.0792515135152025,-155.22035498538474,-1.863749629652762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:45:00.000000000,300.145,147.86,3.0752659155284277,-154.56381827003338,-1.8503804459396505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:46:00.000000000,300.07,147.795,3.074208118147529,-154.282588821614,-1.8415341520916835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:47:00.000000000,300.05,147.8,3.0721495482138956,-154.01370322601377,-1.8328957078806245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:48:00.000000000,300.135,147.795,3.0723484248755666,-153.9427354544843,-1.8266399490796734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:49:00.000000000,300.025,147.75,3.0710348135953667,-153.72039370871545,-1.8186525285222315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:50:00.000000000,299.42,147.595,3.068288379992837,-153.44402344504277,-1.8100917940428514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:51:00.000000000,299.375,147.495,3.0669756830806087,-152.98857837597438,-1.7995033809581928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:52:00.000000000,299.54,147.59,3.065945529625489,-152.9629007174259,-1.7939940273405846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:53:00.000000000,299.35,147.51,3.0638666455200765,-152.60096888066641,-1.7846064774849009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:54:00.000000000,299.2,147.705,3.056128243385732,-152.2054221892896,-1.7748915369050757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:55:00.000000000,298.74,147.53,3.049047742200604,-151.0860134068551,-1.7568530349186864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:56:00.000000000,298.925,147.64,3.0399498613852924,-149.89319753492452,-1.7380946923514349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:57:00.000000000,298.68,147.49,3.032741850371097,-148.61909551123307,-1.718530297708318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:58:00.000000000,298.72,147.48,3.027472178773632,-147.77159692553516,-1.7040252573353185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-19,19:59:00.000000000,298.8,147.48,3.02307014715022,-147.04238530171443,-1.6909806206607627,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:29:00.000000000,293.99,147.53,2.982755084672624,-146.0558576417522,-1.675060780324929,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:30:00.000000000,295.595,146.365,2.9771622043233554,-140.1573460357879,-1.6028249108467918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:31:00.000000000,295.595,146.365,2.973082022770146,-139.56015026275242,-1.5918811775189772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:32:00.000000000,295.595,146.16,2.961674717238768,-137.28337667161827,-1.561757444647447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:33:00.000000000,297.31,146.25,2.9375819953289533,-132.3113668168594,-1.5009689546552918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:34:00.000000000,297.315,146.28,2.9142289565947723,-128.9784117706833,-1.4592767585425153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:35:00.000000000,296.475,146.7,2.9088111055567243,-130.24758918517142,-1.4703797068311169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:36:00.000000000,296.44,146.57,2.9020452880863385,-128.91277787481465,-1.4517068257453707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:37:00.000000000,296.49,146.34,2.888070313650811,-126.15020969965968,-1.4168629009396723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:38:00.000000000,295.9115,146.265,2.875643286121375,-124.69446524454293,-1.3970778422806152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:39:00.000000000,295.3,145.96,2.8599256109890456,-122.13474217996111,-1.3648356764604086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:40:00.000000000,295.795,145.96,2.837129843421891,-118.31247194585922,-1.3184051527785337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:41:00.000000000,296.07,145.865,2.8054366243762545,-113.1450132146424,-1.256919919702253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:42:00.000000000,296.65,146.23,2.7873255719812837,-110.94061839082309,-1.229332624501248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:43:00.000000000,296.66,146.2,2.769398656202821,-108.2260835368524,-1.1960780069275136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:44:00.000000000,296.715,146.2,2.749977488441907,-105.33170881020675,-1.1609199291922525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:45:00.000000000,296.05,146.21,2.7368294281094703,-104.10183068388568,-1.144750356363147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:46:00.000000000,296.46,146.21,2.7196329997286455,-101.1775408903253,-1.1094632671273692,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:47:00.000000000,296.46,146.18,2.70228597484526,-98.56016380288014,-1.077773132029807,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:48:00.000000000,295.98,145.975,2.6819017486722205,-95.51060776242736,-1.0413044542615006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:49:00.000000000,296.53,146.23,2.6656461758214136,-93.2674402903653,-1.0140691179258265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:50:00.000000000,296.385,146.195,2.6497744238193603,-90.99877189027137,-0.9866306809579501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:51:00.000000000,296.13,146.195,2.636407194699111,-89.2995498290365,-0.9657079291592233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:52:00.000000000,297.02,146.129,2.6123120940950924,-84.71455399802176,-0.9122806119365426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:53:00.000000000,296.805,146.345,2.598935808842124,-83.5362609450006,-0.8974394652350077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:54:00.000000000,296.865,146.29,2.583394808408904,-81.05982652213856,-0.8679981583279595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:55:00.000000000,297.255,146.73,2.578200608137416,-81.044375232003,-0.8663764867205753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:56:00.000000000,297.255,146.75,2.5731798806490893,-80.35914748525386,-0.8572100705859732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:57:00.000000000,298.0,146.75,2.565898218330151,-78.54556353994968,-0.835355160709929,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:58:00.000000000,298.0,146.9,2.5609639241730924,-78.2056004610273,-0.8301497131729968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,13:59:00.000000000,298.34,147.07,2.5578427734625793,-77.84193669314152,-0.8246884915184648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-20,14:00:00.000000000,298.5,146.98,2.553266468983643,-76.77910561121581,-0.8113716718240496,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
